Size,IsPolytopal
AbstractRotaryPolytope([ 10, 15 ], "(s1*s2^-2*s1^2)^2, ((s1*s2^-1)^2*s1)^2, s2*s1^2*s2*s1^-1*s2^-1*s1^4*s2*s1^-1*(s2^-1*s1)^2*s2")#7260#true
AbstractRotaryPolytope([ 10, 15 ], "s1^-1*s2^2*s1^-2*s2^-1*s1*s2^-1*s1^-2*s2^-2*s1^-2*s2, (s1*s2^-2*s1^2)^2, ((s1*s2^-1)^2*s1)^2")#7260#true
AbstractRotaryPolytope([ 10, 15 ], "s1^-1*(s2^-1*s1^2*s2^-2)^2*s2^-1*s1^2*s2*s1^-1, (s1*s2^-2*s1^2)^2, ((s1*s2^-1)^2*s1)^2, s2*s1*s2^-3*s1^2*(s1*s2*s1^-1*s2^-1)^2*s1*s2")#7260#true
AbstractRotaryPolytope([ 10, 15 ], "(s1^-1*s2*s1^-3)^2*s2*s1^-3*s2^-2*s1^-1*s2^2, (s1*s2^-2*s1^2)^2, ((s1*s2^-1)^2*s1)^2")#7260#true
AbstractRotaryPolytope([ 15, 10 ], "(s1*s2^-2*s1*s2^-1)^2, (s1*s2^-1*s1^3)^2, s1^2*s2^3*s1^-2*(s1^-1*s2*s1*s2^-1)^2*s1^-1*s2, s1^2*s2^3*s1^2*s2^-1*s1^-1*s2^2*s1")#7260#true
AbstractRotaryPolytope([ 15, 10 ], "(s1*s2^-2*s1*s2^-1)^2, (s1*s2^-1*s1^3)^2, s1*(s1*s2^-1)^2*s2^-1*s1^-1*s2*s1^2*s2^3*s1*s2^-1, s1^2*s2^3*s1^2*s2^-1*s1^-1*s2^2*s1")#7260#true
AbstractRotaryPolytope([ 15, 10 ], "(s1*s2^-2*s1*s2^-1)^2, (s1*s2^-1*s1^3)^2, s1^2*s2^3*s1^2*s2^-1*s1^-1*s2^2*s1, s2^3*s1^2*s2^2*s1^-1*(s1^-1*s2^-1*s1*s2)^2*s2")#7260#true
AbstractRotaryPolytope([ 15, 10 ], "(s1^2*s2^-2)^2*s1^-2*s2^-1*s1^2*s2^-1, s2*s1^2*s2^-1*s1^5*s2*s1^-4*s2*s1^-1, s2*s1*(s1*s2*s1^-1*s2^-1)^2*s1*s2")#7260#true
AbstractRotaryPolytope([ 15, 10 ], "(s1*s2^-2*s1*s2^-1)^2, (s1*s2^-1*s1^3)^2, s1^3*s2^-2*(s1*s2^-1*s1^-1*s2)^3, s1^2*s2^3*s1^2*s2^-1*s1^-1*s2^2*s1")#7260#true
AbstractRotaryPolytope([ 15, 10 ], "s2*s1^-2*s2*s1^3*s2^-2*s1*s2^2, s2*s1*s2^-1*s1^4*s2*s1^-3*s2, s2*s1*(s1*s2*s1^-1*s2^-1)^2*s1*s2, s2^2*s1^-2*s2^-3*s1^-1*s2^2*s1*s2^-1*s1^-1*s2^2")#7260#true
AbstractRotaryPolytope([ 10, 165 ], "(s1*s2^-2*s1^2)^2, ((s1*s2^-1)^2*s1)^2, s2^2*s1*s2^-1*s1^2*s2*s1^-1*s2^-1*s1*s2*s1^-1, s2^5*s1*s2^-7*s1^-1*s2*s1*s2^-1*s1^-1*s2*s1^-1*s2^-4*s1*s2^2*s1^-1*s2^-3*s1^-1*s2*s1*s2^-1*s1^-1*(s2*s1^-1*s2^-2*s1)^2*s2")#7260#true
AbstractRotaryPolytope([ 10, 165 ], "(s1^-3*s2*s1^-2)^2*s2^-1*s1^2*s2, (s1*s2^-2*s1^2)^2, ((s1*s2^-1)^2*s1)^2, s2^4*s1^2*s2*s1^-1*s2^-1*s1*s2^10*s1^-1*s2^-12*s1*s2^5")#7260#true
AbstractRotaryPolytope([ 165, 10 ], "(s1^-1*s2*s1^-2*s2)^2*s2*s1^2*s2, (s1*s2^-2*s1*s2^-1)^2, (s1*s2^-1*s1^3)^2, s1^13*s2*s1^-10*s2*s1*s2^-1*s1^-3*s2*s1^6, s1^2*s2^3*s1^2*s2^-1*s1^-1*s2^2*s1")#7260#true
AbstractRotaryPolytope([ 165, 10 ], "(s1*s2^-1*s1^3)^2, s1^2*s2*s1^-1*s2*s1^19*s2^-1*s1^-1*s2*s1^3*s2^-1*s1^-6*s2*s1, s1*s2^2*s1^-1*s2*s1^2*s2^-2*s1^-1*s2*s1")#7260#true
AbstractRotaryPolytope([ 15, 30 ], "s1^-1*s2*s1^-1*s2^-1*s1^4*s2*s1^-1*s2^-1*s1*s2^2, s1^2*s2^3*s1^2*s2^-1*s1^-1*s2^2*s1, s2*s1*s2^-2*s1^4*(s2*s1^-1)^2*s1^-1*s2")#7260#true
AbstractRotaryPolytope([ 15, 30 ], "s1^-2*s2*s1^4*s2^-1*s1*s2^2*s1^-1, s1^-1*s2^3*s1^-1*s2*s1^3*s2^-1*s1^-1*s2*s1^2*s2^-2, s1*s2^-1*s1*s2^2*(s1*s2^-1)^2*s1^-2*s2^3, s1^2*s2^3*s1^2*s2^-1*s1^-1*s2^2*s1")#7260#true
RotaryManiplex([ 15, 30 ], "(s2^-1*s1^4*s2^-1)^2*s1^3, s1^2*s2^3*s1^2*s2^-1*s1^-1*s2^2*s1, s1*s2^2*s1^-1*s2*s1^2*s2^-2*s1^-1*s2^2*s1*s2^-1, s2*s1^-1*s2^-1*s1^2*s2^-1*s1^-2*s2*s1^-1*s2^-1*s1^3*s2*s1^-1, s2*s1^6*s2*s1^-4")#7260#false
RotaryManiplex([ 15, 30 ], "(s2^-1*s1^4*s2^-1)^2*s1^3, s1^2*s2^3*s1^2*s2^-1*s1^-1*s2^2*s1, s2*s1^-1*s2^-1*s1^2*s2^-1*s1^-2*s2*s1^-1*s2^-1*s1^3*s2*s1^-1, s2*s1^6*s2*s1^-4, s2^2*s1^2*s2*s1^-1*s2^-2*s1^3*s2*s1^-1*s2^-1*s1*s2^3")#7260#false
RotaryManiplex([ 15, 30 ], "(s2^-1*s1^4*s2^-1)^2*s1^3, s1^2*s2^3*s1^2*s2^-1*s1^-1*s2^2*s1, s2*s1^6*s2*s1^-4, s2*s1^2*s2^2*s1^-1*s2^-3*s1^-2*s2^-1*s1*s2")#7260#false
RotaryManiplex([ 15, 30 ], "(s2^-1*s1^4*s2^-1)^2*s1^3, s1*s2^-1*s1^-1*s2*s1*s2^-1*s1^-2*s2*s1^-1*s2^-1*s1*s2^-2*s1^-1*s2, s1^2*s2^3*s1^2*s2^-1*s1^-1*s2^2*s1, s2*s1^6*s2*s1^-4, s2*s1^2*(s2*s1^-1)^2*(s2^-1*s1)^2*s2*s1^-1*s2^-1*s1*s2")#7260#false
RotaryManiplex([ 30, 15 ], "s2^-1*s1^3*s2^-2*s1^4*s2^-4*s1, s1^-2*s2^-3*s1^4*s2^2*s1^-2*s2, s1^-2*s2*s1^4*s2^-2*s1^-1*s2*s1^-2*s2^-1*s1^2*s2*s1^-1, s1^2*s2^3*s1^2*s2^-1*s1^-1*s2^2*s1")#7260#false
AbstractRotaryPolytope([ 30, 15 ], "(s1^4*s2^-1)^3, s1^2*s2^3*s1^2*s2^-1*s1^-1*s2^2*s1, s2*s1^2*s2*s1^-1*s2^-1*s1^2*s2^-1*s1*s2*s1^-2*s2, s2^2*s1*s2^-1*s1^5*(s2*s1^-1)^2*s2")#7260#true
RotaryManiplex([ 30, 15 ], "s2^-1*s1^3*s2^-2*s1^4*s2^-4*s1, s1^-2*s2^-3*s1^4*s2^2*s1^-2*s2, s1^2*s2^3*s1^2*s2^-1*s1^-1*s2^2*s1, s2*s1^2*s2*s1^-1*s2^-1*s1^2*s2*s1^-2*s2^-1*s1*s2")#7260#false
AbstractRotaryPolytope([ 30, 15 ], "(s1^4*s2^-1)^3, s1^2*s2^3*s1^2*s2^-1*s1^-1*s2^2*s1, s2^2*s1*s2^-1*s1^3*s2*s1^-2*s2^-1*s1*s2*s1^-1, s2^3*s1^-1*s2*s1^2*s2^-3*s1*s2")#7260#true
RotaryManiplex([ 30, 15 ], "s2^-1*s1^3*s2^-2*s1^4*s2^-4*s1, s1^-2*s2^-3*s1^4*s2^2*s1^-2*s2, s1^3*s2*s1^-2*s2*s1^3*s2^-1*s1^-1*s2*s1*s2^-1*s1^-2*s2, s1^2*s2^3*s1^2*s2^-1*s1^-1*s2^2*s1")#7260#false
RotaryManiplex([ 30, 15 ], "s2^-1*s1^3*s2^-2*s1^4*s2^-4*s1, s1^-2*s2^-3*s1^4*s2^2*s1^-2*s2, s1^2*s2*s1^-1*s2*s1^2*s2^-1*s1^-2*s2^2*s1*s2^-1, s1^2*s2^3*s1^2*s2^-1*s1^-1*s2^2*s1")#7260#false
RotaryManiplex([ 30, 165 ], "s1^-2*s2^-3*s1^4*s2^2*s1^-2*s2, s1^2*s2^3*s1^2*s2^-1*s1^-1*s2^2*s1, s2*s1^2*s2*s1^-1*(s2^-1*s1)^2*s2^2*s1^-1, s2^5*s1^-2*(s1^-2*s2)^2*s1^2*s2^4")#7260#false
RotaryManiplex([ 30, 165 ], "s1^-2*s2^-3*s1^4*s2^2*s1^-2*s2, s1^-3*s2*s1^5*s2*s1^-2*s2^-1*s1^2*s2, s1*(s1^2*s2^-1)^3*s2^-6*s1*s2^2, s1^2*s2^3*s1^2*s2^-1*s1^-1*s2^2*s1")#7260#false
RotaryManiplex([ 165, 30 ], "s1^-2*s2^-3*s1^2*s2^-1*s1*s2*s1^-3*s2, s1^-2*s2^-2*s1^-5*(s1^-2*s2)^2*s1^-4, s1^2*s2^3*s1^2*s2^-1*s1^-1*s2^2*s1, s1*s2^2*s1^-1*s2*s1^2*s2^-2*s1^-1*s2*s1")#7260#false
RotaryManiplex([ 165, 30 ], "s1^-2*s2^-3*s1^2*s2^-1*s1*s2*s1^-3*s2, s1^-1*s2*s1^-2*s2*s1^3*s2^-1*s1^2*s2*s1^-1*s2^-1*s1*s2, s1^2*s2^3*s1^2*s2^-1*s1^-1*s2^2*s1, s2*s1^-10*s2*s1^2*s2^2*s1^-1*s2^2")#7260#false
RotaryManiplex([ 110, 165 ], "s1^2*s2^3*s1*s2^-2*s1^-1*s2, s2^2*s1^-3*s2^2*s1^-18*s2*(s2*s1^-3)^2*s1^-2*s2^2*s1^-17, s2^2*s1^7*s2^2*s1^-3")#7260#false
RotaryManiplex([ 110, 165 ], "s1^-1*s2^-1*s1*s2*s1^-1*s2^-1*s1^3*s2^3, s1^-29*s2*s1^-2*(s1^-2*s2)^2*s1^-17, s1^-1*s2*s1*s2^-3*s1^3*s2^2*s1^-3")#7260#false
RotaryManiplex([ 165, 110 ], "s1^-29*s2^2*s1^-1*(s1^-3*s2)^2*s1^-15, s1^-1*s2*s1*s2^-1*s1^5*s2^2*s1^-3, s1*s2^-1*s1^-1*s2*s1^2*s2^-1*s1^-2*s2")#7260#false
RotaryManiplex([ 165, 110 ], "s1^-32*s2*s1^-4*s2*s1^-17, s2*s1^-1*s2^-1*s1^4*s2^-1*s1*s2*s1^-4, s2*s1^2*s2*s1^-1*s2^-1*s1^3*s2^3")#7260#false
RotaryManiplex([ 165, 330 ], "s1^-1*s2^-1*s1^3*s2*s1*s2^-1*s1^-1*s2*s1^-2, s1*s2^-1*s1^-1*s2*s1^2*s2^-1*s1^-2*s2")#7260#false
RotaryManiplex([ 165, 330 ], "s2*s1^-1*s2*s1^2*s2^-1*s1*s2, s2^3*s1^4*s2*s1^-1*s2^-1*s1*s2")#7260#false
RotaryManiplex([ 330, 165 ], "s1^-1*s2^-3*s1^-1*s2*s1^-1*s2^-1*s1*s2, s1^-1*s2*s1^5*s2^3, s2^3*s1^-1*s2*s1^-81*s2^2*(s2*s1^-2)^2*s1^-2*s2*s1^-68")#7260#false
RotaryManiplex([ 330, 165 ], "s1^-87*s2*s1^-1*s2^2*s1^-4*(s1^-1*s2)^2*s2*s1^-2*s2*s1^-62, s1^-2*s2*s1^3*s2^-1*s1*s2^2, s2*s1*s2^-1*s1^2*s2*s1^-1*s2")#7260#false
AbstractRotaryPolytope([ 4, 4 ], "s2*s1*(s1*s2*s1^-1*s2^-1)^2*s1*(s2*s1^-1)^27*s2")#7272#true
RotaryManiplex([ 36, 36 ], "s1^-1*(s2^-1*s1)^9*s2^-2*s1^-1, s2^2*s1^4*s2^2")#7272#false
AbstractRotaryPolytope([ 4, 28 ], "s1^2*(s2^2*s1^-2)^3*s2^2*(s1*s2^-1)^2*(s1^-2*s2^2)^3, (s2*s1^-1*s2^2)^2")#7280#true
AbstractRotaryPolytope([ 4, 28 ], "s1*s2^-1*s1*s2^2*(s2*s1*s2^-1*s1^-1)^2*(s1^-1*s2)^4*s2*s1*s2^-1*s1^-1*s2*s1*s2^-2*s1^-1*s2^2, (s2*s1^-1*s2^2)^2")#7280#true
AbstractRotaryPolytope([ 28, 4 ], "(s1*s2^-1*s1^2)^2, s2*s1*(s1*s2*s1^-1*s2^-1)^2*s1*(s2*s1^-1)^2*(s2*s1^-1*s2^-1*s1)^4*s2")#7280#true
AbstractRotaryPolytope([ 28, 4 ], "(s1*s2^-1*s1^2)^2, s1*s2*(s2*s1*s2^-1*s1^-1)^2*(s1^-1*s2)^2*(s1^-1*s2*s1^2*s2^-1*s1^-1)^2*s1^-1*s2^2*s1*s2^-1*s1")#7280#true
AbstractRotaryPolytope([ 4, 140 ], "s1^2*s2*(s2*s1^-1)^2*s1^-1*s2^2*s1^-2*s2^-1*s1*s2^-2*s1^-2*s2^2, (s2*s1^-1*s2^2)^2, s2^8*s1*s2^-8*s1*s2*s1^-1*s2^-2*s1^2*s2^-4*s1*s2*s1^-1*(s2^-1*s1*s2*s1^-1*s2^-1)^2*s2^-1*s1^2*s2^-8*s1*s2^8*s1*s2^-18*s1*s2^2*s1^-1*s2^-2*s1*s2")#7280#true
AbstractRotaryPolytope([ 140, 4 ], "(s1*s2^-1*s1^2)^2, s1^38*s2*s1^-9*s2*s1*s2^-1*s1^-1*s2*s1^2*s2^-1*s1^-2*s2*s1^17, s1^2*s2^2*(s1*s2^-1*s1^-1*s2*s1*s2^-1)^2*s1^-2*s2^2")#7280#true
AbstractRotaryPolytope([ 4, 364 ], "s1^2*s2*s1^-1*s2^2*s1*s2^-1*s1^-2*s2^2, (s2*s1^-1*s2^2)^2, s2^71*s1*s2^-15*s1*s2*s1^-1*s2^-9*s1*s2^3*s1*s2^-9*s1*s2^74")#7280#true
AbstractRotaryPolytope([ 364, 4 ], "(s1*s2^-1*s1^2)^2, s1^95*s2*s1^-8*s2*s1*s2^-1*s1^-6*s2*s1^72, s1*s2^2*s1^-1*s2*s1^2*s2^-2*s1^-1*s2*s1")#7280#true
AbstractRotaryPolytope([ 20, 28 ], "(s1*s2^-1*s1^2)^2, s1^2*s2^3*s1^2*s2^-1*s1^-1*s2^2*s1, s1*s2^2*s1*s2^-3*s1^-1*s2^3*s1*s2^-2*s1*(s1*s2^-1*s1^-1*s2)^2*s1, s2*s1^-2*s2^2*s1*s2^-1*s1^-1*s2*s1^2*s2^-2*s1^-1*s2*s1*s2^-1*s1^-1*s2*s1^-1")#7280#true
AbstractRotaryPolytope([ 28, 20 ], "(s1*s2^-1*s1^2)^2, s1^2*s2^3*s1^2*s2^-1*s1^-1*s2^2*s1, s1*s2^2*s1*s2^-1*s1^-3*s2^2*s1^-2*s2*s1^2*(s1*s2^-1*s1^-1*s2)^2*s1, s2*s1^-2*s2^2*s1*s2^-1*s1^-1*s2*s1^2*s2^-2*s1^-1*s2*s1*s2^-1*s1^-1*s2*s1^-1")#7280#true
RotaryManiplex([ 28, 28 ], "s2*s1^2*s2^2*s1^2*s2^-2*s1^-1*(s1^-1*s2)^2*s1^-1*s2^-2*s1^2*(s2^-2*s1^-2)^3*s2, s2^2*s1^4*s2^2")#7280#false
RotaryManiplex([ 28, 28 ], "s1*s2*s1^-1*s2^-1*s1*s2*(s2*s1^-1)^3*s1^-1*(s2^-1*s1)^4*s2^2*s1^-2*s2^-1*s1*s2^-1, s2^2*s1^4*s2^2")#7280#false
RotaryManiplex([ 20, 140 ], "s2^-1*s1^-1*s2*s1^-1*s2^-2*s1^-1*s2^4*s1^3*s2^-2*s1^-1*s2*s1*s2^-2*s1^-2*s2^-1, (s2^-1*s1^3*s2^-1)^4, s1^2*s2^3*s1^2*s2^-1*s1^-1*s2^2*s1, s2*s1^5*s2*s1^-3, s2*s1^2*s2*s1^-1*(s2^-1*s1*s2*s1^-1*s2^-1*s1)^2*s2^2*s1^-1")#7280#false
RotaryManiplex([ 140, 20 ], "s1^3*s2^-1*s1^4*s2^-1*(s2^-1*s1^3)^2*s2^-2*s1, s2*s1^-1*s2^3*(s1^2*s2^-1)^2*s1^-1, s2*s1^3*s2*s1^-3*s2^-1*s1^3*s2*s1^-2*s2^-1*s1^2*s2*s1^-1, s2^2*s1^4*s2^-1*s1*s2*s1^-3, s2^4*s1*s2^-3*s1*s2")#7280#false
AbstractRotaryPolytope([ 28, 52 ], "(s1*s2^-1*s1^2)^2, s1^2*s2*(s2*s1*s2^-1*s1^-1)^4*s2*s1*s2^-7*s1^-1*s2*s1*s2^-2*s1^-1*s2^4*s1*s2^-1*s1^-1*s2, s1^2*s2^3*s1^2*s2^-1*s1^-1*s2^2*s1, s2*s1^-2*s2^2*s1^2*s2^-2*s1^-1*s2*s1^-1")#7280#true
AbstractRotaryPolytope([ 52, 28 ], "(s1*s2^-1*s1^2)^2, s1^2*s2^3*s1^2*s2^-1*s1^-1*s2^2*s1, s2*s1^-1*s2^2*(s1*s2^-1)^2*s1^-1*s2*s1^-2, s2^2*s1^2*s2*s1^-2*s2*s1^3*s2^-1*s1^-3*s2*s1^4*(s2*s1^-4*s2*s1*s2^-1*s1^-1*s2)^2")#7280#true
RotaryManiplex([ 28, 140 ], "(s2^-1*s1^3*s2^-1)^5*s1^3, s1^2*s2^3*s1^2*s2^-1*s1^-1*s2^2*s1, s1*s2^2*s1^-1*s2^-2*s1*s2^3*s1*s2^-1*s1^-1*s2*s1*s2^-1, s2*s1^5*s2*s1^-3")#7280#false
RotaryManiplex([ 140, 28 ], "s1^-2*s2^-1*(s1*s2*s1^-2*s2^-1*s1)^2*s2^-1, s2*s1^-19*(s2*s1^-2)^2*s1^-1*s2, s2*s1^-1*s2^3*(s1^2*s2^-1)^2*s1^-1, s2^2*s1^4*s2^-1*s1*s2*s1^-3")#7280#false
RotaryManiplex([ 28, 364 ], "(s2^-1*s1^3*s2^-1)^5*s1^3, s1^2*s2^3*s1^2*s2^-1*s1^-1*s2^2*s1, s2*s1^5*s2*s1^-3, s2*s1^2*s2^2*s1^-1*s2^-4*s1*s2^5*s1^-1*s2^-3*s1^-2*s2^-3*s1*s2*s1^-1*s2^-1*s1*s2^3*s1^-1*s2^-2*s1*s2, s2^2*s1*s2^-1*s1^2*s2*s1^-1*s2^-1*s1*s2*s1^-1")#7280#false
RotaryManiplex([ 364, 28 ], "s1^4*s2^-2*s1^3*s2^-1*s1^11*s2^-3*s1^4, s1^2*s2*s1^-5*s2*s1^11*s2^-1*s1^-7*s2*s1, s1*s2^2*s1^-1*s2*s1^2*s2^-2*s1^-1*s2*s1, s2^2*s1^4*s2^-1*s1*s2*s1^-3")#7280#false
RotaryManiplex([ 52, 364 ], "s2^-3*s1^-1*s2^5*s1*s2^-5*s1^-1*s2*s1^-1, (s2^-1*s1^3*s2^-1)^10*s1^2, s1^2*s2^3*s1^2*s2^-1*s1^-1*s2^2*s1, s2*s1^5*s2*s1^-3, s2^2*s1*s2^-1*s1^2*s2*s1^-1*s2^-1*s1*s2*s1^-1")#7280#false
RotaryManiplex([ 364, 52 ], "s1^-2*s2*s1^6*s2^-1*s1^-2*s2^-1*s1*s2*s1^-3, s1^23*s2^-1*(s2^-1*s1^3)^2*s1^3*s2^-2*s1^3*s2^-1*s1^11, s1*s2^2*s1^-1*s2*s1^2*s2^-2*s1^-1*s2*s1, s2^2*s1^4*s2^-1*s1*s2*s1^-3")#7280#false
RotaryManiplex([ 140, 140 ], "s2^-1*s1^-2*s2*s1^-2*(s2^-1*s1)^2*s2^-1*s1^-2*s2^-1, s2^2*s1^4*s2^2")#7280#false
RotaryManiplex([ 364, 364 ], "s2*s1^-1*s2*s1^2*s2^-1*s1*s2, s2^2*s1^4*s2^2")#7280#false
RotaryManiplex([ 455, 455 ], "(s2^-1*s1*s2^-2)^113*s1^3, s1^2*s2^2*s1^-1*s2*s1^2, s1*s2*s1^-2*s2*s1^2*s2^-1")#7280#false
AbstractRotaryPolytope([ 3, 6 ], "(s2*s1^-1*s2)^13*s1^-1*s2^2*s1^-1*s2^-3*s1*s2^-2*(s1^-1*s2^2)^9*s1^-1*s2")#7284#true
AbstractRotaryPolytope([ 6, 3 ], "s2*s1^-3*s2*s1^-2*s2^-1*s1^2*s2*s1^-2*s2^-1*(s1*s2^-1*s1)^2*s1*s2^-1*s1^-1*(s1^-2*s2)^4*s1^-3*(s2^-1*s1^2)^12*s2^-1*s1^-3*s2*s1^-1")#7284#true
AbstractRotaryPolytope([ 3, 12 ], "s2^2*s1^-1*s2^2*(s1*s2^-2)^2*s1^-1*s2^2*s1^-1*(s2*s1^-1*s2)^8*s2^2*s1^-1*((s2^2*s1^-1)^2*s2*s1^-1*s2)^2, (s2^5*s1^-1)^2")#7296#true
AbstractRotaryPolytope([ 12, 3 ], "s1^2*s2*(s1^-1*s2*s1^2*s2^-1*s1^-1)^4*(s1^-1*s2*s1^-1)^2*s1^-2*(s2^-1*s1^2)^2*s2^-1*(s1*s2^-1*s1^-2*s2*s1)^3, (s2*s1^-5)^2")#7296#true
AbstractRotaryPolytope([ 6, 6 ], "s1*s2^-1*s1*s2^2*(s1*s2^-1)^2*s2^-1*s1^-1*s2*s1*s2^-1, s1^2*s2^-3*s1^2*s2^-1*s1^-1*s2^2*s1, (s2*s1^-2*s2)^3, s2*s1^-2*s2^2*s1*s2^-1*s1^-3*s2^-1*s1*s2^-1*s1^-2*s2*s1^-3*(s2^-1*s1^2)^2*s2^-1*s1*s2*s1^-1*s2^-1*s1^2")#7296#true
AbstractRotaryPolytope([ 6, 6 ], "s2^-2*s1^2*(s2*s1^-1*(s2^-1*s1*s2*s1^-1*s2^-1)^2*s1*s2)^2*s1^-1*s2^-1*s1*s2*s1^-1*((s2^-1*s1*s2*s1^-1)^2*s2^-1*s1*s2^2*s1^-1*s2^-1)^2*s1*s2*s1^-1*s2^-2*s1*s2^-1, (s2*s1^-2)^2")#7296#true
AbstractRotaryPolytope([ 6, 6 ], "s1^-1*(s2^-1*s1^2)^2*s2^-1*s1^-3*s2*s1^-2, s1^2*s2^-3*s1^2*s2^-1*s1^-1*s2^2*s1, s1*s2^2*s1^-1*s2^-3*s1^-1*s2^2*(s1^-1*s2*s1*s2^-1)^2*s1*s2^-2*s1^-1*s2^2*s1*s2^-1*s1^-1*s2*s1*s2^-2*s1^-1*s2*s1, (s2*s1^-2*s2)^3")#7296#true
AbstractRotaryPolytope([ 6, 6 ], "s1*s2^-1*s1*s2^2*(s1*s2^-1)^2*s2^-1*s1^-1*s2*s1*s2^-1, s1^2*s2^-3*s1^2*s2^-1*s1^-1*s2^2*s1, s2*s1^-3*(s2*s1^-2*s2^-1*s1^2)^2*(s2^-1*s1^2)^2*s2*s1^-2*s2^-1*s1^2*s2*s1^-1, (s2*s1^-2*s2)^3")#7296#true
AbstractRotaryPolytope([ 6, 6 ], "s1^-1*(s2^-1*s1^2)^2*s2^-1*s1^-3*s2*s1^-2, s1^2*s2^-3*s1^2*s2^-1*s1^-1*s2^2*s1, s1*s2^2*s1*s2^-1*s1^-1*s2*s1*(s1*s2^-2*s1^-1*s2)^2*s1^-1*s2^2*s1*s2^-1*s1^-1*s2*s1^-1*s2^-3*s1^-1*s2^2*s1*s2^-1, (s2*s1^-2*s2)^3")#7296#true
AbstractRotaryPolytope([ 6, 6 ], "s1*s2^-1*s1*s2^2*(s1*s2^-1)^2*s2^-1*s1^-1*s2*s1*s2^-1, s1^2*s2^-3*s1^2*s2^-1*s1^-1*s2^2*s1, s1^2*s2*(s2*s1^2*s2^-1*s1^-2)^2*s2*s1^2*(s1*s2^-1)^2*s1^2*s2^-1*s1^-2*s2*s1*s2^-1*s1^-1*s2, (s2*s1^-2*s2)^3")#7296#true
AbstractRotaryPolytope([ 6, 6 ], "s1^-1*(s2^-1*s1^2)^2*s2^-1*s1^-3*s2*s1^-2, s1*s2^-3*s1*s2^-2*s1^-1*s2^2*(s1*s2^-1)^2*s1^-2*s2^2*s1*s2^-2*s1^-1*s2*s1^-1*s2^-3*s1^-1*s2^2*s1*s2^-1, s1^2*s2^-3*s1^2*s2^-1*s1^-1*s2^2*s1, (s2*s1^-2*s2)^3")#7296#true
AbstractRotaryPolytope([ 6, 6 ], "s1*s2^-1*s1*s2^2*(s1*s2^-1)^2*s2^-1*s1^-1*s2*s1*s2^-1, s1^2*s2^-3*s1^2*s2^-1*s1^-1*s2^2*s1, s2*s1^-3*s2*s1^-2*s2^-1*s1^2*(s2*s1^-2*s2^-1*s1*s2^-1*s1^-3)^2*s2*s1^-1, (s2*s1^-2*s2)^3")#7296#true
AbstractRotaryPolytope([ 6, 6 ], "s1^-1*(s2^-1*s1^2)^2*s2^-1*s1^-3*s2*s1^-2, s1^2*s2^-3*s1^2*s2^-1*s1^-1*s2^2*s1, (s2*s1^-2*s2)^3, s2^2*s1*s2^-1*s1*s2*(s2*s1^-1)^2*s2^-1*(s2^-1*s1)^2*s2^2*s1^-1*s2^-1*s1*s2*s1^-1*s2^-2*s1*s2^2*s1^-1*s2^-3*s1^-1")#7296#true
AbstractRotaryPolytope([ 6, 6 ], "(s1*s2^-2)^2, s1*(s1*s2^-1)^2*(s1^2*s2^-1*s1^-2*s2)^4*s1^-3*(s2^-1*s1^2)^3*s2^-1*(s1*s2^-1*s1^-2*s2*s1)^3")#7296#true
AbstractRotaryPolytope([ 6, 12 ], "s1^-1*s2^-1*s1^2*s2^-2*s1^-3*s2, s1*s2^-1*s1*s2^3*s1*s2^-2*(s1^-1*s2)^2*s2^2*(s1*s2^-1)^2*(s2^-1*s1^-1*s2*s1)^2*s2^-2*s1^-1*s2^2, s2^3*(s2*s1^-1)^2*s1^-2*s2^3*s1^-1*s2^-1*s1*s2")#7296#true
AbstractRotaryPolytope([ 6, 12 ], "s2^-2*s1^-3*s2*s1^-1*s2^-1*s1*s2*s1^-2*(s2*s1^-2*s2^-1*s1^2)^2*s2^-1*s1^2*(s2*s1^-1)^2*s1^-1, (s2^2*s1^-1*s2)^2*s2*s1^-1*s2*s1^-1, s2^3*s1^2*s2^-2*s1*s2*s1^-1, s2^6*s1*s2^-5*s1*s2")#7296#true
RotaryManiplex([ 6, 12 ], "s2^-1*s1^-2*s2*s1*s2^-4, (s2*s1^-2)^2, s2*(s2*s1^-1)^2*s2^2*s1^-1*s2^-2*s1*(s2*s1^-1*s2^-1*s1*s2)^2*s1^-1*s2^-1*s1*s2*s1^-1*(s2^-1*s1*s2*s1^-1*s2^-1)^2*s2^-1*(s1^-1*s2)^2*s1^-1*s2^-1*s1*s2*(s2*s1^-1*s2^-1*s1)^5*s2*s1^-1*s2^-2*s1*s2")#7296#false
RotaryManiplex([ 12, 6 ], "s1^-1*s2^2*s1^5*s2^-1, (s1*s2^-2)^2, s1*(s1*s2^-1)^2*(s1^2*s2^-1*s1^-2*s2)^4*s1^2*s2^-1*s1^2*s2*((s1^-1*s2)^2*s1^2*s2^-1*s1^-2)^2*s2*s1^2*s2^-1*s1^-2*s2*s1")#7296#false
AbstractRotaryPolytope([ 12, 6 ], "s1^-1*s2^2*s1^-1*s2^-1*s1*s2^-2*s1*s2, (s2*s1^-5)^2, s2*s1^3*(s2*s1^-1)^2*(s1^-2*s2^-1*s1^2*s2)^3*s1^-1*s2*s1^-2")#7296#true
