Size,IsPolytopal
AbstractRotaryPolytope([ 22, 11 ], "s1^-1*s2^-1*s1*s2*s1^-1*s2^-1*s1^4*s2^3*s1^-1, s1^-2*s2^-1*s1^7*s2*s1^-3*s2^2, (s1*s2^-1*s1^-1*s2^2*s1)^2")#11132#true
AbstractRotaryPolytope([ 22, 11 ], "(s2^-1*s1*(s1*s2^-1)^2*s2^-1)^3*s1, s1^-1*s2*s1^7*s2*(s2*s1^-1)^2, s1^2*s2^3*s1^2*s2^-1*s1^-1*s2^2*s1, s2*s1^-1*(s2^-1*s1)^2*s1^3*s2*s1^-1*s2^2*s1^-1")#11132#true
AbstractRotaryPolytope([ 22, 11 ], "s1^2*s2^3*s1^2*s2^-1*s1^-1*s2^2*s1, s2*s1^2*s2*s1^-1*s2^-1*s1^3*s2^-1*s1*s2*s1^-2*s2*s1^-1, s2^3*s1^5*s2*s1^-1*s2^-1*s1*s2*s1^-1")#11132#true
AbstractRotaryPolytope([ 22, 11 ], "s1^-2*s2*s1^4*s2^-1*s1*s2*s1^-1*s2, s1*s2^-2*s1*s2^-1*s1^-2*s2^-1*s1^2*s2*s1^-6*s2^-1")#11132#true
AbstractRotaryPolytope([ 22, 11 ], "s1^2*s2^3*s1^2*s2^-1*s1^-1*s2^2*s1, (s2*s1^-1)^2*s2*s1^2*s2^-2*s1^2*s2, s2*s1^2*s2^-1*s1^5*s2*s1^-3*s2*s1^-2")#11132#true
RotaryManiplex([ 121, 242 ], "s1^-3*s2^-1*s1^3*s2*s1^-1*s2^-1*s1*s2, s1*s2^-1*s1^-1*s2*s1*s2^-1*s1^2*s2^2*s1^-1*s2")#11132#false
RotaryManiplex([ 121, 242 ], "(s2^-1*s1^2*s2^-3)^20*s1, s1^-1*s2*s1^6*s2^3*s1^-1, s1*s2^3*s1*s2^-1*s1^-1*s2*s1*s2^-1")#11132#false
RotaryManiplex([ 121, 242 ], "s1^-3*s2^-1*s1^4*s2*s1^-1*s2^-1*s1*s2*s1^-1, s1*s2^-1*s1^-1*s2*s1^3*s2^-1*s1^-3*s2")#11132#false
RotaryManiplex([ 121, 242 ], "(s2^-1*s1*s2^-3)^24*s1, s1^-1*s2*s1^5*s2^3, s2^2*s1*s2^-2*s1^-1*s2*s1^3*s2*s1^-1")#11132#false
RotaryManiplex([ 121, 242 ], "s2*s1^-1*s2*s1^3*s2^-1*s1*s2*s1^-1, s2^3*s1^5*s2*s1^-1*s2*s1^2*s2")#11132#false
RotaryManiplex([ 242, 121 ], "s1^-67*s2*s1^-2*s2^2*s1^-49, s1*s2*s1^-1*s2*s1^4*s2^-1*s1^-3*s2*s1, s2*s1^2*s2*s1^-1*(s2^-1*s1)^2*s2*s1^-1*s2")#11132#false
RotaryManiplex([ 242, 121 ], "s1^-67*(s2*s1^-1)^2*s1^-1*s2*s1^-48, s1^-1*s2*s1^2*s2^-1*s1^4*s2*s1^-2*s2*s1^-1, s1*s2^-1*s1^-1*s2*s1^2*s2^-1*s1^-2*s2")#11132#false
RotaryManiplex([ 242, 121 ], "s1^-1*s2^-2*s1^4*s2*s1^-3*s2, s1^-60*s2*s1^-3*s2*(s2*s1^-1)^3*s1^-1*s2^2*s1^-47, s2*s1^-2*s2^-1*s1^2*s2^-1*s1*s2*s1^-1")#11132#false
RotaryManiplex([ 242, 121 ], "s1^-1*s2^-1*s1*s2^-2*s1^-1*s2*s1^-1*s2^-1*s1*s2*s1^-1, s1^-1*s2*s1^6*s2^2*s1^-1*s2, s2*(s2*s1^-1)^2*s2*s1^-57*s2^2*(s1^-1*s2*s1^-2)^2*s1^-1*s2*s1^-46")#11132#false
RotaryManiplex([ 242, 121 ], "s2^-1*s1^-2*s2*s1^4*s2^-1*s1^-3*s2*s1, s1^-1*s2^-1*s1*s2*s1^-1*s2^-1*s1^2*s2*s1^-2*s2^-1*s1*s2, s1^-68*s2*s1^-1*s2^2*s1^-49")#11132#false
AbstractRotaryPolytope([ 4, 12 ], "(s2*s1^-1*s2^2)^2, s2*s1*(s1*s2*s1^-1*s2^-1)^5*s1*(s2*s1^-1)^2*s2^-1*(s2^-1*s1)^11*s1*s2*s1^-1*s2^-1*s1*s2")#11136#true
AbstractRotaryPolytope([ 4, 12 ], "s1^2*s2*s1^-1*s2^4*s1*s2^-1*s1^-2*s2^4, s1^2*s2*(s2*s1^-1)^4*(s1^-1*s2^2*s1^-1)^2*(s2*s1^-1)^3*s1^-1*s2^2, (s2*s1^-1*s2)^4, s2*s1^2*s2^-1*s1*s2^4*s1^-2*s2^-1*s1*s2^3")#11136#true
AbstractRotaryPolytope([ 12, 4 ], "s1^-2*s2*s1^-6*s2*s1^-3*s2^-1*s1*s2, s2*s1^2*s2*s1^-1*s2^-1*s1^2*s2*s1^-2*(s2^-1*s1*s2*s1^-1*(s2^-1*s1)^2)^2*s2^2*s1^-1")#11136#true
AbstractRotaryPolytope([ 12, 4 ], "(s1*s2^-1*s1^2)^2, s2*s1*(s1*s2*s1^-1*s2^-1)^2*s1*(s2*s1^-1*s2^-1*s1*s2*s1^-1)^2*(s2*s1^-1)^5*s2^-1*s1*(s2*s1^-1)^2*s2^-1*(s2^-1*s1)^5*s1*s2*s1^-1*s2^-1*s1*s2")#11136#true
AbstractRotaryPolytope([ 4, 24 ], "(s2*s1^-1*s2^2)^2, s2*s1^2*(s2*s1^-1*s2^-1*s1*s2*s1^-1)^2*s2^-1*s1*s2*s1^-1*s2^-1*(s2^-1*s1)^7*s1*s2*s1^-1*s2^-1*s1*s2, s2*s1^2*s2^7*s1*s2^-11*s1*s2*s1^-1*s2^-1*s1*s2^3")#11136#true
AbstractRotaryPolytope([ 4, 24 ], "s1^2*(s2^2*s1^-2)^4*s2^2*(s1*s2^-1)^8*s1^-2*s2^2, (s2*s1^-1*s2^2)^2, s2*s1^2*s2^7*s1*s2^-11*s1*s2*s1^-1*s2^-1*s1*s2^3")#11136#true
AbstractRotaryPolytope([ 4, 24 ], "s1^2*(s2*s1^-1)^2*s2^2*s1^-2*s2^2*s1*s2^-1*s1*(s2^2*s1^-1)^2*s2, s1^2*s2*s1^-1*s2^4*s1*s2^-1*s1^-2*s2^4, s1*s2^6*s1*s2^-3*s1^-1*s2*s1*s2^-2, s2*s1^2*s2^-1*s1*s2^4*s1^-2*s2^-1*s1*s2^3")#11136#true
AbstractRotaryPolytope([ 4, 24 ], "s1^2*s2*s1^-1*s2^4*s1*s2^-1*s1^-2*s2^4, s1^2*(s2^2*s1^-2)^2*s2*(s2*s1^-1)^4*s2, s2*s1^2*s2^-1*s1*s2^4*s1^-2*s2^-1*s1*s2^3")#11136#true
AbstractRotaryPolytope([ 24, 4 ], "(s1*s2^-1*s1^2)^2, s1*s2*(s2*s1*s2^-1*s1^-1)^2*s2*s1*s2^-1*(s1*s2^-1*s1^-2*s2*s1)^2*s1*s2^-1*s1^-2*s2^2*s1*s2^-1*s1^-1*s2*(s1*s2^-1)^3*s1^-1*s2*s1")#11136#true
AbstractRotaryPolytope([ 24, 4 ], "s1^-2*s2*s1^6*s2*s1^-3*s2^-1*s1*s2, s1*s2*(s2*s1^-1)^2*s2*(s1*s2^-1*s1)^2*s2^-1*s1^-2*s2*s1*s2^-1*s1^-1*s2*s1")#11136#true
AbstractRotaryPolytope([ 24, 4 ], "(s1*s2^-1*s1^2)^2, s2*s1*(s1*s2*s1^-1*s2^-1)^2*s1*s2*(s2*s1^-1)^4*s1^-1*(s2^-1*s1)^3*s2*s1^-1*s2^-1*s1*s2*(s2*s1^-1)^2*s1^-1*s2^-1*s1*s2")#11136#true
AbstractRotaryPolytope([ 24, 4 ], "s1^-2*s2*s1^6*s2*s1^-3*s2^-1*s1*s2, (s1*s2^-1)^4*s1^2*s2*(s2*s1*s2^-1*s1^-1)^2*s2")#11136#true
AbstractRotaryPolytope([ 4, 48 ], "s1*s2^3*s1*s2^-1*(s2^-1*s1^-1*s2*s1)^3*s2^-4*s1*s2*s1^-1*s2^-2*s1^-1*(s2*s1*s2^-1*s1^-1*s2)^2*s1*s2^-1, (s2*s1^-1*s2^2)^2, s2*s1^2*(s2*s1^-1*s2^-1*s1*s2*s1^-1)^2*s2^-1*s1*s2*s1^-1*s2^-1*(s2^-1*s1)^7*s1*s2*s1^-1*s2^-1*s1*s2")#11136#true
AbstractRotaryPolytope([ 4, 48 ], "s1^2*s2^2*s1^-2*s2*(s2*s1^-1)^2*s1^-1*s2^-1*s1*s2^-2*(s1^-1*s2)^3*s1^-2*s2^-1*s1*s2^-2, (s2*s1^-1*s2^2)^2, s2^5*s1^-1*s2^-2*s1^-1*s2^4*s1^-1*s2^-7*s1*s2^6*s1^-1*s2^-5*s1*s2^11*s1^-1*s2^-1*s1*(s2*s1^-1*s2^-1*s1*s2)^2*s2")#11136#true
AbstractRotaryPolytope([ 48, 4 ], "(s1*s2^-1*s1^2)^2, s1*s2^2*s1*s2^-1*s1^-1*s2*(s1*s2^-1*s1^-2*s2*s1)^2*s1^5*s2^-1*s1^-2*s2*s1*(s1*s2^-1*s1^-1*s2)^2*s1")#11136#true
AbstractRotaryPolytope([ 48, 4 ], "(s1*s2^-1*s1^2)^2, s1^2*s2*(s2*s1^-1)^4*s2*s1^2*s2^-1*(s2^-1*s1^-1*s2*s1)^2*s1*s2^-2*s1^-1*s2")#11136#true
AbstractRotaryPolytope([ 8, 12 ], "(s2*s1^-3)^2, s2*s1^-2*s2^4*s1^2*s2^-2*s1^-1*s2^3*s1^-1, s2*s1^-1*s2^4*(s1*s2^-1)^2*s1^-1*s2^3*s1^-2, s2*s1^2*s2*(s2*s1^-1)^2*s1^-1*(s2^-1*s1)^3*s2*s1^-1*s2^-1*s1*s2, s2^2*s1^-1*s2^2*s1^3*s2*s1^-1*s2^-1*s1^2*s2^2*s1^-1")#11136#true
AbstractRotaryPolytope([ 8, 12 ], "s2*s1^-2*(s2^-1*s1)^4*(s2*s1^-1*s2^-1*s1)^2*s2, (s2*s1^-3)^2, s2*s1^-2*s2^4*s1^2*s2^-2*s1^-1*s2^3*s1^-1, s2*s1^-1*s2^4*(s1*s2^-1)^2*s1^-1*s2^3*s1^-2, s2^2*s1^-1*s2^2*s1^3*s2*s1^-1*s2^-1*s1^2*s2^2*s1^-1")#11136#true
AbstractRotaryPolytope([ 8, 12 ], "s1^2*s2^3*s1^2*s2^-1*s1^-1*s2^2*s1, (s2*s1^-3)^2, s2*s1*(s1*s2*s1^-1*s2^-1)^2*s2^-1*s1^2*s2*s1^-1*s2^-2*s1^-3*(s2^-1*s1)^3*s1*s2*s1^-1*s2^-1*s1*s2*s1^-2*s2^-1*s1^2*s2*s1^-1*s2^-1*s1*s2*s1^-1*s2, s2^6*s1*s2^-3*s1*s2^3")#11136#true
AbstractRotaryPolytope([ 8, 12 ], "s1^2*s2^3*s1^2*s2^-1*s1^-1*s2^2*s1, (s2*s1^-3)^2, s2*s1*(s1*s2*s1^-1*s2^-1)^2*s2^-1*s1^2*s2*s1^-1*s2^-2*s1^-3*(s2^-1*s1)^3*s1*s2*s1^-1*s2^-1*s1*s2*s1^-2*s2^-1*s1^2*s2*s1^-1*s2^-2*s1^2*s2, s2^6*s1*s2^-3*s1*s2^3")#11136#true
AbstractRotaryPolytope([ 12, 8 ], "s2^-2*s1*(s1*s2*s1^-1*s2^-1)^2*(s1*s2^-1)^4*s1, s1^-2*s2*s1^-6*s2*s1^-3*s2^-1*s1*s2, (s1*s2^-3)^2")#11136#true
AbstractRotaryPolytope([ 12, 8 ], "(s1*s2^-1*s1^2)^2, s1^2*s2^3*s1^2*s2^-1*s1^-1*s2^2*s1, s2*s1*(s1*s2*s1^-1*s2^-1)^2*s1*(s2*s1^-1)^2*s2^-1*(s2^-1*s1)^3*s1*(s2*s1^-1)^2*s2^-2*s1*s2^-1*s1^-1*(s1^-1*s2)^2*s1^-1*s2^-1*s1*s2, s2^4*s1*s2^-3*s1*s2")#11136#true
AbstractRotaryPolytope([ 12, 8 ], "s1^-2*s2*s1^-6*s2*s1^-3*s2^-1*s1*s2, s1^-1*s2*s1*(s1*s2*s1^-1*s2^-1)^2*(s1*s2^-1)^2*s1*s2^2*s1^-1*s2, (s1*s2^-3)^2")#11136#true
AbstractRotaryPolytope([ 12, 8 ], "(s1*s2^-1*s1^2)^2, s1^2*s2*(s2*s1^2*s2^-2*s1^-1)^2*(s2*s1^-1)^2*s2*s1*(s1*s2^-1)^3*s1^-1*(s1^-1*s2*s1*s2^-1)^3*s1^-1*s2, s1^2*s2^3*s1^2*s2^-1*s1^-1*s2^2*s1, s2^4*s1*s2^-3*s1*s2")#11136#true
AbstractRotaryPolytope([ 6, 174 ], "s1^-2*s2^3*s1^2*s2^-1*s1^-1*s2^2*s1^-1, s2*(s1^-2*s2^-1*s1*s2^-1)^2*s1*s2*s1^-1, s2^18*s1*(s2^-1*s1*s2^4*s1^-1)^2*s2^-8*s1*s2*s1^-1*s2^-15*s1*s2^2*s1^-1*s2^-3*s1*s2")#11136#true
AbstractRotaryPolytope([ 174, 6 ], "s1*s2^-3*s1^-2*s2^-2*s1*s2^-1*s1^-1*s2*s1*s2^-1, (s1*s2^-1*s1^4)^2, s1^2*s2^-3*s1^2*s2^-1*s1^-1*s2^2*s1, s1^26*s2*s1^-15*s2*s1*s2^-1*s1^-1*s2*s1^15, s1^2*s2^2*s1^-1*s2*s1^3*s2^-1*(s1^-1*s2)^2*s1^2, (s2*s1^-2)^4")#11136#true
AbstractRotaryPolytope([ 8, 24 ], "s1^2*s2^3*s1^2*s2^-1*s1^-1*s2^2*s1, s1*s2*(s2*s1*s2^-1*s1^-1)^3*(s2*s1^-1)^4*s2*s1^2*s2^3*s1*s2^-1, (s2*s1^-3)^2")#11136#true
RotaryManiplex([ 8, 24 ], "s1^2*s2^3*s1^2*s2^-1*s1^-1*s2^2*s1, s1*s2^2*s1*s2^-1*(s1^-1*s2*s1*s2^-1*s1^-1*s2)^2*(s1^-1*s2)^2*s1*(s1*s2^-1)^2*s2^-1*(s1^-1*s2)^3*s1*s2^-1*s1^-1*s2*s1^2*s2^-1, (s2*s1^-3)^2, s2^6*s1^2*s2^3*s1^-1*s2^-1*s1*s2^2")#11136#false
RotaryManiplex([ 8, 24 ], "(s2*s1^-3)^2, s2*s1^-2*s2^4*s1^2*s2^-2*s1^-1*s2^3*s1^-1, s2*s1^-1*s2^4*(s1*s2^-1)^2*s1^-1*s2^3*s1^-2, s2*s1^2*s2*(s2*s1^-1)^2*s1^-1*(s2^-1*s1)^3*s2*s1^-1*s2^-1*s1*s2, s2^2*s1^-1*s2^2*s1^3*(s2^2*s1^-1)^2")#11136#false
RotaryManiplex([ 8, 24 ], "s2*s1^-2*(s2^-1*s1)^4*(s2*s1^-1*s2^-1*s1)^2*s2, (s2*s1^-3)^2, s2*s1^-2*s2^4*s1^2*s2^-2*s1^-1*s2^3*s1^-1, s2*s1^-1*s2^4*(s1*s2^-1)^2*s1^-1*s2^3*s1^-2, s2^2*s1^-1*s2^2*s1^3*(s2^2*s1^-1)^2")#11136#false
AbstractRotaryPolytope([ 8, 24 ], "s1^2*s2^3*s1^2*s2^-1*s1^-1*s2^2*s1, (s2*s1^-3)^2, s2*s1^-1*s2^2*s1*s2^-1*s1^-1*s2*(s1*s2^-1)^6*s1^-1*s2*s1*s2^-1*s1^-1*s2*s1^-2, s2*s1*s2^-3*s1*s2^7*s1^-1*(s2^-3*s1*s2^2*s1^-1*s2^-1)^2*s1*s2")#11136#true
RotaryManiplex([ 8, 24 ], "s1^2*s2^2*s1*s2^-1*(s1^-1*s2*s1*s2^-1*s1^-1*s2)^2*(s1^-1*s2)^2*s1*(s1*s2^-1)^2*s2^-1*(s1^-1*s2)^3*s1*s2^-1*(s1^-1*s2)^2, s1^2*s2^3*s1^2*s2^-1*s1^-1*s2^2*s1, (s2*s1^-3)^2, s2^6*s1^2*s2^3*s1^-1*s2^-1*s1*s2^2")#11136#false
AbstractRotaryPolytope([ 8, 24 ], "s1^2*s2^3*s1^2*s2^-1*s1^-1*s2^2*s1, (s2*s1^-3)^2, s2*s1*s2^-3*s1*s2^7*s1^-1*(s2^-3*s1*s2^2*s1^-1*s2^-1)^2*s1*s2, s2*s1^2*s2^2*s1^-2*s2^-1*s1*s2*(s2*s1^-1)^2*s1^-1*(s2^-1*s1)^3*s2*s1^-1*(s2^-1*s1)^2*s2")#11136#true
AbstractRotaryPolytope([ 8, 24 ], "s1^2*s2^3*s1^2*s2^-1*s1^-1*s2^2*s1, s1*s2*(s2*s1*s2^-1*s1^-1)^3*s2*s1^-1*s2*s1*(s1*s2^-1)^3*s1^-1*s2*s1*s2^-2*s1^-1*s2*s1, (s2*s1^-3)^2")#11136#true
AbstractRotaryPolytope([ 12, 12 ], "s1*s2*s1^-1*s2^2*s1*s2^-1*s1^-3*(s2^-1*s1*s2^-1*s1^-1*s2*s1)^2, s2*s1^-1*s2*s1^4*s2^-1*s1*s2^3, s2*s1*s2^-3*s1^-1*s2*s1^2*s2*s1^-3*s2^-1*s1*s2")#11136#true
AbstractRotaryPolytope([ 12, 12 ], "(s1*s2^-2*s1^3)^2, (s1*s2^-1*s1)^4, s1^2*s2^3*s1^2*s2^-1*s1^-1*s2^2*s1, (s2*s1^-1)^3*s2*s1^2*s2*s1^-1*s2^-1*s1*s2")#11136#true
RotaryManiplex([ 12, 12 ], "s2*s1^2*s2^2*s1^2*(s2^-2*s1^-2)^3*(s2*s1^-1)^4*s1^-1*(s2^-1*s1)^2*s1*(s2*s1^-1)^3*s2^-1*(s2^-1*s1)^4*s1*(s2^-2*s1^-2)^2*s2, s2^2*s1^4*s2^2")#11136#false
AbstractRotaryPolytope([ 12, 12 ], "s1^-2*s2*s1^-6*s2*s1^-3*s2^-1*s1*s2, (s1*s2^-2*s1^3)^2, s1^2*s2^3*s1^2*s2^-1*s1^-1*s2^2*s1, s1*s2^2*(s1*s2^-1)^2*s1^-1*s2*s1*s2^-1*s1^-1*(s1^-1*s2)^2*s1*(s1*s2^-1)^2*s1^-2*s2^2*s1*s2^-1*s1^-1*s2*s1")#11136#true
AbstractRotaryPolytope([ 12, 12 ], "(s2*s1^-1)^2*s2*s1^2*s2*s1^-1*(s2^-1*s1)^3*s2*s1^-1*s2^-1*s1*s2, s2*s1^-1*s2*s1^4*s2^-1*s1*s2^3, s2*s1*s2^-3*s1^-1*s2*s1^2*s2*s1^-3*s2^-1*s1*s2")#11136#true
AbstractRotaryPolytope([ 24, 8 ], "(s1*s2^-1*s1^2)^2, s1^2*s2^3*s1^2*s2^-1*s1^-1*s2^2*s1, s2*s1^2*(s2*s1^-1)^2*s2^-1*s1*(s2*s1^-1)^3*((s2*s1^-1)^2*s2^-1*s1)^2*s2, s2^4*s1*s2^-3*s1*s2")#11136#true
RotaryManiplex([ 24, 8 ], "s1^-2*s2*s1^6*s2*s1^-3*s2^-1*s1*s2, s1^-1*s2*s1*(s1*s2*s1^-1*s2^-1)^2*(s1*s2^-1)^2*s1*s2^2*s1^-1*s2, (s1*s2^-3)^2, s1^10*s2^3*s1^-1*s2^-1*s1")#11136#false
AbstractRotaryPolytope([ 24, 8 ], "s2^-1*s1*s2^-1*(s1*s2^-1*s1^-1*s2)^2*s1*s2^-1*s1^-1*(s1^-1*s2)^2*s1^-2*s2^-1*(s1*s2^-1*s1^-1*s2)^2*s1, (s1*s2^-1*s1^2)^2, s1^2*s2^3*s1^2*s2^-1*s1^-1*s2^2*s1, s2^4*s1*s2^-3*s1*s2")#11136#true
AbstractRotaryPolytope([ 24, 8 ], "(s1*s2^-1*s1^2)^2, s1^2*s2^3*s1^2*s2^-1*s1^-1*s2^2*s1, s1*s2*s1^-1*s2*(s2*s1*s2^-1*s1^-1)^2*(s1^-1*s2)^4*s2*(s1*s2^-1)^2*s1^-1*s2*s1, s2^4*s1*s2^-3*s1*s2")#11136#true
AbstractRotaryPolytope([ 24, 8 ], "(s1*s2^-1*s1^2)^2, s1^2*s2^3*s1^2*s2^-1*s1^-1*s2^2*s1, s1*s2^2*s1*s2^-1*s1^-2*s2^2*(s1*s2^-1)^3*s1^2*s2*s1^-2*s2^-1*(s1*s2^-1*s1^-1*s2)^2*s1, s2^4*s1*s2^-3*s1*s2")#11136#true
RotaryManiplex([ 24, 8 ], "s1^-4*(s1^-4*s2^2)^2, (s1*s2^-1*s1^2)^2, s1^2*s2*(s2*s1*s2^-1*s1^-1)^2*s2*s1^2*s2^-2*(s1^-1*s2)^6*(s1*s2^-1*s1^-1*s2)^2*(s1^-1*s2)^2, s1^2*s2^3*s1^2*s2^-1*s1^-1*s2^2*s1")#11136#false
RotaryManiplex([ 24, 8 ], "s1^-2*s2*s1^6*s2*s1^-3*s2^-1*s1*s2, (s1*s2^-3)^2, s1^10*s2^3*s1^-1*s2^-1*s1, (s2*s1^-1)^3*s2^-2*s1*(s1*s2*s1^-1*s2^-1)^2*s1*s2*s1^-1")#11136#false
RotaryManiplex([ 24, 8 ], "s1^-4*(s1^-4*s2^2)^2, (s1*s2^-1*s1^2)^2, s1^2*s2*(s2*s1*s2^-1*s1^-1)^3*s2*s1*(s1*s2^-1)^2*s1^2*s2*s1^-2*s2^-1*s1*s2^-2*(s1^-1*s2)^3*s1*s2^-1*(s1^-1*s2)^2, s1^2*s2^3*s1^2*s2^-1*s1^-1*s2^2*s1")#11136#false
RotaryManiplex([ 8, 48 ], "s1^2*s2^3*s1^2*s2^-1*s1^-1*s2^2*s1, (s2*s1^-3)^2, s2*s1*s2^-3*s1*s2^6*(s2*s1^-1*s2^-3*s1)^2*s2^6, s2*s1^2*s2^2*s1^-2*s2^-1*s1*s2*(s2*s1^-1)^2*s1^-1*(s2^-1*s1)^3*s2^2*s1^-2*s2^-1*s1*s2")#11136#false
RotaryManiplex([ 8, 48 ], "s1^2*s2*(s2*s1*s2^-1*s1^-1)^2*(s1^-1*s2)^5*s2*s1*s2^-1*s1^-1*s2*s1*s2^-1, s1^2*s2^3*s1^2*s2^-1*s1^-1*s2^2*s1, (s2*s1^-3)^2, s2*s1*s2^-3*s1*s2^6*(s2*s1^-1*s2^-3*s1)^2*s2^6")#11136#false
AbstractRotaryPolytope([ 12, 16 ], "(s1*s2^-1*s1^2)^2, s1^2*s2^3*s1^2*s2^-1*s1^-1*s2^2*s1, s2*s1*s2^-1*s1*s2^8*s1^-1*s2^-3*s1^-1*s2^3, s2*s1^2*s2^2*s1^-2*s2^-1*s1*s2*(s2*s1^-1)^2*s1^-1*(s2^-1*s1)^3*s2^2*s1^-2*s2^-1*s1*s2")#11136#true
AbstractRotaryPolytope([ 12, 16 ], "(s1*s2^-1*s1^2)^2, s1^2*s2^2*s1*s2^-1*(s1^-1*s2)^2*s1^-2*s2^-1*s1^2*(s2*s1^-1)^3*s1^-1*s2^-2*s1^-1*s2*s1*s2^-1*s1^-1*s2, s1^2*s2^3*s1^2*s2^-1*s1^-1*s2^2*s1, s2*s1*s2^-1*s1*s2^8*s1^-1*s2^-3*s1^-1*s2^3")#11136#true
AbstractRotaryPolytope([ 16, 12 ], "(s1*s2^-1*s1^2)^2, s1^2*s2^3*s1^2*s2^-1*s1^-1*s2^2*s1, s1*s2^2*s1*s2^-1*s1^-2*s2^2*(s1*s2^-1)^2*s1^-1*(s1^-1*s2)^3*s2*(s1*s2^-1)^2*s1^-1*s2*s1, s2^6*s1*s2^-3*s1*s2^3")#11136#true
AbstractRotaryPolytope([ 16, 12 ], "(s1*s2^-1*s1^2)^2, s1^2*s2^3*s1^2*s2^-1*s1^-1*s2^2*s1, s2*s1^2*(s2*s1^-1)^2*s2^-1*s1*(s2*s1^-1)^3*((s2*s1^-1)^2*s2^-1*s1)^2*s2, s2^6*s1*s2^-3*s1*s2^3")#11136#true
RotaryManiplex([ 48, 8 ], "(s1*s2^-1*s1^2)^2, s1^3*s2^-1*s1^-13*s2*s1^7*s2^-1*s1^-1*s2, s1^2*s2^3*s1^2*s2^-1*s1^-1*s2^2*s1, s2*s1^2*(s2*s1^-1)^2*s2^-1*s1*(s2*s1^-1)^3*((s2*s1^-1)^2*s2^-1*s1)^2*s2, s2^4*s1*s2^-3*s1*s2")#11136#false
RotaryManiplex([ 48, 8 ], "(s1*s2^-1*s1^2)^2, s1^3*s2^-1*s1^-13*s2*s1^7*s2^-1*s1^-1*s2, s1^2*s2^3*s1^2*s2^-1*s1^-1*s2^2*s1, s2*(s1^-1*s2*s1^-1)^2*s2^-1*s1*s2*(s2*s1^-1)^2*s1^-1*(s2^-1*s1)^3*s2^2*s1^-2*s2^-1*s1*s2, s2^4*s1*s2^-3*s1*s2")#11136#false
RotaryManiplex([ 12, 24 ], "(s2^-1*s1^3*s2^-1)^2*s1^2, s1^2*s2^3*s1^2*s2^-1*s1^-1*s2^2*s1, s2*s1^5*s2*s1^-3, s2*s1*(s1*s2*s1^-1*s2^-1)^2*s2^-1*s1^2*s2*s1^-1*s2^-2*s1^-3*(s2^-1*s1)^2*s1*(s2*s1^-1)^3*s2^-2*s1*s2^-1*s1^-2*s2*s1^-1*s2^-1*s1*s2, s2^4*s1*s2^-3*s1*s2")#11136#false
RotaryManiplex([ 12, 24 ], "(s2^-1*s1^3*s2^-1)^2*s1^2, s1^2*s2^2*s1*(s1*s2^-1)^3*(s2^-1*s1^-1*s2*s1)^2*s2^-1*s1^-1*s2*s1^-2*s2^-1*s1*s2^-2*(s1^-1*s2)^2*s1*s2^-1*(s1^-1*s2)^3, s1^2*s2^3*s1^2*s2^-1*s1^-1*s2^2*s1, s2*s1^5*s2*s1^-3, s2^4*s1*s2^-3*s1*s2")#11136#false
RotaryManiplex([ 24, 12 ], "(s1^4*s2^-1)^2*s2^-2, s1^2*s2^3*s1^2*s2^-1*s1^-1*s2^2*s1, s2*s1^5*s2*s1^-3, s2*s1^2*s2*s1^-1*s2^-2*s1*(s1*s2*s1^-1*s2^-1)^2*s2^-1*s1*(s2^-1*s1^-3*s2^-1*s1^2*(s2*s1^-1)^2*s2^-1)^2*s1*s2")#11136#false
RotaryManiplex([ 24, 12 ], "(s1^4*s2^-1)^2*s2^-2, s1^2*s2^2*s1*s2^-1*s1^-1*s2*s1^2*s2^-2*s1^-1*s2*s1*s2^-1*(s1^-1*s2)^3*s1*(s1*s2^-1)^3*s1^-1*(s1^-1*s2*s1*s2^-1)^2*(s1^-1*s2)^2, s1^2*s2^3*s1^2*s2^-1*s1^-1*s2^2*s1, s2*s1^5*s2*s1^-3")#11136#false
RotaryManiplex([ 12, 48 ], "(s2^-1*s1^3*s2^-1)^2*s1^2, s1^-1*s2^-2*s1^-1*(s2*s1^-1*s2^-3*s1)^2*s2^2*s1^-1*s2^-1*s1*s2^3, s1^2*s2^-1*s1*s2^2*s1^2*s2^-2*(s1^-1*s2)^3*s1^2*s2^-2*(s1^-1*s2)^2*s1*s2^-1*s1^-1*s2, s1^2*s2^3*s1^2*s2^-1*s1^-1*s2^2*s1, s2*s1^5*s2*s1^-3")#11136#false
RotaryManiplex([ 12, 48 ], "s2^-1*s1*s2^-1*s1^-2*s2^2*s1*s2^-1*s1^-1*s2*(s1*s2^-1)^2*s1^-3*s2^-1*s1*s2^-1*s1^-2*s2^2*s1*s2^-1*s1^-1*s2*s1, (s2^-1*s1^3*s2^-1)^2*s1^2, s1^2*s2^3*s1^2*s2^-1*s1^-1*s2^2*s1, s2*s1^5*s2*s1^-3")#11136#false
RotaryManiplex([ 16, 24 ], "(s1*s2^-1*s1^2)^2, s1^2*(s2^2*s1*s2^-1*s1^-1*s2)^2*s1*s2^-1*s1^-1*s2^3, s1^2*s2^3*s1^2*s2^-1*s1^-1*s2^2*s1, s2*s1^2*(s2*s1^-1)^2*s2^-1*(s2^-1*s1)^2*s2^-1*s1^-2*((s2*s1^-1)^2*s2^-1*s1)^2*s2")#11136#false
