Size,IsPolytopal
AbstractRotaryPolytope([ 30, 10 ], "s1*s2*s1^-1*s2*s1^2*s2^-1*s1^-1*s2*s1, (s1*s2^-1*s1^3)^2")#1320#true
AbstractRotaryPolytope([ 30, 10 ], "(s1*s2^-1*s1^3)^2, s2*s1^2*s2*s1^-1*s2^-1*s1^3*s2^3")#1320#true
RotaryManiplex([ 30, 30 ], "s2*s1^-1*s2*s1^3*s2^-1*s1*s2*s1^-1, s2^2*s1^5*s2*s1^-1*s2, (s2^-3*s1*s2^-1)^6")#1320#false
RotaryManiplex([ 30, 30 ], "s2*s1^-1*s2*s1^2*s2^-1*s1*s2, s2*s1*s2^-1*s1^3*s2*s1^-2*s2, s1^30")#1320#false
RotaryManiplex([ 30, 30 ], "s2^-1*s1^-2*s2*s1^2*s2^-1*s1^-1*s2*s1, s1^-1*s2*s1*s2^-1*s1^3*s2*s1^-3*s2^-1, s1^30")#1320#false
RotaryManiplex([ 30, 30 ], "s2*s1*s2^-1*s1^2*s2*s1^-1*s2, s2*s1^5*s2^-1*s1^-5, s1^30")#1320#false
RotaryManiplex([ 132, 132 ], "s1*(s2*s1^-1)^2*s2^-2*s1, s2^2*s1^4*s2^2, s2^-36*s1*s2^-1*s1*(s2^-1*s1*s2^-1)^8*s2^-2*s1")#1320#false
AbstractRotaryPolytope([ 3, 6 ], "(s2^2*s1^-1)^7*s2^-3*s1*s2^-2*(s1^-1*s2)^2*s2*s1^-1")#1332#true
AbstractRotaryPolytope([ 6, 3 ], "s1^2*s2*(s1^-1*s2*s1^-1)^4*s1^-1*s2*s1*(s1^2*s2^-1)^5")#1332#true
AbstractRotaryPolytope([ 9, 18 ], "s2*s1*s2^-1*s1^4*(s2*s1^-1)^2*s1^-1")#1332#true
AbstractRotaryPolytope([ 9, 18 ], "s1^-2*s2*s1^-3*(s1^-1*s2)^2*s1^2*s2")#1332#true
AbstractRotaryPolytope([ 9, 18 ], "s2*s1*s2^-1*s1^4*s2*s1^-2*s2*s1^-1")#1332#true
RotaryManiplex([ 9, 18 ], "s2*s1^4*s2*s1^-2, (s2^-1*s1^2*s2^-1)^2*s1, s2^3*s1^2*s2^-1*s1^2*s2^2, s1^2*s2^2*(s2*s1^-1)^2*s2^2*s1^-1*s2^-2*s1*s2^-2*s1^-2*s2^-3*s1^2*s2")#1332#false
AbstractRotaryPolytope([ 18, 9 ], "(s1^2*s2^-1)^3, s1^2*s2^2*s1^3*s2^-1*s1^-3*s2")#1332#true
AbstractRotaryPolytope([ 18, 9 ], "(s1^2*s2^-1)^3, s1*s2*s1^-2*s2^2*s1^-1*s2^-1*(s2^-1*s1)^2, s2*s1*s2^-1*s1^4*s2*s1^-3*s2")#1332#true
AbstractRotaryPolytope([ 18, 9 ], "(s1^2*s2^-1)^3, s2^2*s1^5*s2*s1^-1*s2")#1332#true
RotaryManiplex([ 18, 9 ], "s2^3*(s2^2*s1^-1)^2, s1^6*s2^-3, s1*s2*(s1^-1*s2*s1^2*s2^-1*s1^-1)^2*s1^-1*s2*s1*s2^-1*s1^-1*s2*s1^2")#1332#false
AbstractRotaryPolytope([ 3, 6 ], "s2^2*s1^-1*(s2*s1^-1*s2)^2*s2*s1^-1*s2^-3*s1*s2^-2*s1^-1*(s2*s1^-1*s2)^2*s2*s1^-1*s2^-3*s1^-1*s2*(s2*s1^-1)^2*s2")#1344#true
AbstractRotaryPolytope([ 6, 3 ], "s1^-2*s2*(s1^-1*s2*s1^2*s2^-1*s1^-1)^2*s1^-1*s2*(s1^2*s2^-1)^5*s1^-2*s2*s1^-1")#1344#true
AbstractRotaryPolytope([ 6, 6 ], "s2^-1*s1^-2*s2^2*s1^-1*s2^-1*s1*s2^-2, s2*s1^-2*s2*s1^3*s2^-1*s1^2*s2*s1^-2*s2^-1*s1^2*s2*s1^-1")#1344#true
AbstractRotaryPolytope([ 6, 6 ], "s1^-1*s2^-1*s1^2*s2^-2*s1^-3*s2, (s2*s1^-1)^2*s2^-1*s1*s2^-2*(s2^-1*s1)^2*s2*s1^-1*s2^-1*s1*s2^-2*s1*s2")#1344#true
AbstractRotaryPolytope([ 6, 12 ], "s2^3*s1*s2^-2*s1*s2, s2*s1^-1*s2^2*(s2^2*s1^-1)^2*s1^-1*s2, s1^2*(s2*s1^-1)^2*s1^-1*s2*s1^2*s2^-1*s1^-2*s2*s1^3*s2^-1")#1344#true
AbstractRotaryPolytope([ 6, 12 ], "(s1*s2^-2)^2,(s1^-1*s2*s1^-2)^2*s2^-1*s1*(s1*s2*s1^-1*s2^-1)^2*s1*s2")#1344#true
AbstractRotaryPolytope([ 6, 12 ], "(s2*s1^-2)^2,s1^2*s2^5*s1*s2^-1*s1^-1*s2^4, s2*((s1*s2^-1)^2*s2^-1)^2*s1^-2*s2^2*s1^-1*s2^-2*s1*s2")#1344#true
AbstractRotaryPolytope([ 6, 12 ], "s1^-1*s2^-1*s1^2*s2^-2*s1^-3*s2, s2^3*s1^2*s2^-1*s1^2*s2^2, (s2*s1^-1)^2*s2^-1*s1*s2^2*s1^-1*(s2^-2*s1)^2*s2*s1^-1*s2^-1*s1*s2")#1344#true
AbstractRotaryPolytope([ 12, 6 ], "s2*s1^4*s2*s1^-2, (s2^-1*s1^2*s2^-1)^3, s2*s1^2*s2^2*s1^-1*s2^-1*(s2^-2*s1)^2*s2^-1*s1^-2*s2^-2*s1*s2")#1344#true
AbstractRotaryPolytope([ 12, 6 ], "(s1*s2^-1*s1)^2, s2^6,s1^2*s2^2*s1*s2^-1*(s2^-1*s1)^2*s2*s1^-1*s2^-1*s1*s2^-2*s1^-1*s2*s1*s2^-1*s1^-1*s2")#1344#true
AbstractRotaryPolytope([ 12, 6 ], "s2^2*s1^5*s2^2*s1^-1, (s2^-2*s1*s2^-2)^2*s1^2, s2*s1^3*s2*s1^-2*(s2^-1*s1^2)^3*s2*s1^-1")#1344#true
AbstractRotaryPolytope([ 12, 6 ], "(s1*s2^-2)^2, (s2*s1^-5)^2,s2^-1*s1^3*s2*s1^-2*(s2^-1*s1^2)^3*s2^-1*s1")#1344#true
AbstractRotaryPolytope([ 6, 48 ], "(s1*s2^-2)^2,s1^-1*s2*s1*(s1*s2^-1)^2*s1^-1*s2*s1^2*s2^-1*s1^3*s2, s2^2*s1*s2^-7*s1*s2*s1^-1*s2^-1*s1*s2^2*s1^-1*s2^-2*s1*s2")#1344#true
AbstractRotaryPolytope([ 6, 48 ], "s1^-1*s2^-1*s1*(s1*s2^-1)^2*s1^-3*s2*s1^-1, s2*s1^2*s2*s1^-1*(s2^-1*s1)^2*s2^2*s1^-1, s1^-2*s2^3*s1^2*s2^-1*s1^-1*s2^2*s1^-1, s2*s1*s2^-1*s1^-2*s2^-2*s1*s2^3*s1^-1*s2^-1*s1*s2^2*s1^-1*s2^-4*s1*s2^2")#1344#true
AbstractRotaryPolytope([ 48, 6 ], "(s1*s2^-1*s1)^2, s2^6, s2*s1^2*s2*s1^-6*(s1^-2*s2^-1*s1^2*s2)^2")#1344#true
AbstractRotaryPolytope([ 48, 6 ], "(s1^2*s2^-1*s1)^2*s2^2, s2*s1^11*s2*s1^-3*s2^-2*s1^-2")#1344#true
RotaryManiplex([ 12, 12 ], "s2*s1^4*s2*s1^-2, s2^3*s1^2*s2^-1*s1^2*s2^2, (s2^-1*s1^2*s2^-1)^3, s1*s2^-1*s1*s2^2*s1^-1*s2^3*(s1*s2^-2)^2*s1^-1*s2^2")#1344#false
RotaryManiplex([ 12, 12 ], "s2^3*s1*s2^-2*s1*s2, s2^2*s1^5*s2^2*s1^-1, (s2^-2*s1*s2^-2)^2*s1^2, s2*s1^3*s2*s1^-2*s2^-1*s1*s2^2*s1*s2^-1*s1^-2*s2^-1*s1^2*s2*s1^-1")#1344#false
AbstractRotaryPolytope([ 12, 12 ], "s2*s1*s2^-1*s1^3*s2*s1^-2*s2, s1^-1*s2*s1^5*s2^-1*s1^-2*s2^2, s1^12")#1344#true
RotaryManiplex([ 12, 12 ], "(s1*s2^-2)^2, s2^-1*s1^-1*s2^2*s1^4*s2^3*s1, (s2*s1^-5)^2,s2^-1*s1^3*s2*s1^-3*s2^-1*s1^3*s2*s1^-2*s2^-1*s1^2*s2^-1*s1")#1344#false
RotaryManiplex([ 12, 12 ], "(s1*s2^-1*s1)^2, s2*s1^2*s2^-1*s1^-1*s2^2*s1^-3*s2^2,s2*(s2*s1^-1)^2*s2*(s2*s1^-1*s2^-1*s1)^2*s2*s1^-1*s2^-2*s1*s2")#1344#false
AbstractRotaryPolytope([ 12, 12 ], "s2^2*s1^-1*s2*s1^2*s2^-2*s1*s2, s2*s1^-2*(s2^-1*s1^2)^2*s2*s1^-2, s1^12")#1344#true
AbstractRotaryPolytope([ 12, 24 ], "s2*s1^-1*s2*s1^3*s2^-1*s1^2*s2*s1^-2, s2*s1^2*s2*s1^-1*(s2^-1*s1)^2*s2^2*s1^-1, s2^2*s1^-2*s2*s1^-1*s2^-5*s1, s1^2*s2^3*s1^2*s2^-1*s1^-1*s2^2*s1, s2*s1^-1*(s1^-2*s2)^2*s1^-1*s2*s1^-2, s1^12")#1344#true
AbstractRotaryPolytope([ 12, 24 ], "s1^12, s1*s2^-1*s1^-1*s2*s1^3*s2^-1*s1^-3*s2, s1^-2*s2^-1*s1^5*s2*s1^-1*s2^2")#1344#true
AbstractRotaryPolytope([ 12, 24 ], "s1^2*s2^3*s1^-1*s2*s1*s2^-2, s2^2*s1^5*s2^2*s1^-1, (s2^-2*s1*s2^-2)^2*s1^2, s2^-1*s1^-3*s2^2*s1*s2^-1*s1^-1*s2*s1*s2^-3")#1344#true
AbstractRotaryPolytope([ 12, 24 ], "s2^2*s1^3*s2^-1*s1*s2*s1^-2, s2^3*s1^2*s2^-1*s1^2*s2^2,s2*s1^2*s2^2*s1^3*s2*s1^-2*s2^-1*s1*s2")#1344#true
AbstractRotaryPolytope([ 24, 12 ], "s2^2*s1^3*s2^-1*s1*s2*s1^-2, s2^3*s1^2*s2^-1*s1^2*s2^2, s1*(s2^-1*s1^2*s2^-1)^2*s1^3, s2*s1^2*s2^2*s1^3*s2*s1^-2*s2^-1*s1*s2")#1344#true
AbstractRotaryPolytope([ 24, 12 ], "s2*s1^-1*s2*s1^3*s2^-1*s1^2*s2*s1^-2, s2*s1^2*s2*s1^-1*(s2^-1*s1)^2*s2^2*s1^-1, (s1^2*s2^-1)^4, s1^2*s2^3*s1^2*s2^-1*s1^-1*s2^2*s1, s2*s1^7*s2*s1^-5")#1344#true
AbstractRotaryPolytope([ 24, 12 ], "s1^2*s2^3*s1^-1*s2*s1*s2^-2, s2^2*s1^5*s2^2*s1^-1, s1^4*s2^-1*(s2^-1*s1^2)^2*s2^-1")#1344#true
AbstractRotaryPolytope([ 24, 12 ], "(s1*s2^-1*s1^4)^2, s1^-2*s2*s1^4*s2*s1^-1*s2^-1*s1*s2, s1^2*s2^2*s1*s2^-1*s1^2*s2*s1^-1*s2^2")#1344#true
RotaryManiplex([ 12, 48 ], "s1^2*s2^3*s1^-1*s2*s1*s2^-2, s2^2*s1^5*s2^2*s1^-1, (s2^-2*s1*s2^-2)^2*s1^2, s1^-1*s2^3*s1^-2*s2^2*s1*s2^-1*s1^-1*s2*s1*s2^-1, s1^2*s2^-2*(s1^-1*s2)^2*s1^2*s2^-1*s1^-2*s2*s1*s2^-1*s1^-1*s2")#1344#false
RotaryManiplex([ 12, 48 ], "s2*s1^-1*s2*s1^3*s2^-1*s1^2*s2*s1^-2, s2^2*s1^-2*(s2^-1*s1)^3*s2*s1^-1, s1^2*s2^3*s1^2*s2^-1*s1^-1*s2^2*s1, s2*s1^-1*(s1^-2*s2)^2*s1^-1*s2*s1^-2,s1*s2^2*s1^2*s2*s1^-1*s2^-2*s1^2*s2^-3")#1344#false
RotaryManiplex([ 48, 12 ], "s2^2*s1^3*s2^-1*s1*s2*s1^-2, s2^3*s1^2*s2^-1*s1^2*s2^2, s1*(s2^-1*s1^2*s2^-1)^2*s1^3, s1*s2^-2*s1*s2^-1*s1^-2*s2^-1*s1*s2^2*s1^3")#1344#false
RotaryManiplex([ 48, 12 ], "s1*s2*s1^-1*s2*s1^4*s2^-2*s1^2, (s1*s2^-1*s1^4)^2")#1344#false
AbstractRotaryPolytope([ 14, 42 ], "s2*s1^-1*s2^-2*s1^3*s2^3, (s1*s2^-1*s1^-2*s2*s1)^2, s1^14")#1344#true
AbstractRotaryPolytope([ 21, 21 ], "s1^2*s2^2*s1*s2^-1*s1^-1*s2, s1*s2*s1^-3*s2*s1^-1*s2^-2*s1^2*s2^-1, s1^2*s2^2*s1^-1*s2^-3*s1^-2*s2*s1, s1^21")#1344#true
AbstractRotaryPolytope([ 42, 14 ], "s2^2*s1^5*s2*s1^-1*s2, (s1^2*s2^-1*(s2^-1*s1)^2)^2")#1344#true
RotaryManiplex([ 24, 24 ], "s1^-2*s2*s1^-1*s2^-2*s1^3*s2, s2^2*s1^5*s2^2*s1^-1, (s2^-2*s1*s2^-2)^4*s1^4")#1344#false
RotaryManiplex([ 24, 24 ], "s2*s1*s2^-1*s1^3*s2*s1^-2*s2, (s2^-2*s1^2*s2^-1*s1)^2")#1344#false
RotaryManiplex([ 24, 24 ], "s2*s1^-1*s2*s1^3*s2^-1*s1^2*s2*s1^-2, s1*s2^2*s1^-1*s2*s1^2*s2^-1*s1^-1*s2*s1*s2^-1, (s1*s2^-1*s1^2*s2^-1)^2*s1^2")#1344#false
RotaryManiplex([ 24, 24 ], "s2*s1^-1*s2^-1*s1^2*s2^-1*s1*s2*s1^-2, s2*s1^-1*s2^3*s1*s2^-2*s1^2, s1^-1*s2^-1*s1^6*s2*s1^-5, s2^-1*s1^2*(s1^2*s2^-3*s1*s2^-1)^2*s1^3*s2^-1*s1^3")#1344#false
RotaryManiplex([ 42, 42 ], "(s1^-1*s2*s1*s2^-1)^2, s1^-1*s2*s1*s2^-1*s1^3*s2*s1^-1*s2, s1^42")#1344#false
RotaryManiplex([ 48, 48 ], "s2*s1^-1*s2^-1*s1^2*s2^-1*s1*s2*s1^-2, s2*s1^-1*s2^3*s1*s2^-2*s1^2, s1^-1*s2^-1*s1^6*s2*s1^-5, s2^-1*s1^4*s2^-2*(s2^-1*s1)^2*s1^2*(s2^-1*s1*s2^-2)^2*s1*s2^-1*s1")#1344#false
RotaryManiplex([ 48, 48 ], "s1*s2^-1*s1^-1*s2*s1^2*s2^-1*s1^-2*s2, s1^-1*s2*s1^2*s2^-1*s1^2*s2^2*s1^-1, s1^48")#1344#false
RotaryManiplex([ 48, 48 ], "s1^-2*s2*s1^3*s2^-1*s1*s2^2, s2^2*s1^5*s2^2*s1^-1, (s1^-1*s2^2*s1^-2)^2*s2*s1^-10*s2*s1^-2")#1344#false
RotaryManiplex([ 48, 48 ], "s2*s1^4*s2*s1^-2, s1^-2*s2^3*s1*s2^-2*s1*s2^-1, (s2^-1*s1^2*s2^-1)^12")#1344#false
RotaryManiplex([ 84, 84 ], "s1^2*s2^2*s1*s2^-1*s1^-1*s2, s1^-2*s2^-2*s1^3*s2*s1^-1*s2, s1^25*s2^-2*s1^3*s2^-1*s1^11")#1344#false
RotaryManiplex([ 84, 84 ], "s1*s2*s1^-2*s2*s1^2*s2^-1, s1^2*s2^2*s1^-1*s2*s1^2, (s2^-1*s1*s2^-2)^21")#1344#false
AbstractRotaryPolytope([ 4, 4 ], "s2*s1*(s1*s2*s1^-1*s2^-1)^3*s1*s2*(s2*s1^-1)^7*s1^-1*s2^-1*s1*s2")#1352#true
RotaryManiplex([ 52, 52 ], "s2^2*s1^4*s2^2, s2^-1*s1^-2*s2*s1^-2*(s2^-1*s1)^2*s2^-1*s1^-2*s2^-1, s1^-1*s2^6*s1^-11*s2^2*(s2*s1^-1)^3")#1352#false
AbstractRotaryPolytope([ 4, 4 ], "s2*s1*(s1*s2*s1^-1*s2^-1)^3*s1*s2*(s2*s1^-1)^4*(s1^-1*s2^-1*s1*s2)^3")#1360#true
AbstractRotaryPolytope([ 4, 4 ], "s1^2*s2*(s2*s1^-1)^12*s2")#1360#true
AbstractRotaryPolytope([ 4, 20 ], "(s2*s1^-1*s2^2)^2, s2*s1*s2^-1*s1*s2*(s2*s1^-1*s2^-1*s1)^3*s2")#1360#true
AbstractRotaryPolytope([ 20, 4 ], "(s1*s2^-1*s1^2)^2, s1*s2^2*s1*s2^-1*s1^-2*s2*s1*(s1*s2^-1*s1^-1*s2)^2*s1")#1360#true
AbstractRotaryPolytope([ 4, 68 ], "(s2*s1^-1*s2^2)^2, s1^2*s2*s1^-1*s2^2*s1*s2^-1*s1^-2*s2^2, s2^9*s1*s2^-13*s1*s2^2*s1*s2^-8*s1*s2^2")#1360#true
AbstractRotaryPolytope([ 68, 4 ], "(s1*s2^-1*s1^2)^2, s1^2*s2^2*(s1*s2^-1)^2*s1^-2*s2^2, s1^18*s2*s1^-10*s2^-2*s1^-2*s2^-1*s1^4")#1360#true
RotaryManiplex([ 20, 20 ], "s2^2*s1^4*s2^2, s2*s1^-2*s2^-2*s1^-2*(s2^-1*s1)^2*s2^-2*s1^-2*s2, s2^20")#1360#false
RotaryManiplex([ 40, 40 ], "s1^2*s2^3*s1*s2^-2*s1^-1*s2, s2^2*s1^6*s2^2*s1^-2, s2^-1*s1*(s1*s2^-1)^2*(s1^2*s2^-2*s1^2)^2*s1^2")#1360#false
RotaryManiplex([ 40, 40 ], "s1*s2*s1^-1*s2*s1^2*s2^-1*s1^-1*s2*s1, s2^2*s1^6*s2^2*s1^-2, s1*s2^-1*s1^2*(s1*s2^-1*s1^2*s2^-1)^2*(s2^-1*s1^2)^2")#1360#false
RotaryManiplex([ 68, 68 ], "s2*s1^-1*s2*s1^2*s2^-1*s1*s2, s2^2*s1^4*s2^2, s2^68")#1360#false
AbstractRotaryPolytope([ 6, 6 ], "(s2*s1^-2*s2)^3, s1^2*s2^-3*s1^2*s2^-1*s1^-1*s2^2*s1, s2*s1^-2*s2^2*s1^2*s2^-1*s1^2*s2*s1^-2*s2^-1*s1^2")#1368#true
AbstractRotaryPolytope([ 6, 6 ], "s1^-1*s2^-1*s1*(s1*s2^-1)^2*s1^-3*s2*s1^-1, s1^2*s2^-3*s1^2*s2^-1*s1^-1*s2^2*s1, s2*s1*s2^-1*s1^2*s2*(s2*s1^-1)^2*s2^3*s1^-2*s2^-1*s1*s2")#1368#true
AbstractRotaryPolytope([ 6, 6 ], "(s1*s2^-2)^2,s2*s1^-1*(s1^-2*s2)^2*s1^-3*(s2^-1*s1^2)^3*s2^-1*s1^-3*s2*s1^-1")#1368#true
AbstractRotaryPolytope([ 6, 6 ], "(s2*s1^-2)^2,s2^6, (s1^-1*s2)^2*s2*(s2*s1*s2^-1*s1^-1)^6*s2")#1368#true
RotaryManiplex([ 18, 18 ], "s2^3*s1*s2^-2*s1*s2, s2^2*s1^5*s2^2*s1^-1, s2*s1^3*s2*s1^-2*s2^-1*s1^2*s2*s1^-1*s2^-1*s1*s2*s1^-1, (s2^-2*s1*s2^-2)^3*s1^3")#1368#false
RotaryManiplex([ 18, 18 ], "s2*s1^4*s2*s1^-2, s2^3*s1^2*s2^-1*s1^2*s2^2, s1*s2^2*s1*(s2^-1*s1^-1*s2^2*s1*s2^-1)^2, (s2^-1*s1^2*s2^-1)^3*s2^-6")#1368#false
AbstractRotaryPolytope([ 18, 18 ], "s2*s1*s2^-1*s1^3*s2*s1^-2*s2, s2*s1^-2*s2*s1^3*s2^-1*s1^2*s2*s1^-1, s1^18")#1368#true
AbstractRotaryPolytope([ 18, 18 ], "s1*s2^3*s1*s2^-1*s1^-1*s2*s1*s2^-1, s1^-1*s2*s1^6*s2^2*s1^-1*s2, ((s2^-1*s1)^2*s2^-2)^3")#1368#true
AbstractRotaryPolytope([ 18, 18 ], "s2*s1*s2^-1*s1^2*s2*s1^-1*s2, s1^-1*s2*s1^6*s2^3*s1^-1, (s2^-1*s1^2*s2^-3)^3")#1368#true
AbstractRotaryPolytope([ 18, 18 ], "s2*s1*s2^-1*s1^3*(s2*s1^-1)^2, s1^2*s2^3*s1^-1*s2^-1*s1*s2^-1*s1^-1*s2^-2*s1^-1*s2, s1^18")#1368#true
AbstractRotaryPolytope([ 18, 18 ], "s1*s2^-1*s1^-1*s2*s1^2*s2^-1*s1^-2*s2, s1^-2*s2^-1*s1^5*s2^3*s1^-1, s1^18")#1368#true
AbstractRotaryPolytope([ 18, 18 ], "s2*s1^-1*s2*s1^2*s2^-1*s1*s2, s2*s1*s2^-1*s1^4*s2*s1^-3*s2, s1^18")#1368#true
AbstractRotaryPolytope([ 14, 49 ], "s2*s1*s2^-2*s1^2*s2^-3*s1*s2, s1*s2*s1^-1*s2*s1^3*s2^-1*s1^-2*s2*s1, s1^14")#1372#true
AbstractRotaryPolytope([ 14, 49 ], "s2^-3*s1^2*s2^-1*s1*s2^2*s1*s2^-1, s1*s2*s1^-1*s2*s1^3*s2^-1*s1^-2*s2*s1, s1^14")#1372#true
AbstractRotaryPolytope([ 14, 49 ], "s2^-2*s1^-1*s2*s1^3*s2^-4, s1^14")#1372#true
AbstractRotaryPolytope([ 49, 14 ], "s1^-1*s2^-1*s1*s2*s1^-3*s2^2*s1^-2, (s1*s2^-1*s1^-1*s2^2*s1)^2")#1372#true
AbstractRotaryPolytope([ 49, 14 ], "s2*s1^-5*s2^-1*s1*s2*s1^-1*s2, (s1*s2^-1*s1^-1*s2^2*s1)^2")#1372#true
AbstractRotaryPolytope([ 49, 14 ], "s2^-1*s1^-6*s2^3*s1")#1372#true
AbstractRotaryPolytope([ 4, 4 ], "s2*s1^2*s2*s1^-1*s2^-1*s1*(s2*s1^-1)^11*s2")#1384#true
AbstractRotaryPolytope([ 4, 12 ], "(s2*s1^-1*s2^2)^2, s2*s1*(s1*s2*s1^-1*s2^-1)^2*(s2^-1*s1)^4*s1*s2")#1392#true
AbstractRotaryPolytope([ 12, 4 ], "(s1*s2^-1*s1^2)^2,s1*s2^2*(s1*s2^-1)^2*s1^-2*s2*s1^2*s2^-1*s1^-1*s2*s1*s2^-1*s1^-2*s2^2*s1")#1392#true
RotaryManiplex([ 12, 12 ], "s2^2*s1^4*s2^2, s2*s1*(s1*s2^-1)^2*s1*s2^2*s1^-2*s2^-1*s1*s2^2*s1^2*s2^2*s1^-1")#1392#false
RotaryManiplex([ 28, 28 ], "s2^2*s1^4*s2^2, s2*((s1^-1*s2)^2*s1^-1)^2*s2*s1^-1*s2")#1400#false
RotaryManiplex([ 140, 140 ], "s1*(s2*s1^-1)^2*s2^-2*s1, s2^2*s1^4*s2^2, s2^-41*s1*(s2^-1*s1*s2^-1)^8*s2^-2*s1^2")#1400#false
AbstractRotaryPolytope([ 3, 6 ], "(s2^2*s1^-1)^3*s2*s1^-1*s2^-3*s1*s2^-2*s1^-1*s2*s1^-1*s2^-3*(s1^-1*s2^2)^4*s1^-1")#1404#true
AbstractRotaryPolytope([ 6, 3 ], "s2*s1^-3*s2*s1^-2*s2^-1*s1^2*s2*s1^-2*s2^-1*(s1*s2^-1*s1)^5*s1*s2^-1*s1^-3*s2*s1^-1")#1404#true
AbstractRotaryPolytope([ 6, 9 ], "(s1*s2^-2)^2,s2^9, s2*(s1^2*s2*s1^-2*s2^-1)^2*(s1^2*s2^-1)^2*s1^2*s2")#1404#true
AbstractRotaryPolytope([ 6, 9 ], "(s1*s2^-2)^2,s2^9, s1*s2^2*s1^2*s2^-1*(s1^-2*s2)^2*s1*(s1^2*s2^-1)^3")#1404#true
AbstractRotaryPolytope([ 6, 9 ], "(s1*s2^-2)^2,s2^9, s1^-1*s2*s1^-1*(s1^-2*s2)^4*s1^-2*s2^-1*s1^2*s2")#1404#true
AbstractRotaryPolytope([ 9, 6 ], "(s1*s2^-1*s1)^2, s2^6, s1^9, s1^2*s2^-3*s1*s2^-2*(s1^-1*s2)^2*s1^-1*s2^-2*s1*s2^-1*s1^-1*s2*s1*s2^-2*s1^-1*s2")#1404#true
AbstractRotaryPolytope([ 9, 6 ], "(s1*s2^-1*s1)^2, s2^6, s1^9, s1*s2^-3*s1*s2^-2*(s1^-1*s2)^2*s1^-1*s2^-2*s1^-1*s2*s1*s2^-1*s1^-1*s2^2*s1*s2^-1")#1404#true
AbstractRotaryPolytope([ 9, 6 ], "(s1*s2^-1*s1)^2, s2^6, s1^9, (s2*s1^-1)^3*s2^-1*s1*s2*(s2*s1^-1*s2^-1*s1)^4*s2")#1404#true
AbstractRotaryPolytope([ 6, 117 ], "(s1*s2^-2)^2,(s1*s2^-1)^2*s1^-2*(s2^-1*s1)^2, s2^3*s1^-1*s2^-4*s1^-1*s2^11*s1^-1*s2^-9*s1^-1*s2^9*s1^-1*s2^-1*s1*s2^2")#1404#true
AbstractRotaryPolytope([ 117, 6 ], "(s1*s2^-1*s1)^2, s2^6, s2^-1*s1*s2^-2*(s1^-1*s2)^2*s2*s1, s1^-25*s2^-1*s1^2*s2*s1^-4*s2^-1*s1*s2*s1^-7")#1404#true
RotaryManiplex([ 9, 18 ], "s2*s1^4*s2*s1^-2, (s2^-1*s1^2*s2^-1)^2*s1, s2^3*s1^2*s2^-1*s1^2*s2^2, s1*s2^2*s1*s2^-1*(s1^-1*s2)^2*s2^2*(s1*s2^-2)^2*s1^-1*s2^2*s1*s2^-1")#1404#false
RotaryManiplex([ 18, 9 ], "s2^3*(s2^2*s1^-1)^2, s1^6*s2^-3, s1^-1*s2*s1^3*(s2*s1^-1)^2*s1^-2*(s2^-1*s1^2)^2*s2*s1^-1*s2^-1*s1*s2")#1404#false
AbstractRotaryPolytope([ 13, 26 ], "s2*s1^-1*s2*s1^3*s2^-1*s1*s2*s1^-1, s2*s1*(s1*s2*s1^-1*s2^-1)^2*s1*s2, s1^13")#1404#true
AbstractRotaryPolytope([ 13, 26 ], "s2*s1*s2^-1*s1^3*s2*s1^-2*s2, s2*s1*(s1*s2*s1^-1*s2^-1)^2*s1*s2, s1^-1*s2*s1^6*s2^2*s1^-1*s2, ((s2^-1*s1)^2*s2^-2)^2*s1")#1404#true
AbstractRotaryPolytope([ 26, 13 ], "s2^2*(s1*s2^-1)^2*s1*s2*s1^-1*s2, s1^-2*s2*s1^4*s2^-1*s1*s2^2*s1^-1, s2*s1*(s1*s2*s1^-1*s2^-1)^2*s1*s2, s1^2*s2^3*s1^2*s2^-1*s1^-1*s2^2*s1, s2^-1*s1^3*s2^-1*(s2^-1*s1^2)^2*s2^-1*s1")#1404#true
AbstractRotaryPolytope([ 26, 13 ], "s2*s1*(s1*s2*s1^-1*s2^-1)^2*s1*s2, s1^8*s2^-2*s1^2*s2^-1, s1^-2*s2*s1^5*s2*s1^-2*s2^-1*s1*s2")#1404#true
RotaryManiplex([ 27, 54 ], "s2*s1^4*s2*s1^-2, s2^3*s1^2*s2^-1*s1^2*s2^2, s2^-1*(s1^-1*s2)^2*s2*s1*s2^-1*s1^-1*s2*s1*s2^-2*s1, (s2^-1*s1^2*s2^-1)^5*s2^-6*s1")#1404#false
RotaryManiplex([ 54, 27 ], "s2^3*s1*s2^-2*s1*s2, s2^2*s1^5*s2^2*s1^-1, s2^2*s1*s2^-1*s1^-1*s2*s1^2*s2^-1*s1^-2*s2*s1^2, (s2^-2*s1*s2^-2)^3*s1^3*s2^-9")#1404#false
RotaryManiplex([ 78, 117 ], "s1*s2^3*s1*s2^-1*s1^-1*s2*s1*s2^-1, s2^2*s1^5*s2^2*s1^-1, s1*s2^2*s1^-1*s2*s1^2*s2^-1*s1^2*s2^2, s2^2*s1^-1*s2^2*s1^-13*s2*(s2*s1^-1)^2*s2^2*(s2*s1^-3)^2*s1^-6")#1404#false
