Size,IsPolytopal
AbstractRotaryPolytope([ 39, 26 ], "s1^-2*s2^-1*s1^5*s2^2*s1^-1*s2, (s1*s2*s1^-1*s2^-1)^3, (s2*s1^-1)^2*s1^-1*(s1^-2*s2)^2*s1^-2")#4212#true
AbstractRotaryPolytope([ 39, 26 ], "s1^2*s2^3*s1^2*s2^-1*s1^-1*s2^2*s1, s2*s1^-6*s2^3*s1^-3, s2*s1*(s1*s2*s1^-1*s2^-1)^2*s1*s2, s2^2*(s1*s2^-1*s1)^2*(s2*s1^-1)^2")#4212#true
AbstractRotaryPolytope([ 117, 18 ], "s2^-2*s1^-1*s2^3*s1*s2^-2*s1^-1*s2*s1, s1*s2^-1*s1^5*s2^-1*(s2^-1*s1^2)^2*s1^4, s1^15*s2^-1*s1^-6*s2^-1*s1*s2*s1^-9*s2*s1^8, s2^2*s1^3*s2^-1*s1*s2*s1^-2, s2^3*s1^2*s2^-1*s1^2*s2^2")#4212#true
RotaryManiplex([ 27, 54 ], "(s2^-1*s1^2*s2^-1)^5*s2^-6*s1, s2*s1*s2^-1*s1*(s2^2*s1^-1)^2*s2^-2*s1*(s2^-1*s1*s2*s1^-1)^2*s2^-1*s1*s2, s2*s1^4*s2*s1^-2, s2^3*s1^2*s2^-1*s1^2*s2^2")#4212#false
RotaryManiplex([ 54, 27 ], "(s2^-2*s1*s2^-2)^3*s1^4*s2^-5*s1*s2^-2, s2*s1^2*s2^-1*s1^2*(s2*s1^-1)^2*(s1^-2*s2^-1*s1^2*s2)^2, s2^2*s1^5*s2^2*s1^-1, s2^3*s1*s2^-2*s1*s2")#4212#false
RotaryManiplex([ 39, 78 ], "(s2^-1*(s2^-1*s1)^2*s2^-1)^6*s1^3, s1^-2*s2*s1^3*s2^-1*s1*s2^2, s2*s1*(s1*s2*s1^-1*s2^-1)^2*s1*s2, s2^2*s1^6*(s2*s1^-1)^2")#4212#false
RotaryManiplex([ 39, 78 ], "s2*s1^-1*s2*s1^3*s2^-1*s1*s2*s1^-1, s2*s1*(s1*s2*s1^-1*s2^-1)^2*s1*s2")#4212#false
RotaryManiplex([ 78, 39 ], "s2^-1*s1^-2*s2*s1^4*s2^-1*s1^-3*s2*s1, s1^-23*s2^2*s1^-2*s2*s1^-11, (s1*s2*s1^-1*s2^-1)^3")#4212#false
RotaryManiplex([ 78, 39 ], "s1^-15*s2*s1^-3*s2*(s2*s1^-2)^2*s2*s1^-12, s2*s1^-1*s2^2*s1^2*s2^-2*s1*s2, s2*s1*s2^-1*s1^4*s2*s1^-3*s2, s2*s1*(s1*s2*s1^-1*s2^-1)^2*s1*s2")#4212#false
RotaryManiplex([ 81, 162 ], "(s2^-1*s1^2*s2^-1)^20*s1, s2*s1^4*s2*s1^-2, s2*s1^2*s2^2*s1^-1*s2^-2*s1*s2*s1^-1*s2^-1*s1*s2, s2^3*s1^2*s2^-1*s1^2*s2^2")#4212#false
RotaryManiplex([ 162, 81 ], "s2*s1^-2*s2*s1^3*s2^-1*s1^2*s2*s1^-1, s2^2*s1^-1*s2^2*s1^-35*s2^5*s1^-1*s2^2*s1^-33, s2^2*s1^5*s2^2*s1^-1, s2^3*s1*s2^-2*s1*s2")#4212#false
RotaryManiplex([ 78, 351 ], "s1^-4*s2*(s2*s1^-1)^2*s1^-2*s2^2*(s2^2*s1^-1)^2*s1^-4*(s1^-2*s2)^4*s2^2*s1^-2, s1*s2^2*s1^-1*s2*s1^2*s2^-1*s1^2*s2^2, s2*s1^2*s2*s1^-1*(s2^-2*s1*s2*s1^-1*s2^-1*s1*s2^2*s1^-1*s2^-1)^2*s1*s2^2, s2^2*s1^5*s2^2*s1^-1")#4212#false
RotaryManiplex([ 351, 78 ], "s2^-2*s1^-1*s2^3*s1*s2^-2*s1^-1*s2*s1, s1^21*(s2^-2*s1^2*s2^-1*s1)^2*s1^6, s1*s2*s1^-1*s2^-1*s1^8*s2*s1^-7*s2*s1, s2^2*s1^3*s2^-1*s1*s2*s1^-2, s2^3*s1^2*s2^-1*s1^2*s2^2")#4212#false
RotaryManiplex([ 117, 234 ], "s1^-1*s2*s1*s2^-1*s1^3*s2^2*s1^-1, s1*s2^-1*s1^-1*s2*s1^2*s2^-1*s1^-2*s2")#4212#false
RotaryManiplex([ 234, 117 ], "s1*s2^2*s1^-1*s2*s1^2*s2^-1*s1^2*s2^2, s1*s2^3*s1*s2^-1*s1^-1*s2*s1*s2^-1, s2^2*s1^-1*s2^2*s1^-53*s2*(s2*s1^-1)^2*s2^3*s1^-3*s2*s1^-47, s2^2*s1^5*s2^2*s1^-1")#4212#false
RotaryManiplex([ 124, 124 ], "s2^-41*(s1*s2^-1)^3*s2^-2*(s2^-2*s1)^3*s2^-3*s1, s2^-1*s1*s2^-1*(s1^-1*s2*s1^-1)^2*s2^-2*s1*s2^-1*s1^-1*s2*s1, s2^2*s1^4*s2^2")#4216#false
AbstractRotaryPolytope([ 5, 10 ], "(s1*s2^-2*s1*s2^-1)^2, s1*s2^2*s1*(s2^-1*s1^-1*s2^2*s1*s2^-1)^2, (s2^3*s1^-2)^2")#4220#true
AbstractRotaryPolytope([ 5, 10 ], "(s1*s2^-2*s1*s2^-1)^2, s2*s1^2*s2*s1^-1*s2^-1*s1*s2^2*s1^2*(s2^-1*s1*s2*s1^-1)^2*s2, (s2^3*s1^-2)^2")#4220#true
AbstractRotaryPolytope([ 10, 5 ], "(s1*s2^-2*s1^2)^2, s2*s1^3*s2*s1^-2*s2^-1*s1^2*s2*s1^-1*s2^-1*s1*s2*s1^-1")#4220#true
AbstractRotaryPolytope([ 10, 5 ], "(s1*s2^-2*s1^2)^2, s1*s2*s1^-1*s2*s1^2*s2^-1*s1^-2*s2*s1^5*s2^-1*s1")#4220#true
AbstractRotaryPolytope([ 6, 66 ], "s1^-2*s2^3*s1^2*s2^-1*s1^-1*s2^2*s1^-1, s1*s2^3*s1*(s2^-1*s1*s2*s1^-1)^2*s2^-1*s1*s2^2*s1^-1*s2^-3*(s2^-1*s1*s2*s1^-1)^2*s2^-5, s2*(s1^-2*s2^-1*s1*s2^-1)^2*s1*s2*s1^-1")#4224#true
AbstractRotaryPolytope([ 66, 6 ], "(s1*s2^-1*s1^4)^2, s1*s2^-1*s1*s2^2*s1^2*s2^-2*s1^-1*s2*s1*s2^-2, s1^2*s2^-3*s1^2*s2^-1*s1^-1*s2^2*s1, s1^2*s2^2*s1^-1*s2*s1^3*s2^-1*(s1^-1*s2)^2*s1^2, (s2*s1^-2)^4, s2*s1^2*s2*s1^-16*s2^-1*s1^4*s2")#4224#true
RotaryManiplex([ 66, 66 ], "s1*s2^-1*s1^-1*s2^2*s1^2*s2^-2*s1^-2*s2, s2*s1*s2^-1*s1^2*s2*s1^-1*s2, s2*s1^6*s2^-1*s1^-6")#4224#false
AbstractRotaryPolytope([ 4, 4 ], "s1^2*s2*(s2*s1^-1)^22*s2")#4240#true
AbstractRotaryPolytope([ 4, 4 ], "s1^2*(s2^2*s1^-2)^7*s2*(s2*s1^-1)^6*(s2*s1^-2*s2)^5*s2")#4240#true
AbstractRotaryPolytope([ 4, 20 ], "(s2*s1^-1*s2^2)^2, s2*s1*(s1*s2*s1^-1*s2^-1)^2*s1*s2*(s2*s1^-1)^4*(s1^-1*s2^-1*s1*s2)^2")#4240#true
AbstractRotaryPolytope([ 20, 4 ], "(s1*s2^-1*s1^2)^2, s2*s1^2*s2^2*s1^-2*s2^-1*s1*s2*s1^-1*s2^-1*s1^2*s2*s1^-1*(s1^-1*s2^-1*s1*s2)^2*s1^-1*(s2^-1*s1)^2*s2")#4240#true
AbstractRotaryPolytope([ 4, 212 ], "s1^2*s2*s1^-1*s2^2*s1*s2^-1*s1^-2*s2^2, (s2*s1^-1*s2^2)^2, s2^33*s1*s2^-15*s1*s2*s1^-1*s2^-10*s1^2*s2^-4*s1^2*s2^-40*s1*s2*s1^-1*s2^-1*s1*s2")#4240#true
AbstractRotaryPolytope([ 212, 4 ], "(s1*s2^-1*s1^2)^2, s1^58*s2*s1^-8*s2*s1^2*s2^-1*s1^-2*s2*s1^36, s1^2*s2^2*(s1*s2^-1)^2*s1^-2*s2^2")#4240#true
RotaryManiplex([ 20, 20 ], "s2^-1*s1*s2^-1*(s1^-1*s2)^2*(s1*s2^-1)^2*s1^-1*(s1^-1*s2)^2*s1^-1*s2^-2*(s1*s2^-1*s1^-1*s2)^2*s1, s2^2*s1^4*s2^2")#4240#false
RotaryManiplex([ 212, 212 ], "s2*s1^-1*s2*s1^2*s2^-1*s1*s2, s2^2*s1^4*s2^2")#4240#false
AbstractRotaryPolytope([ 14, 133 ], "s1^-2*s2*s1^4*s2^-1*s1*s2*s1^-1*s2, (s2*s1^-1)^2*s2*s1^2*s2^-2*s1*s2^-1*s1^-1, s2^3*s1^2*s2*s1^-1*s2^-1*(s2^-1*s1*s2^3*s1^-1)^2*s2^-2*s1*s2^4")#4256#true
AbstractRotaryPolytope([ 133, 14 ], "s1^-2*(s2^-1*s1)^2*s1*s2^-1*s1^-1*s2^3, s1^-1*s2*s1^2*s2^-1*s1^3*s2^4, s1*s2^-1*s1^3*(s1*s2^-1)^2*s2^-3*s1^2, s1^6*s2*s1^-5*s2^-1*s1^4*s2*s1^-1*s2^-1*s1^3")#4256#true
RotaryManiplex([ 133, 266 ], "(s1^-1*s2*s1*s2^-1)^2, s1^-1*s2*s1*s2^-1*s1^3*s2*s1^-1*s2")#4256#false
RotaryManiplex([ 266, 133 ], "s1^-73*s2^2*s1^-1*s2*s1^-56, (s1^-1*s2*s1*s2^-1)^2, s1^-1*s2*s1*s2^-1*s1^3*s2*s1^-1*s2")#4256#false
RotaryManiplex([ 266, 266 ], "(s2^-1*s1*s2^-2)^66*s1^2, s1^2*s2^2*s1^-1*s2*s1^2, s1*s2*s1^-2*s2*s1^2*s2^-1")#4256#false
AbstractRotaryPolytope([ 10, 15 ], "(s1*s2^-2*s1^2)^2, ((s1*s2^-1)^2*s1)^2, s2*s1*s2^-1*s1^2*(s2*s1^-1)^2*s1^-3*s2")#4260#true
AbstractRotaryPolytope([ 10, 15 ], "(s1*s2^-2*s1^2)^2, s1*s2^-1*s1^-1*(s1^-1*s2)^2*s1^3*s2*s1^-1*s2^3, ((s1*s2^-1)^2*s1)^2, s2*s1^2*s2*s1^-1*s2^-1*s1^3*s2*s1^-3*s2^-1*s1*s2")#4260#true
AbstractRotaryPolytope([ 15, 10 ], "(s1*s2^-2*s1*s2^-1)^2, (s1*s2^-1*s1^3)^2, s1^2*s2^3*s1^2*s2^-1*s1^-1*s2^2*s1, s2^4*s1^-1*s2*s1^2*s2^-1*s1*s2^2*s1^-1")#4260#true
AbstractRotaryPolytope([ 15, 10 ], "s2^-4*s1*(s1*(s1*s2^-1)^2)^2, (s1*s2^-2*s1*s2^-1)^2, (s1*s2^-1*s1^3)^2, s1^2*s2^3*s1^2*s2^-1*s1^-1*s2^2*s1")#4260#true
RotaryManiplex([ 15, 30 ], "(s2^-1*s1^4*s2^-1)^2*s1^3, s1^2*s2^3*s1^2*s2^-1*s1^-1*s2^2*s1, s2*s1^-1*s2^-1*s1^2*s2^-1*s1^-2*s2*s1^-1*s2^-1*s1^3*s2*s1^-1, s2*s1^-1*s2^2*(s1*s2^-1)^2*s1*s2*s1^-1*s2^-1*s1*s2, s2*s1^6*s2*s1^-4")#4260#false
RotaryManiplex([ 15, 30 ], "(s2^-1*s1^4*s2^-1)^2*s1^3, s1^-1*s2^-2*s1*s2*s1^-1*(s2^-1*s1)^2*s2^2*s1^-1*s2, s1^2*s2^3*s1^2*s2^-1*s1^-1*s2^2*s1, s2*s1^-1*s2^-1*s1^2*s2^-1*s1^-2*s2*s1^-1*s2^-1*s1^3*s2*s1^-1, s2*s1^6*s2*s1^-4")#4260#false
RotaryManiplex([ 30, 15 ], "s2^-1*s1^3*s2^-2*s1^4*s2^-4*s1, s1^-2*s2^-3*s1^4*s2^2*s1^-2*s2, s1^2*s2^3*s1^2*s2^-1*s1^-1*s2^2*s1, s1*(s2*s1^-1)^2*s2*s1*(s1*s2^-1)^2*s1^-1*s2*s1")#4260#false
RotaryManiplex([ 30, 15 ], "s2^-1*s1^3*s2^-2*s1^4*s2^-4*s1, s1^-2*s2^-3*s1^4*s2^2*s1^-2*s2, s1^2*s2^3*s1^2*s2^-1*s1^-1*s2^2*s1, s1*(s2*s1^-1)^2*s2*s1^3*s2^2*s1*s2^-1*s1, s2*s1^2*s2*s1^-1*s2^-1*s1^3*s2*s1^-3*s2^-1*s1*s2")#4260#false
AbstractRotaryPolytope([ 4, 4 ], "s2*s1^2*s2*(s2*s1^-1)^21*s1^-1*s2^-1*s1*s2")#4264#true
AbstractRotaryPolytope([ 4, 4 ], "s2*s1*(s1*s2*s1^-1*s2^-1)^5*s1*s2*(s2*s1^-1)^15*s1^-1*s2^-1*s1*s2")#4264#true
RotaryManiplex([ 52, 52 ], "s1^2*(s2*s1^-1)^3*s2*s1*(s1*s2^-1)^3*s1^-2*s2^2*s1*s2^-1, s2^2*s1^-1*s2^5*s1^-3*s2^3*s1^-2*(s2*s1^-1*s2)^2*s1^-1*s2*s1^-2, s2^2*s1^4*s2^2")#4264#false
RotaryManiplex([ 164, 164 ], "s2^-49*s1*s2^-1*(s2^-1*s1)^2*(s1*s2^-2)^8*s2^-1*s1^2, (s2*s1^-1)^2*s2*s1*(s1*s2^-1)^2*s1*s2, s2^2*s1^4*s2^2")#4264#false
AbstractRotaryPolytope([ 4, 12 ], "s1^2*s2^2*s1^-2*s2^2*s1^-1*(s1^-1*s2)^11*s2, (s2*s1^-1*s2^2)^2")#4272#true
AbstractRotaryPolytope([ 12, 4 ], "(s1^-1*s2)^2*s2*(s1*s2^-1)^2*s1^2*s2^-1*(s2^-1*s1)^3*s2^-1*s1^-1*(s1^-1*s2)^2*s1^-1*s2^-2*s1^-1*(s1^-1*s2)^2, (s1*s2^-1*s1^2)^2")#4272#true
RotaryManiplex([ 12, 12 ], "s1*s2*s1^-1*s2^-1*s1*((s2^-1*s1)^4*s2^2*s1^-2)^2*s2^-1*s1*s2^-1, s2^2*s1^4*s2^2")#4272#false
RotaryManiplex([ 24, 24 ], "s1*s2^-1*s1^-3*s2*s1^2*(s1*s2^-1*s1^-1*s2)^2, (s1*s2^-1*s1^-1*s2^2*s1)^2, s2*s1^-1*s2^-1*s1^5*s2^2*s1^-2, s2^3*s1^-2*(s1^-1*s2)^2*s2^2*s1^-1")#4272#false
RotaryManiplex([ 24, 24 ], "(s1^-3*s2)^2*s2^2*s1^-1*s2, (s1*s2^-1*s1^-1*s2^2*s1)^2, s2*s1^-1*s2^-1*s1^5*s2^2*s1^-2")#4272#false
RotaryManiplex([ 428, 428 ], "s2^-112*s1*s2^-1*s1*(s2^-1*s1*s2^-1)^32*s2^-2*s1, s1*(s2*s1^-1)^2*s2^-2*s1, s2^2*s1^4*s2^2")#4280#false
AbstractRotaryPolytope([ 6, 51 ], "(s1*s2^-2)^2, s2*s1*(s1^2*s2^-1)^2*s1^2*s2*s1^-1*s2^-1*s1*s2*s1^-1, s2^3*s1^-1*s2^-2*s1^-1*s2^8*s1^-2*s2^3*s1^-1*s2^-1*s1*s2^8*s1^-1*s2^-9*s1^-1*s2^5*s1^-1*s2^-1*s1*s2^7*s1^-2*s2^4")#4284#true
AbstractRotaryPolytope([ 51, 6 ], "(s1*s2^-1*s1)^2, s1*s2*(s2*s1^-1)^2*s2^-2*s1*s2^-2*s1^-1*s2^2*s1*s2^-1")#4284#true
RotaryManiplex([ 18, 153 ], "(s2^-2*s1*s2^-2)^3*s1^3, s1^-1*s2^-2*s1^-1*s2^3*s1^-1*s2^-2*s1^3*s2^10, s1^2*s2^-2*(s1^-1*s2)^2*s1^2*s2^-1*s1^-2*s2*s1*s2^-1*s1^-1*s2, s1^2*s2^3*s1^-1*s2*s1*s2^-2, s2^2*s1^5*s2^2*s1^-1")#4284#false
RotaryManiplex([ 153, 18 ], "s1*s2^-1*s1^5*s2^-1*(s2^-1*s1^2)^2*s1^4, s1*s2*s1^-11*s2^-1*(s2^-1*s1^-1*s2*s1)^2*s1, s2*s1^-1*s2^2*s1^-2*s2^-1*s1*s2^-3*s1^2*s2^2*s1^2*s2, s2^2*s1^3*s2^-1*s1*s2*s1^-2, s2^3*s1^2*s2^-1*s1^2*s2^2")#4284#false
RotaryManiplex([ 51, 102 ], "(s2^-1*s1^2*s2^-1)^11*s2^-6*s1, s1^-1*(s1^-1*s2^2*s1*s2^-1)^2*s2^-1*s1^-1*s2*(s1*s2^-1)^2, s2*s1^4*s2*s1^-2, s2^3*s1^2*s2^-1*s1^2*s2^2")#4284#false
RotaryManiplex([ 102, 51 ], "s1^-1*s2*s1^-2*s2*s1^3*s2^-1*s1^2*s2*s1^-1*s2^-1*s1*s2, s2^2*s1^-1*s2^2*s1^-20*s2^5*s1^-1*s2^2*s1^-18, s2^2*s1^5*s2^2*s1^-1, s2^3*s1*s2^-2*s1*s2")#4284#false
RotaryManiplex([ 153, 306 ], "(s2^-1*s1^2*s2^-1)^38*s1, s1^-2*s2^3*s1*s2^-2*s1*s2^-1, s2*s1^4*s2*s1^-2")#4284#false
RotaryManiplex([ 306, 153 ], "s2^-1*s1^-2*s2*s1^2*s2^-1*s1^-1*s2*s1, s1^-79*s2*(s2*s1^-1)^2*s2^2*s1^-67, s2*s1^-1*s2^-1*s1^4*s2^2*s1^-1")#4284#false
AbstractRotaryPolytope([ 4, 4 ], "s2*s1*(s1*s2*s1^-1*s2^-1)^2*s1*(s2*s1^-1)^20*s2")#4304#true
AbstractRotaryPolytope([ 3, 8 ], "s2*s1^-1*s2^-4*s1*s2^-3*s1^-1*s2*s1^-1*s2^-4*(s1^-1*s2)^3")#4320#true
AbstractRotaryPolytope([ 8, 3 ], "s1^2*(s2*s1^-1)^2*s1^-2*s2*s1^3*(s1*s2^-1)^2*s1^-3*s2*s1^2")#4320#true
AbstractRotaryPolytope([ 3, 10 ], "(s2^2*(s2*s1^-1)^2*s2^4*s1^-1)^2, s2^4*s1*s2^-4*s1^-1*((s2*s1^-1)^2*s2)^2*s2^2*s1^-1")#4320#true
AbstractRotaryPolytope([ 10, 3 ], "s1^3*(s2*s1^-2)^2*s1^-1*s2*s1^2*(s1^3*s2^-1)^2, s1^2*s2*s1^-1*s2*(s1^3*s2^-1)^2*s1^-2*s2*s1^3*s2^-1*s1^2")#4320#true
AbstractRotaryPolytope([ 4, 12 ], "s1*s2^-1*s1*s2*s1^-1*s2^3*s1*s2^-2*s1*s2^-1*s1^-1*s2^2, s1^2*(s2*s1^-1)^2*s2^2*(s1*s2^-1)^2*s1^-2*s2^2, s1^2*s2^2*s1^-1*s2^3*s1^-1*(s1^-1*s2^2)^2*s2")#4320#true
AbstractRotaryPolytope([ 4, 12 ], "(s2*s1^-1*s2^2)^2, s2*s1*(s1*s2*s1^-1*s2^-1)^4*(s2^-1*s1)^6*s1*s2*s1^-1*s2^-1*s1*s2")#4320#true
AbstractRotaryPolytope([ 4, 12 ], "s2*s1^-1*s2^2*s1^-1*s2^-1*s1*s2^3*s1^-1*s2, s2*s1*(s1*s2*s1^-1*s2^-1)^3*s2^-1*s1^-1*s2*(s1*s2^-1)^6*s1^2*s2*s1^-1*s2^-1*s1*s2, s2^4*s1*s2^-3*s1*s2")#4320#true
AbstractRotaryPolytope([ 4, 12 ], "s1*s2^-1*s1*s2*s1^-1*s2^3*s1*s2^-2*s1*s2^-1*s1^-1*s2^2, (s2*s1^-1*s2)^4, s2*s1^-1*s2^4*(s1*s2^-1)^2*s2^-2*s1*s2")#4320#true
AbstractRotaryPolytope([ 6, 6 ], "s1*s2^-3*s1^-2*s2^2*s1^-3*s2^-1*s1*s2^-1, s1^2*s2*(s2*s1*s2^-1*s1^-1)^3*s2")#4320#true
AbstractRotaryPolytope([ 6, 6 ], "s1^-2*s2*(s2*s1^-1)^2*s2*s1*s2^-2*s1^-1*s2*s1^-1, s1^2*s2*(s2*s1*s2^-1*s1^-1)^3*s2")#4320#true
AbstractRotaryPolytope([ 12, 4 ], "(s1*s2^-1*s1)^4, s1^2*s2*s1^-1*s2*s1*s2^-1*s1^2*s2^-1*s1^-3*s2^2*s1, s2*s1^-1*s2*s1^4*s2^-1*s1^2*s2*s1^-3")#4320#true
AbstractRotaryPolytope([ 12, 4 ], "(s1*s2^-1*s1^2)^2, s1^2*s2*(s2*s1*s2^-1*s1^-1)^2*s2*s1^-1*s2*s1*(s1*s2^-1)^2*s1^2*s2*s1^-2*s2^-2*(s1^-1*s2*s1*s2^-1*s1^-1*s2)^2")#4320#true
AbstractRotaryPolytope([ 12, 4 ], "(s2^-1*s1^3*s2^-1)^2*s1^2, s2*s1^5*s2*s1^-3, s2*s1^2*s2*s1^-1*(s2^-1*s1)^2*s2*s1^-1*s2^-1*s1*s2^2*s1^-1*s2*s1*(s1*s2^-1)^4*(s1*s2*s1^-1*s2^-1)^2*s1*s2")#4320#true
AbstractRotaryPolytope([ 12, 4 ], "s1^2*s2*s1^-2*s2*s1^2*(s1^2*s2^-1)^2*s1^2, s1^2*s2*s1^-1*s2*s1*s2^-1*s1^2*s2^-1*s1^-3*s2^2*s1")#4320#true
AbstractRotaryPolytope([ 4, 40 ], "s1^2*s2*s1^-1*s2^2*s1*s2^-1*s1^-2*s2^2, (s2*s1^-1)^6, s2^2*s1*s2^-1*s1*s2*s1^-1*s2^-1*s1*s2^4*s1^-1*s2^-3*s1*s2*s1^-1*s2^-5*s1*s2^2")#4320#true
AbstractRotaryPolytope([ 40, 4 ], "(s1*s2^-1)^2*s1^3*s2^2*s1^-2*s2*s1*s2^-1, (s1*s2^-1*s1^6)^2, s1^5*s2^-1*s1^-2*s2^-1*s1^9*s2^-1*s1^-4*s2, s1*s2^2*s1^-1*s2*s1^2*s2^-2*s1^-1*s2*s1")#4320#true
AbstractRotaryPolytope([ 4, 108 ], "s1^2*s2*s1^-1*s2^2*s1*s2^-1*s1^-2*s2^2, (s2*s1^-1*s2^2)^2, s2^34*s1*s2^-15*s1*s2*s1^-1*s2^-10*s1^2*s2^-4*s1^2*s2^-42*s1*s2^2")#4320#true
AbstractRotaryPolytope([ 108, 4 ], "(s1*s2^-1*s1^2)^2, s1^2*s2^2*(s1*s2^-1)^2*s1^-2*s2^2")#4320#true
AbstractRotaryPolytope([ 4, 120 ], "s1^2*s2*s1^-1*s2^2*s1*s2^-1*s1^-2*s2^2, (s2*s1^-1)^6, s2*s1^-1*s2^4*s1^2*s2^-1*s1*s2^2, s2^16*s1*s2^-1*s1*s2^2*s1^-1*s2^-1*s1*s2*s1^-1*s2^-3*s1*s2^6*s1*s2^-1*s1*s2^4*s1^-1*s2^-4*s1^2*s2^-17*s1*s2*s1^-1*s2^-1*s1*s2^2")#4320#true
AbstractRotaryPolytope([ 120, 4 ], "s1^2*s2^-1*s1^4*s2^2*s1^-1*s2*s1, s1^33*s2*s1^-1*s2*s1*s2^-1*s1^-3*s2*s1^22")#4320#true
AbstractRotaryPolytope([ 8, 8 ], "s1*s2^-1*s1^3*s2^-3*s1^-1*s2*s1*s2^-1*s1^3*s2^-1*s1^-3*s2, s2*s1^-1*s2*s1^2*s2^-1*s1*s2")#4320#true
AbstractRotaryPolytope([ 8, 8 ], "s1^-3*s2^-1*s1^2*s2^-2*s1*s2^3, s2^2*(s2*s1^-1)^2*s1^-3*s2^-1*s1*s2")#4320#true
AbstractRotaryPolytope([ 6, 15 ], "s2^-1*s1^-1*s2*s1*s2^-2*s1^-2*s2*s1^3*s2^-2*s1, s2*s1^-1*s2*s1^2*s2^-1*(s2^-1*s1^2)^2*s1*s2, s2*s1*(s1*s2*s1^-1*s2^-1)^2*s1*s2")#4320#true
AbstractRotaryPolytope([ 15, 6 ], "(s1*s2^-1)^6, (s1*s2^-1*s1^3)^2, s2*s1^-1*s2^-1*s1*s2*s1^-3*s2^2*s1^-1*s2^-2*s1*s2, s2*s1*(s1^2*s2*s1^-2*s2^-1)^2*s1^2*s2*s1^-1, s2*s1*(s1*s2*s1^-1*s2^-1)^2*s1*s2")#4320#true
AbstractRotaryPolytope([ 8, 15 ], "(s1*s2^-2)^2, s1^2*s2^2*s1^2*s2^-1*(s1^-3*s2)^2*s1^-1*s2*s1, s2^2*s1*s2^-11*s1*s2^2")#4320#true
AbstractRotaryPolytope([ 8, 15 ], "s1*s2^-1*s1^2*s2^2*s1^3*s2^-1*(s1^-1*s2)^2*s2, (s1^2*s2^-1)^3")#4320#true
AbstractRotaryPolytope([ 15, 8 ], "s1^-1*s2*(s2^2*s1*s2^-1*s1^-1)^2*s2*s1*s2^-2*(s1^-1*s2)^2, (s1*s2^-1*s1)^2")#4320#true
AbstractRotaryPolytope([ 15, 8 ], "(s1*s2^-1*s1^3)^2, s1*(s2*s1^-1)^2*s2*s1^2*s2^-2*s1^-1*s2*s1*s2^-2, s1*s2*(s1^-1*s2*s1*s2^-1*s1^-1)^2*s1^-1*s2*s1, (s2*s1^-1*s2)^3")#4320#true
AbstractRotaryPolytope([ 10, 12 ], "s2^-1*s1^3*s2*s1^-2*s2^-1*s1^2*s2*s1^-1*s2^-2, (s1*s2^-3)^2, (s1^2*s2^-1)^3, s1^2*s2^3*s1^2*s2^2*s1^-1*s2^-1*s1*s2^3")#4320#true
AbstractRotaryPolytope([ 12, 10 ], "(s1*s2^-1*s1^2)^2, (s2*s1^-1*s2)^3, s2^2*s1*s2^-2*s1^3*s2*s1^-1*s2^-2*s1*s2")#4320#true
AbstractRotaryPolytope([ 6, 90 ], "s2^-7*s1*s2^7*s1^-1*s2^-6*s1^-2*s2^-2*s1^-1*s2*(s1^-1*s2^-2*s1^-1)^2*s1^-1*s2^-3, s1^-1*s2*s1^2*s2*s1^-1*s2^-1*s1*s2*s1^-2*(s2^-1*s1^2)^3*s1*s2, (s1*s2^-2)^2")#4320#true
AbstractRotaryPolytope([ 90, 6 ], "(s1*s2^-1*s1)^2, s1*s2^2*s1*s2^-1*s1^-2*s2*s1^17*s2^-1*s1^-2*s2*s1^2*s2^-1*s1^-1*s2*s1^4, s2*s1^2*(s2^2*s1^-1)^2*s1^-1*(s2^-1*s1*s2^-1)^2*s1*s2*s1^-1*s2^-1*s1*s2")#4320#true
AbstractRotaryPolytope([ 8, 20 ], "s1^-1*s2^-3*s1^-2*s2^-2*s1^3*s2*s1^-1*s2^-3*s1*s2, (s1*s2^-3)^2, s1*s2^-1*s1*s2^2*s1^2*s2^-2*s1^-1*s2*s1, s1*s2^2*s1^-2*(s1^-1*s2)^3*s2*s1^2")#4320#true
AbstractRotaryPolytope([ 20, 8 ], "s1*s2^-2*s1*s2^2*s1^2*(s1*s2^-1*s1^-2*s2)^2, (s1*s2^-1*s1^2)^2, (s2*s1^-1)^6, s2*s1^-1*s2^2*(s1*s2^-1)^2*s1^-1*s2*s1^-2")#4320#true
AbstractRotaryPolytope([ 6, 360 ], "(s1*s2^-2)^2, (s1*s2^-1)^2*s1^-2*(s2^-1*s1)^2, s2^3*s1^-1*s2^-42*s1^-1*s2^5*s1^-2*s2^10*s1^-1*s2^-10*s1^-1*s2^47*s1^-2*s2^3")#4320#true
AbstractRotaryPolytope([ 360, 6 ], "s2^-1*s1*s2^-2*(s1^-1*s2)^2*s2*s1, (s1*s2^-1*s1)^2, s1^61*s2*s1^-6*s2^2*s1^-10*s2*s1^43")#4320#true
AbstractRotaryPolytope([ 8, 24 ], "(s1*s2^-1*s1)^2*s1*s2^-2*s1*s2^2, s1^2*s2^3*s1^2*s2^-1*s1^-1*s2^2*s1")#4320#true
