Size,IsPolytopal
AbstractRotaryPolytope([ 16, 16 ], "(s1*s2^-1*s1^2)^2, s2*(s1^-1*s2*s1^-1)^2*s1^-1*s2^-1*s1^2*s2^2*s1^-2*s2^-1*s1*s2, s2^2*s1^5*s2^-1*s1^-1*s2^2*s1^-1*s2^-1*s1*s2^2")#8192#true
AbstractRotaryPolytope([ 16, 16 ], "s2^-1*s1*s2*s1^-2*s2*s1^4*s2^4*s1*s2^-1, s1^2*s2^2*s1^-2*s2*s1^3*s2^-2*s1^-1*s2*s1*s2^-1*s1^-1*s2, s1^2*s2^2*s1^4*s2^-2*s1^2, (s2*s1^-7)^2")#8192#true
RotaryManiplex([ 16, 16 ], "s1^2*s2*s1^-1*s2^2*s1^-1*s2^-3, s1^2*s2*(s2*s1*s2^-1*s1^-1)^3*s2, s2*s1*s2^-1*s1^3*s2*s1^-2*s2")#8192#false
AbstractRotaryPolytope([ 16, 16 ], "s1^2*s2*(s2*s1*s2^-1*s1^-1)^3*s2, s1*s2*s1^-1*s2*s1*s2^-1*s1^3*s2^-1*(s2^-1*s1)^2, s2*s1^-2*(s1^-3*s2)^2*s1^-1*s2*s1^-3, s2*s1^-1*s2*s1^4*s2^-1*s1^2*s2*s1^-3, s2^3*s1*s2^-1*s1^2*s2*s1^-1*s2^-2*s1*s2*s1^-1")#8192#true
AbstractRotaryPolytope([ 16, 16 ], "s1^-2*s2^-1*s1^6*(s2*s1^-1)^2*s2, s1^-2*s2*s1^3*s2^-1*s1*s2^2, s1^2*s2*(s2*s1*s2^-1*s1^-1)^3*s2")#8192#true
AbstractRotaryPolytope([ 16, 16 ], "s2*s1^-2*(s1^-3*s2)^2*s1^-1*s2*s1^-3, s2*s1^-1*s2*s1^4*s2^-1*s1^2*s2*s1^-3, s2*s1^-1*s2^4*s1^-1*s2^-2*s1^-1*s2^2*s1^2*s2*s1^-1, s2*s1*s2^-2*s1^5*s2*s1^-1*s2^-3*s1*s2, s2*s1^2*s2^2*s1^-1*s2^-1*s1*s2^-2*s1*s2^2*s1^-1")#8192#true
AbstractRotaryPolytope([ 16, 16 ], "(s1*s2^-1)^2*s1^3*s2^2*s1*s2^-2, s1^2*s2^2*s1^-1*s2*s1^3*s2^-1*(s1^-1*s2)^2*s1^2, s1*s2^3*s1^2*s2^-1*s1^-2*s2*s1*s2^-1")#8192#true
AbstractRotaryPolytope([ 16, 16 ], "(s1^-1*s2)^4*s1^3*s2*s1^-1*s2^2*s1^-1*s2^-2*s1*s2, s1*s2^2*s1^3*(s1^2*s2^-1)^2, (s2*s1^-1)^2*s2^-2*s1^-1*s2^2*s1^-3")#8192#true
AbstractRotaryPolytope([ 16, 16 ], "s1*s2^-2*s1^5*s2^3*s1^2*s2^-1, s1^2*s2*(s2*s1*s2^-1*s1^-1)^3*s2, s1*s2^2*s1^2*s2^-1*s1^3*s2^-1*s1^-1*s2*s1^3*s2^-1, (s2*s1^-7)^2")#8192#true
AbstractRotaryPolytope([ 16, 16 ], "s2^-1*s1^3*s2*s1^-2*s2^-1*s1^3*s2*s1^-1*(s2^-1*s1)^2*s1, (s1*s2^-2*s1)^2, s1^2*s2*(s2*s1*s2^-1*s1^-1)^3*s2, s1^2*s2^2*s1^5*s2^-1*s1^-1*s2*s1^4")#8192#true
AbstractRotaryPolytope([ 16, 16 ], "s1^2*s2*s1^-1*s2*s1^3*(s1*s2^-1)^2*s1^2, s1*s2^2*s1^6*s2^-1*s1^-1*s2*(s1*s2^-1)^2, s2*s1^-3*(s1^-1*s2)^2*s2*s1^-1*s2^-1*s1^2*s2, s2^3*s1*s2^-1*s1*s2^4*s1^-1*s2^-6*s1*s2^2")#8192#true
RotaryManiplex([ 16, 16 ], "s1^2*s2*s1^-1*s2*s1^3*(s1*s2^-1)^2*s1^2, s1^2*s2*(s2*s1*s2^-1*s1^-1)^3*s2, s1*s2^2*s1*s2^-1*s1^4*s2^-2*s1^-1*s2*s1*s2^-2, s2*s1^-1*s2^2*s1^3*s2^-1*s1^2*s2^2")#8192#false
AbstractRotaryPolytope([ 16, 16 ], "(s2^-1*s1)^2*s1^3*s2^-1*s1*s2*s1^-1*s2*s1*s2^-1, s1*s2^-1*s1*s2^3*s1*s2^-2*s1^-1*s2^2, s1^2*s2*s1^-1*s2*s1^2*s2^-1*s1^-2*s2*s1, s1^2*s2*(s2*s1*s2^-1*s1^-1)^3*s2, (s2*s1^-7)^2")#8192#true
AbstractRotaryPolytope([ 16, 16 ], "s1^3*s2^2*s1^4*(s1*s2^-1)^2*s2^-1*s1^-1*s2, (s2*s1^-7)^2, s2*s1^-1*s2^2*s1^5*s2*s1^-1*s2^-1*s1^2*s2*s1^-1, s2*s1*s2^-1*s1*s2*s1^-1*s2^-1*s1^2*s2^-1*s1*s2*s1^-2*s2^2")#8192#true
AbstractRotaryPolytope([ 16, 16 ], "(s1*s2^-1)^2*s1^3*s2^2*s1*s2^-2, s1^2*s2^-1*s1^5*s2^-1*s1^2*s2*s1^-1*s2, s1*s2*s1^-2*s2*s1*s2^-1*s1^2*(s1*s2^-1)^2*s2^-1*s1^2")#8192#true
AbstractRotaryPolytope([ 16, 16 ], "s2^-1*s1*s2*s1^-2*s2*s1^2*s2^3*s1^-1*s2^-1*s1^2*s2^-1, (s1^-1*s2)^2*s2*s1^2*(s1^2*s2^-1)^2*s1^-2*s2, s1^4*s2^-1*s1^-2*s2*s1^3*s2*s1^-5*s2*s1^2, s2*s1^-1*s2*s1^4*s2^-1*s1^2*s2*s1^-3, s2^4*s1^2*s2^-3*s1*s2*s1^-1")#8192#true
RotaryManiplex([ 16, 16 ], "s1^-2*s2*s1^-1*s2^-2*s1^-1*s2*s1^-2*s2^2*s1*s2^-1*s1^-1*s2, (s1*s2^-1*s1^2)^2, s2^2*s1^3*s2^-1*s1^-1*s2^2*s1^-4*s2^3, s2^2*s1^2*s2*s1^-2*s2^-1*s1^2*s2^-2*s1*s2*s1^-1*s2")#8192#false
AbstractRotaryPolytope([ 16, 16 ], "s1*s2^-1*(s2^-1*s1^2)^2*s2^2*s1*s2^-1, s1*s2*s1^-1*s2*s1^2*s2^-1*s1^-1*s2^2*s1*s2^-1")#8192#true
AbstractRotaryPolytope([ 16, 16 ], "(s1*s2^-1)^4, s1^2*s2*(s2*s1*s2^-1*s1^-1)^3*s2, s1*s2*s1^-2*s2*s1^3*s2^-1*(s1^-1*s2)^2*s1^2*s2^-1, (s2*s1^-7)^2, s2*s1*s2^-1*s1^5*s2^-1*s1*s2*s1^-1*s2^-1*s1^2*s2")#8192#true
AbstractRotaryPolytope([ 16, 16 ], "s1^-2*s2^3*s1^4*s2*s1^-1*s2^-3*s1*s2, s1^2*s2*s1^-1*s2*s1^3*(s1*s2^-1)^2*s1^2, (s2*s1^-7)^2, s2*s1^-1*s2^2*s1^5*s2*s1^-1*s2^-1*s1^2*s2*s1^-1, s2^2*s1^2*s2*s1^-1*s2^-1*s1*(s2^-1*s1*s2*s1^-1)^2")#8192#true
AbstractRotaryPolytope([ 16, 16 ], "s1*s2^-1*(s2^-1*s1^2)^2*s2^2*s1*s2^-1, s1*s2^3*s1^2*s2^-1*s1^-2*s2*s1*s2^-1")#8192#true
AbstractRotaryPolytope([ 16, 16 ], "(s1*s2^-1)^2*s1^3*s2^2*s1*s2^-2, s1^2*s2^2*s1*s2^-1*(s1^-1*s2)^5, s2*s1^2*s2^-1*s1^5*s2^-2*s1*s2^2, s2^2*s1^-1*s2*s1^3*s2^-2*s1^2*s2*s1^-2")#8192#true
AbstractRotaryPolytope([ 16, 16 ], "s1*s2^-1*(s2^-1*s1^2)^2*s2^2*s1*s2^-1, s1^2*s2^2*s1*s2^-1*(s1^-1*s2^2*s1^-1)^2*s1^-1*s2, s2^2*s1*s2^-1*s1^5*(s2*s1^-1)^2*s2")#8192#true
AbstractRotaryPolytope([ 16, 16 ], "s1^2*s2*s1^-1*s2*s1^5*s2^-1*(s1^-1*s2)^2*s2, s1*s2*s1^-2*s2*s1^3*(s2*s1^-1)^2*s2^-1*s1^2*s2^-1, s2*s1^-1*s2^2*s1^5*s2*s1^-1*s2^-1*s1^2*s2*s1^-1, s2^2*s1^-1*s2*s1^3*s2^-1*s1^3*s2*s1^-1*s2")#8192#true
AbstractRotaryPolytope([ 16, 16 ], "(s1*s2^-1*s1^2)^2, s1^2*s2^2*s1^-1*s2*(s2*s1^2*s2^-1*s1^-1)^2*s2*s1, s1*s2^3*s1^3*s2^-1*s1^-1*s2*s1*s2^-3, s2*s1^-2*(s2^-1*s1)^4*s2^-1*s1^-1*(s1^-1*s2)^2*s1^-1")#8192#true
AbstractRotaryPolytope([ 16, 16 ], "s1^-2*s2*(s1^-1*s2*s1^2*s2^-1*s1^-1)^2*s1^-1*s2*s1^2*s2^-2*s1^-1*s2^2, s1^-1*s2*s1^5*s2^-2*s1*s2*s1^-1")#8192#true
AbstractRotaryPolytope([ 16, 16 ], "(s1*s2^-1*s1^2)^2, s1^2*s2^2*s1^-1*s2*(s2*s1^2*s2^-1*s1^-1)^2*s2*s1, s1*s2^3*s1^3*s2^-1*s1^-1*s2*s1*s2^-3, s2*s1^-2*s2^-1*s1*s2^-1*s1^-1*(s1^-1*s2)^2*s1^-2*s2^-1*s1^2*(s2*s1^-1)^2")#8192#true
AbstractRotaryPolytope([ 16, 16 ], "s1^-1*s2*s1^5*(s1*s2^-1)^2*s1^2*s2, s1^2*s2^2*s1^4*s2^-2*s1^2, s2^2*s1*s2^-1*s1*s2*s1^-1*(s2^-1*s1*s2^2*s1^-1*s2^-1)^2*s1*s2*s1^-1*s2^-2*s1*s2, s2^2*(s2*s1^-1)^2*s1^-2*s2^-2*s1*s2*s1^-1*s2")#8192#true
AbstractRotaryPolytope([ 16, 16 ], "s1^2*s2^-1*s1^5*s2^-1*s1^2*s2*s1^-1*s2, s2*s1*s2^-2*s1^3*s2*(s2*s1^-1)^2")#8192#true
AbstractRotaryPolytope([ 16, 16 ], "s2^-1*s1^-2*s2^2*s1^4*(s1*s2^-1)^2*s2^-1*s1^2, s1^2*s2*(s2*s1*s2^-1*s1^-1)^3*s2, s1*s2^3*s1^2*s2^-1*s1^-2*s2*s1*s2^-1, s2*s1^-1*(s1^-1*s2)^3*s2^2*s1^-6, s2^2*s1*s2^-1*s1^5*(s2*s1^-1)^2*s2")#8192#true
AbstractRotaryPolytope([ 16, 16 ], "s1*s2^-2*(s2^-1*s1)^2*s2^-2*s1^2*s2*s1^-1*s2, s1^2*s2*(s2*s1*s2^-1*s1^-1)^3*s2, (s2^2*s1^-1)^2*s2^-1*(s2^-2*s1)^2*s1^2*s2*s1^-2, s2^2*s1*s2^-1*s1^5*(s2*s1^-1)^2*s2")#8192#true
RotaryManiplex([ 16, 16 ], "s2^-1*s1^4*s2^-1*s1^-1*s2*s1*s2^-3*s1^-1*s2*s1*s2^-1, s1^-2*s2^-1*(s2^-1*s1)^2*s1*s2^2*s1^-2*s2^-1*s1*s2^2, s2*(s1^-1*s2^-1*s1^2*s2^-1*s1^-1)^2*s2^3, s2*s1^-3*(s1^-3*s2)^2*s2*s1^-3, s2^2*s1^4*s2^-1*s1*s2*s1^-3")#8192#false
RotaryManiplex([ 16, 16 ], "(s1*s2^-1)^4, s1^2*s2*(s2^2*s1^-2)^2*s2*s1*s2^-1*s1^-1*s2, s2*s1^-3*s2*s1^4*s2^-1*s1^4*s2*s1^-3, (s2*s1^-1)^2*s2^-1*s1*(s2*s1^-1)^2*s1^-1*s2, s2^3*s1^8*s2^5")#8192#false
RotaryManiplex([ 16, 16 ], "s1*s2^-1*s1*s2^3*s1*s2^-2*s1^-1*s2^2, s2*s1^-2*(s1^-3*s2)^2*s1^-1*s2*s1^-3, s2*s1^-1*s2*s1^4*s2^-1*s1^2*s2*s1^-3, s2*s1^-1*s2^4*s1^-1*s2^-2*s1^-1*s2^2*s1^2*s2*s1^-1, s2*s1*s2^-2*s1^5*s2*s1^-1*s2^-3*s1*s2")#8192#false
RotaryManiplex([ 16, 16 ], "s1*s2^-1*(s2^-1*s1^2)^2*s2^2*s1*s2^-1, s1*s2*s1^-1*s2*s1*s2^-1*s1^3*s2^-1*(s2^-1*s1)^2, s2*s1^-1*s2^-2*s1^-2*s2^-1*s1^2*s2^-1*s1^-2*s2^-2*s1^-1*s2, (s2*s1^-7)^2")#8192#false
AbstractRotaryPolytope([ 16, 16 ], "s1^2*s2*(s2*s1*s2^-1*s1^-1)^3*s2, s1*s2*s1^-1*s2*s1^2*s2^-1*s1^-1*s2^2*s1*s2^-1, s2*s1^-1*s2^2*s1^5*s2*s1^-1*s2^-1*s1^2*s2*s1^-1")#8192#true
AbstractRotaryPolytope([ 16, 16 ], "s2^-1*s1*s2^2*s1^2*(s1*s2^-1)^3, s1^2*s2*(s2*s1*s2^-1*s1^-1)^3*s2, s1^2*s2^3*s1^2*s2^-1*s1^-1*s2^2*s1, s1*s2*s1^-1*s2^3*(s1^-1*s2*s1^-1)^2*s2*s1^2*s2^-1")#8192#true
AbstractRotaryPolytope([ 16, 16 ], "s1*s2^-2*s1^2*s2^-1*s1^-2*s2^2*s1^-3*s2^-1, s1^2*s2*(s2*s1*s2^-1*s1^-1)^3*s2, s1*s2*s1^-1*s2*s1^4*(s1*s2^-2)^2, s2*s1^2*(s2^2*s1^-1)^2*s2*s1^-1*s2^-1*s1*s2*s1^-2")#8192#true
RotaryManiplex([ 16, 16 ], "s1^-2*s2^3*s1^4*s2*s1^-1*s2^-3*s1*s2, (s1^2*s2^-1)^2*s2^-1*s1*s2^-2*s1^-1*s2, s1^2*s2*(s2*s1*s2^-1*s1^-1)^3*s2, s2*s1^-3*s2*(s1*s2^-2)^2*s2^-1*s1^2*s2*s1^-3, s2*s1^-1*s2^2*s1^3*s2^-1*s1^2*s2^2")#8192#false
AbstractRotaryPolytope([ 16, 16 ], "(s1*s2^-1)^2*s1^3*s2^2*s1*s2^-2, s1^2*s2^2*s1*s2^-1*(s1^-1*s2)^5, s1*s2*s1^-2*s2*s1^3*s2^-1*(s1^-1*s2)^2*s1^2*s2^-1, s2*s1^2*s2^-1*s1^5*s2^-2*s1*s2^2")#8192#true
AbstractRotaryPolytope([ 16, 16 ], "s2*(s1^2*s2*s1^-1*s2^-1)^2*s1*s2*s1^-1, s2^2*s1^-1*s2*s1^3*s2^-2*s1^2*s2*s1^-2, s2^3*s1^5*s2^-1*s1*(s2*s1^-1)^2")#8192#true
AbstractRotaryPolytope([ 16, 16 ], "s1^-1*s2^3*s1^4*(s1^2*s2^-1)^3*s1^-1, (s1*s2^-2*s1^5)^2, s1^2*s2*s1^-1*s2^2*s1^3*s2^-1*s1^-2*s2*s1^-1*s2^-1*s1, s1^2*s2^2*s1*s2^-1*s1^-1*s2")#8192#true
AbstractRotaryPolytope([ 16, 16 ], "s2*s1^-1*s2^-1*s1*s2^-3*s1^2*s2*(s2*s1^-1)^2, (s2*s1^-7)^2, s2^2*s1^-1*s2*s1^4*s2*s1^-1*s2^-1*s1^2*s2, s2^3*s1^6*s2^3*s1^-1*s2^-1*s1*s2")#8192#true
AbstractRotaryPolytope([ 16, 16 ], "s1^2*s2*(s2*s1*s2^-1*s1^-1)^3*s2, s2*s1^-2*s2^-1*s1^3*s2^-1*s1^2*s2*s1^-3, (s2*s1^-7)^2, s2^2*s1^-1*s2*s1^2*s2^-2*s1*s2")#8192#true
AbstractRotaryPolytope([ 16, 16 ], "s1^-1*s2^2*s1^-1*s2*s1*s2^-2*s1^2*s2*s1^-1*s2^-1*s1^2*s2, s1^2*s2*(s2*s1*s2^-1*s1^-1)^3*s2, s1^2*s2^2*s1^4*s2^-2*s1^2, s1*(s2*s1^-1*s2^2*s1^-1)^2*s1^-1*s2^-2, s2*(s1*s2^-1*s1^2)^2*s1^2*(s1*s2^-1)^3*s2^-1*s1*s2")#8192#true
AbstractRotaryPolytope([ 16, 16 ], "(s1*s2^-1)^2*s1^5*s2^2*s1^2*s2^-1*s1^-1*s2, (s2*s1^-7)^2, s2*s1^3*s2*s1^-1*s2^-1*s1^4*s2*(s2*s1^-1)^2, s2^4*s1*s2^-3*s1*s2")#8192#true
AbstractRotaryPolytope([ 16, 16 ], "s1^2*(s1*s2^-1)^3*s2^-2*s1^-1*s2, s1^2*s2^5*(s1^-1*s2*s1^-1)^2*s2*s1^2, s1*s2^3*s1^2*s2^-1*s1^-2*s2*s1*s2^-1")#8192#true
AbstractRotaryPolytope([ 16, 16 ], "s1*s2^-2*s1^5*s2^-2*s1*s2*s1^-1*s2, s1^2*s2*(s2*s1*s2^-1*s1^-1)^3*s2, s2*s1^-6*s2^2*(s2*s1^-1)^3*s1^-1, s2*s1^-1*s2*s1^5*s2^-1*s1*s2^3*s1^-1, s2*(s1*s2^-1)^2*s1^-1*s2^2*s1^-1*(s2^-1*s1)^2*s2*s1^-2")#8192#true
AbstractRotaryPolytope([ 16, 16 ], "s1*s2^-1*s1^4*s2^-2*s1^-1*s2*s1^-1*s2^-1*s1*s2^-1, s2*s1^2*s2^2*s1^-1*s2^-1*s1*s2*s1^-1*s2^-2*s1*s2")#8192#true
AbstractRotaryPolytope([ 16, 16 ], "s1*s2^-2*s1^5*s2^-2*s1*s2*s1^-1*s2, s1^2*s2^2*s1^-2*s2*s1^3*s2^-2*s1^-1*s2*s1*s2^-1*s1^-1*s2, s2*s1^-2*(s1^-3*s2)^2*s1^-1*s2*s1^-3, s2*s1^-1*s2*s1^4*s2^-1*s1^2*s2*s1^-3, s2*(s1*s2^-3*s1)^2*s2")#8192#true
AbstractRotaryPolytope([ 16, 16 ], "s1*s2^-2*s1^2*s2^-1*s1^-2*s2^2*s1^-3*s2^-1, s1^2*s2*(s2*s1*s2^-1*s1^-1)^3*s2, s1*s2*s1^-1*s2*s1^4*(s1*s2^-2)^2, (s2*s1^-7)^2")#8192#true
RotaryManiplex([ 16, 16 ], "(s2^-1*s1^3*s2^-1)^3*s1, s2*s1^5*s2*s1^-3, s2^2*s1^-1*s2^-2*(s2^-1*s1)^2*s2^-2*s1^2*s2^-1*s1*s2, s2^3*s1*s2^-1*s1^2*s2*s1^-1*s2^-2*s1*s2*s1^-1, s2^4*s1^3*s2^-1*s1^3*s2^3")#8192#false
AbstractRotaryPolytope([ 16, 16 ], "s1^-1*s2^3*s1^-1*s2^-1*s1*s2^-1*s1^-2*s2*s1^-1*s2^-1*s1^-2*s2, s1^2*s2*s1^-1*s2*s1^3*(s1*s2^-1)^2*s1^2, s1^2*s2*s1^-1*s2^2*s1^3*s2^-1*s1^-3*s2*s1*s2^-1, s2*(s1^2*s2*s1^-1*s2^-1)^2*s1*s2*s1^-1, s2*s1^2*s2^2*s1^-1*s2^-1*s1*s2*s1^-1*s2^-2*s1*s2")#8192#true
AbstractRotaryPolytope([ 16, 16 ], "s1*s2^-1*(s2^-1*s1^2)^2*s2^2*s1*s2^-1, s1^2*s2*s1^-2*s2^2*s1^3*s2^-3*s1^-1*s2^2, s1^2*s2*s1^-1*s2*s1^3*(s1*s2^-1)^2*s1^2")#8192#true
AbstractRotaryPolytope([ 16, 16 ], "s1^4*s2^-1*s1^-2*s2*(s1*s2^-2)^2, s1^2*s2^2*s1^-2*s2*s1^3*s2^-2*s1^-1*s2*s1*s2^-1*s1^-1*s2, s2*s1^-2*(s1^-3*s2)^2*s1^-1*s2*s1^-3, s2*s1^-1*s2*s1^4*s2^-1*s1^2*s2*s1^-3, s2*(s1*s2^-3*s1)^2*s2")#8192#true
AbstractRotaryPolytope([ 16, 16 ], "(s1*s2^-1*s1^2)^2, s1*s2*s1^-1*s2*s1^3*s2^-1*s1^-1*s2^2*s1^-1*s2*s1*s2^-2, s2*s1*s2^-1*s1*s2^2*s1^-1*s2^-1*s1^2*s2*s1^-1*(s1^-1*s2^-1*s1*s2)^2, s2^2*s1^-1*s2^2*s1^3*(s2^2*s1^-1)^2")#8192#true
RotaryManiplex([ 16, 16 ], "s1^2*s2^-1*s1^-2*s2^-4*(s1^-1*s2)^2*s2, s1^2*s2^-1*s1*s2*s1^-1*s2*s1^3*s2^-1*s1^-1*s2^4, s1^2*s2*(s2*s1*s2^-1*s1^-1)^3*s2, (s2*s1^-7)^2, s2*s1^-1*s2*s1^5*s2^2*s1^-1*s2^-1*s1*s2")#8192#false
AbstractRotaryPolytope([ 16, 16 ], "s1*s2^-1*s1^-4*s2^-3*s1*s2^2*s1^-1*s2*s1*s2^-1, (s1*s2^-1)^4, s1^2*s2*(s2*s1*s2^-1*s1^-1)^3*s2, s1*s2^3*s1^2*s2^-1*s1^-2*s2*s1*s2^-1, (s2*s1^-7)^2")#8192#true
AbstractRotaryPolytope([ 16, 16 ], "(s1*s2^-2*s1^5)^2, s1^2*(s2*s1^-1)^2*s2^-2*s1^2*(s1*s2^-1)^2*s2^-2, s1^2*s2^2*s1^-1*s2^-3*s1^-2*s2*s1, s1^2*s2^2*s1*s2^-1*s1^-1*s2")#8192#true
AbstractRotaryPolytope([ 16, 16 ], "(s1*s2^-1)^2*s1^3*s2^2*s1*s2^-2, s1^2*s2*s1^-1*s2*s1^2*s2^-1*s1^-2*s2*s1, s1^2*s2^2*s1^-2*s2^-1*s1*s2^-2*s1^-3*s2*s1^2")#8192#true
AbstractRotaryPolytope([ 16, 16 ], "s1*s2^-2*s1^3*s2^-1*s1*s2*s1^-1*s2*s1^2*s2^-1, s1*s2*s1^-1*s2*s1*s2^-1*s1^2*s2^-1*s1^-2*s2^2*s1, s1*s2^2*s1^-2*s2*s1^2*(s1*s2^-1*s1^-1*s2)^2*s1*s2^-1, (s2*s1^-7)^2")#8192#true
RotaryManiplex([ 16, 16 ], "s1^-1*s2^-5*s1^4*s2*s1^-3*s2^4, s1^2*s2*s1^-1*s2^2*s1^3*s2^-1*s1^-2*s2*s1^-1*s2^-1*s1, s1^2*s2^2*s1*s2^-1*s1^-1*s2, s2*s1^-4*s2^-1*s1^2*s2^-1*(s1^-1*s2^2)^2*s2, s2*s1^2*s2^-2*s1^3*(s1*s2^-1)^2*s1*s2*s1^-2")#8192#false
AbstractRotaryPolytope([ 16, 16 ], "(s1*s2^-2*s1)^2, s1*s2*s1^-1*s2*s1^2*s2^-1*s1^-1*s2^2*s1*s2^-1")#8192#true
AbstractRotaryPolytope([ 16, 16 ], "s1^-1*s2^2*s1^-1*s2*s1^4*s2^-2*s1*s2^-1*s1^-1*s2^2, s2*s1^3*s2*s1^-1*s2^-1*s1^3*s2*s1^-1*s2^2, s2^2*(s1*s2^-1)^2*s1*s2^2*s1^-1, s2^3*s1^6*s2^3*s1^-1*s2^-1*s1*s2")#8192#true
AbstractRotaryPolytope([ 16, 16 ], "s1^2*s2*(s2*s1*s2^-1*s1^-1)^3*s2, s1*s2^3*s1^5*s2^-1*(s2^-1*s1)^2, s2*s1^-1*s2*s1^4*s2^-1*s1^2*s2*s1^-3, s2*s1^3*s2*s1^-1*s2*s1^4*s2*s1^-1*s2^-1*s1*s2*s1^-2")#8192#true
AbstractRotaryPolytope([ 16, 16 ], "s1*s2^-1*s1^3*s2*s1^-1*s2*s1*s2^-5, s1^5*s2^-1*s1^-2*s2*s1*s2^-1*(s1^-1*s2)^2*s2, s1^2*s2*(s2*s1*s2^-1*s1^-1)^3*s2, s2*s1^-2*(s1^-3*s2)^2*s1^-1*s2*s1^-3, s2*s1^-1*s2*s1^4*s2^-1*s1^2*s2*s1^-3")#8192#true
AbstractRotaryPolytope([ 16, 16 ], "s1*s2^-1*(s2^-1*s1^2)^2*s2^2*s1*s2^-1, s1^2*s2^2*s1*s2^-1*(s1^-1*s2^2*s1^-1)^2*s1^-1*s2, s1^2*s2^3*s1^2*s2^-1*s1^-1*s2^2*s1, (s2*s1^-7)^2")#8192#true
RotaryManiplex([ 16, 16 ], "s1^2*s2*(s2*s1*s2^-1*s1^-1)^3*s2, s1*s2^3*s1^2*s2^-1*s1^-2*s2*s1*s2^-1, s2*s1^-1*(s1^-1*s2)^3*s2^2*s1^-6, s2*(s1*s2^-1)^2*s2^-2*s1*s2^2*s1^-1*s2^3, s2^2*s1*s2^-1*s1^5*(s2*s1^-1)^2*s2")#8192#false
AbstractRotaryPolytope([ 16, 16 ], "s1^-2*s2*s1^7*s2^-1*s1^5*s2^2, s1^-1*s2*s1^-1*s2^-3*s1^2*s2^-1*s1*s2^3*s1^-1, s1^2*s2*(s2*s1*s2^-1*s1^-1)^3*s2, s1*s2*s1^-1*s2*s1^2*s2^-1*s1^-1*s2^2*s1*s2^-1, (s2*s1^-1)^2*s2^-5*s1^2*s2*s1^-2")#8192#true
AbstractRotaryPolytope([ 16, 16 ], "s2^-1*s1*s2^-1*s1*(s2^-1*s1^-1*s2*s1^2*s2^-1)^2, s1^2*s2^2*s1^4*s2^-2*s1^2, s2*s1^-1*s2^2*s1^3*s2^-1*s1^2*s2^2, s2*s1*(s1*s2*s1^-1*s2^-1)^7*s1*s2")#8192#true
AbstractRotaryPolytope([ 16, 16 ], "s2^-1*s1*s2^-1*s1*(s2^-1*s1^-1*s2*s1^2*s2^-1)^2, s2*s1^-4*s2^4*s1*s2^-3*s1^-3, s2*s1^-1*s2*(s1*s2^-2)^2*s1^-3, s2*s1^-1*s2^2*s1^3*s2^-1*s1^2*s2^2, s2*(s1*s2^-3*s1)^2*s2")#8192#true
RotaryManiplex([ 16, 16 ], "s2^-3*s1*s2^2*s1^3*s2^-1*s1^-1*s2^2*s1^-3, s1*s2*s1^-1*s2*s1*s2^-1*s1^3*s2^-1*(s2^-1*s1)^2, s2*s1^-3*(s1^-1*s2^2)^2*s2*s1^-5, s2^2*s1^2*s2^-1*s1^3*s2^2*s1^-1*s2")#8192#false
AbstractRotaryPolytope([ 16, 16 ], "s1^-1*s2*s1*s2^-1*s1^3*(s1*s2^-1)^2*s2^-1*s1*s2, (s2*s1^-7)^2, s2*s1^3*s2*s1^-1*s2^-1*s1^4*s2*(s2*s1^-1)^2, s2^3*s1^6*s2^3*s1^-1*s2^-1*s1*s2")#8192#true
RotaryManiplex([ 16, 16 ], "s2^-1*s1*s2^2*s1^5*s2^-3*s1^-1*s2*s1*s2^-1, (s1*s2^-1)^4, s1^2*s2^-1*s1^3*s2^-1*s1^-2*s2*s1^-3*s2, s2^3*s1*s2^-1*s1^2*s2*s1^-1*s2^-2*s1*s2*s1^-1")#8192#false
AbstractRotaryPolytope([ 16, 16 ], "s2^-1*s1*(s2^-1*s1*s2^-1)^2*s1^-1*s2*s1^-1*s2^-1*s1*s2^-1, (s1^-1*s2*s1*s2^-1)^4, s1*s2^-2*s1^4*s2^-1*s1^-2*s2*s1*s2^-2, (s2*s1^-7)^2")#8192#true
RotaryManiplex([ 16, 16 ], "s2^-1*s1*s2^3*s1*(s1^2*s2^-1)^2*s2^-2, s1^-2*s2^3*s1^4*s2*s1^-1*s2^-3*s1*s2, (s1*s2^-1)^4, s1*s2*s1^-1*s2*s1^4*(s1*s2^-2)^2, (s2*s1^-7)^2, (s2*s1^-3)^4")#8192#false
AbstractRotaryPolytope([ 16, 16 ], "s1*s2^-2*s1^5*s2*s1^-1*s2*s1*s2^-2, s1^2*s2*(s2*s1*s2^-1*s1^-1)^3*s2, (s2*s1^-7)^2, s2*s1^-1*s2^2*s1^5*s2*s1^-1*s2^-1*s1*s2^-1*s1^-2")#8192#true
AbstractRotaryPolytope([ 16, 16 ], "(s1*s2^-1*s1^2)^2, s1*s2^3*s1^-1*s2*s1*(s1*s2^-1*s1^-1*s2)^2*s1*s2^-2, s2^3*s1^-1*(s1^-1*s2)^2*s1^-1*s2^-2*s1*s2*s1^-1")#8192#true
