Size,IsPolytopal
AbstractRotaryPolytope([ 8, 8 ], "(s1*s2^-2*s1)^2, (s1*s2^-1)^4, s1^8, s1^2*s2^3*s1*s2^-2*s1^-1*s2")#544#true
AbstractRotaryPolytope([ 8, 8 ], "(s1*s2^-2*s1)^2, s1^8, s1*s2*s1^-1*s2*s1^2*s2^-1*s1^-1*s2*s1")#544#true
RotaryManiplex([ 8, 8 ], "s2^2*s1^4*s2^2, s2^8, (s2^-1*s1*s2^-1*s1^-1*s2*s1)^2*s2^-1*s1^-1*s2*s1")#544#false
AbstractRotaryPolytope([ 16, 16 ], "s2*s1^-4*s2^2*s1^-1")#544#true
AbstractRotaryPolytope([ 16, 16 ], "s2*s1*s2^-1*s1^3*(s2*s1^-1)^2, s1^-1*s2*s1^-3*s2*s1^2*s2^2*s1^-1*s2")#544#true
AbstractRotaryPolytope([ 16, 16 ], "s2^-1*s1^-4*(s1^-2*s2)^2*s1")#544#true
AbstractRotaryPolytope([ 16, 16 ], "s2*s1^-3*s2^2*s1^-2")#544#true
AbstractRotaryPolytope([ 4, 28 ], "(s2*s1^-1*s2^2)^2, s1^2*s2*s1^-1*s2^2*s1*s2^-1*s1^-2*s2^2, s2*s1^2*s2^3*s1*s2^-9*s1*s2")#560#true
AbstractRotaryPolytope([ 28, 4 ], "(s1*s2^-1*s1^2)^2, s1^2*s2^2*(s1*s2^-1)^2*s1^-2*s2^2, s1^-4*s2*s1^2*s2*s1^-5*s2^-1*s1^2*s2*s1^-1")#560#true
RotaryManiplex([ 28, 28 ], "s2*s1^-1*s2*s1^2*s2^-1*s1*s2, s2^2*s1^4*s2^2, s2^28")#560#false
RotaryManiplex([ 35, 35 ], "s1*s2*s1^-2*s2*s1^2*s2^-1, s1^2*s2^2*s1^-1*s2*s1^2, (s2^-1*s1*s2^-2)^8*s1^3")#560#false
AbstractRotaryPolytope([ 4, 8 ], "s1^2*s2*s1^-1*s2^2*s1*s2^-1*s1^-2*s2^2, s1^2*s2^4*s1*s2^-2*s1*s2^2, (s2*s1^-1)^6")#576#true
AbstractRotaryPolytope([ 8, 4 ], "s1*s2^-1*s1^-1*s2*s1^3*s2^-1*s1^-3*s2")#576#true
AbstractRotaryPolytope([ 8, 8 ], "(s1*s2^-2*s1)^2, s1^8, s1^2*s2^2*s1^3*s2^-1*s1^-3*s2")#576#true
RotaryManiplex([ 16, 16 ], "s2*s1*s2^-1*s1^2*s2*s1^-1*s2, s1^-1*s2*s1^5*s2^3, (s2^-1*s1*s2^-3)^3*s1")#576#false
RotaryManiplex([ 16, 16 ], "s1^2*(s1*s2^-1)^2*s2^-2")#576#false
AbstractRotaryPolytope([ 4, 4 ], "s2*s1^2*s2*s1^-1*s2^-1*s1*s2*(s2*s1^-1)^5*s1^-1*s2^-1*s1*s2")#584#true
AbstractRotaryPolytope([ 3, 6 ], "s2*(s2*s1^-1)^2*s2^2*s1^-1*s2^-3*s1*s2^-2*(s1^-1*s2^2)^3*s1^-1")#588#true
AbstractRotaryPolytope([ 6, 3 ], "s1^-1*(s1^-1*s2)^2*s1^2*s2^-1*s1^-2*s2*(s1^2*s2^-1)^3*s1^-2*s2*s1^-1")#588#true
AbstractRotaryPolytope([ 6, 21 ], "(s1*s2^-2)^2,s1*s2^2*s1*s2^-1*s1^-1*s2*s1^-2*s2^2*s1*s2^-1")#588#true
AbstractRotaryPolytope([ 21, 6 ], "(s1*s2^-1*s1)^2, s2^6, (s2^-2*s1)^2*s1^3*s2^-1*s1^-1*s2*s1")#588#true
RotaryManiplex([ 21, 42 ], "s2*s1^4*s2*s1^-2, s1^-2*s2^3*s1*s2^-2*s1*s2^-1, (s2^-1*s1^2*s2^-1)^5*s1")#588#false
RotaryManiplex([ 42, 21 ], "s1*s2*s1^-1*s2*s1^2*s2^-1*s1^-1*s2*s1, s2^2*s1^5*s2^2*s1^-1, s1^3*s2^-1*s1^2*(s1*s2^-1)^6*s2^-1*s1*s2^-1")#588#false
AbstractRotaryPolytope([ 4, 4 ], "s1^2*(s2^2*s1^-2)^2*s2^2*(s1*s2^-1)^2*(s1^-2*s2^2)^2")#592#true
AbstractRotaryPolytope([ 12, 12 ], "(s1^-1*s2)^3, s2^2*s1^-4*s2^-1*s1*s2^2, s1^12")#600#true
RotaryManiplex([ 12, 12 ], "s2^2*s1^4*s2^2, s2^-1*s1^-2*s2^2*s1^-2*s2*s1^-1*s2^-2*s1^-2*s2^-1")#600#false
RotaryManiplex([ 60, 60 ], "s1*(s2*s1^-1)^2*s2^-2*s1, s2^2*s1^4*s2^2, s2^-16*s1^3*s2^-1*s1*(s2^-1*s1*s2^-1)^2*s2^-2*s1")#600#false
AbstractRotaryPolytope([ 5, 10 ], "s1*s2^3*s1*s2^-1*s1^-1*s2*s1*s2^-1")#620#true
AbstractRotaryPolytope([ 5, 10 ], "s1*s2*s1^-1*s2^2*s1^-2*s2*s1*s2^-1*s1^-1*s2*s1")#620#true
AbstractRotaryPolytope([ 10, 5 ], "s1*s2^-1*s1^-1*s2*s1^2*s2^-1*s1^-2*s2")#620#true
AbstractRotaryPolytope([ 10, 5 ], "s1*s2^-1*s1^-4*(s1^-1*s2)^2*s1")#620#true
AbstractRotaryPolytope([ 3, 6 ], "(s2^2*s1^-1)^2*s2*s1^-1*s2^-3*s1*s2^-2*(s1^-1*s2^2)^3*s1^-1")#624#true
AbstractRotaryPolytope([ 6, 3 ], "s2*s1^-3*s2*s1^-2*s2^-1*(s1*s2^-1*s1)^3*s1*s2^-1*s1^-3*s2*s1^-1")#624#true
AbstractRotaryPolytope([ 4, 12 ], "(s2*s1^-1*s2^2)^2, s2*s1*(s1*s2^-1)^2*s2^-1*s1^-1*s2^2*s1*s2^-1*s1*s2")#624#true
AbstractRotaryPolytope([ 12, 4 ], "(s1*s2^-1*s1^2)^2,s1^-1*s2^-1*s1*s2^-1*s1^-1*(s1^-1*s2)^2*s1^-2*s2^-1*s1*s2")#624#true
AbstractRotaryPolytope([ 6, 12 ], "(s1*s2^-2)^2,s2*s1^2*s2*s1^-1*s2^-1*s1^2*s2*s1^-2*s2^-1*s1*s2")#624#true
AbstractRotaryPolytope([ 6, 12 ], "s1^-1*s2^-1*s1^2*s2^-2*s1^-3*s2, s2^3*s1^2*s2^-1*s1^2*s2^2, s2^-1*(s1^-1*s2)^2*s2*s1*s2^-1*s1^-1*s2*s1*s2^-2*s1")#624#true
AbstractRotaryPolytope([ 12, 6 ], "(s1*s2^-1*s1)^2, s2^6,(s1^-1*s2)^2*s2*(s2*s1*s2^-1*s1^-1)^2*s2")#624#true
AbstractRotaryPolytope([ 12, 6 ], "s2^2*s1^5*s2^2*s1^-1, s1^2*s2^-1*s1^3*s2*s1^-1*s2*s1^2*s2^-1, (s2^-2*s1*s2^-2)^2*s1^2")#624#true
AbstractRotaryPolytope([ 12, 12 ], "s1^-2*s2*s1^3*s2^-1*s1*s2^2, s1^-2*s2^-1*s1^4*s2^3, s1^12")#624#true
AbstractRotaryPolytope([ 12, 12 ], "s1*s2^-1*s1^-1*s2*s1^2*s2^-1*s1^-2*s2,s1^-1*s2*s1^2*s2^-1*s1^3*s2*s1^-2*s2")#624#true
RotaryManiplex([ 12, 12 ], "s2^3*s1*s2^-2*s1*s2, s2^2*s1^5*s2^2*s1^-1, (s2^-2*s1*s2^-2)^2*s1^2, s2^2*s1*s2^-1*s1^-1*s2*s1^2*s2^-1*s1^-2*s2*s1^2")#624#false
RotaryManiplex([ 12, 12 ], "s2*s1^4*s2*s1^-2, s2^3*s1^2*s2^-1*s1^2*s2^2, (s2^-1*s1^2*s2^-1)^3, s2^-1*(s1^-1*s2)^2*s2*s1*s2^-1*s1^-1*s2*s1*s2^-2*s1")#624#false
RotaryManiplex([ 12, 12 ], "s2^2*s1^4*s2^2, s2^-1*s1^-2*s2*s1^-2*(s2^-1*s1)^2*s2^-1*s1^-2*s2^-1")#624#false
AbstractRotaryPolytope([ 4, 4 ], "s1^2*(s2^2*s1^-2)^2*s2^2*(s1*s2^-1)^4*s1^-2*s2^2")#640#true
AbstractRotaryPolytope([ 4, 8 ], "(s2*s1^-1*s2^2)^2, s1^2*s2*(s2*s1^-1)^2*s1^-1*s2^-1*s1*s2^-2*(s1^-1*s2)^2")#640#true
AbstractRotaryPolytope([ 4, 8 ], "(s1^-1*s2)^5, s1^2*s2*s1^-1*s2^2*s1*s2^-1*s1^-2*s2^2")#640#true
AbstractRotaryPolytope([ 4, 8 ], "(s2*s1^-1*s2^2)^2, s2*s1^2*s2*(s2*s1^-1)^4*s1^-1*s2^-1*s1*s2")#640#true
AbstractRotaryPolytope([ 8, 4 ], "s1*s2^-1*s1^3*s2^-1*s1*s2^2*s1^-2*s2, s1*s2*s1^-2*s2*s1^3*s2^-1*s1^-2*s2*s1^2")#640#true
AbstractRotaryPolytope([ 8, 4 ], "(s2*s1^-3)^2, s1^8, s1*s2^2*(s1*s2^-1)^2*s1^-1*(s1^-1*s2)^3*s2*s1")#640#true
AbstractRotaryPolytope([ 8, 4 ], "(s2*s1^-3)^2, s1^8, s1*s2^2*(s1*s2^-1)^5*s1^-1*s2*s1")#640#true
AbstractRotaryPolytope([ 4, 16 ], "(s2*s1^-1*s2^2)^2, s2*s1^2*s2^-1*s1*s2^2*s1^-2*s2^-1*s1*s2, s2^2*s1^2*s2^3*s1*s2^-5*s1*s2^2*s1^-1*s2^-3*s1*s2")#640#true
AbstractRotaryPolytope([ 4, 16 ], "(s2*s1^-1*s2^2)^2, s2*s1^2*s2^2*s1^-1*s2^-2*s1*s2*s1^-1*s2^-1*s1*s2")#640#true
AbstractRotaryPolytope([ 16, 4 ], "(s1*s2^-1*s1^2)^2, s1^2*s2^2*(s1*s2^-1)^2*s1^-2*s2^2, s1^16")#640#true
AbstractRotaryPolytope([ 16, 4 ], "(s1*s2^-1*s1^2)^2, s2*s1^2*s2*s1^-1*s2^-1*s1^2*s2*s1^-2*s2^-1*s1*s2")#640#true
AbstractRotaryPolytope([ 8, 8 ], "s2*s1^-1*s2*s1^2*s2^-1*s1*s2, s1^8, s1*(s1^2*s2^-2)^2*s2^-1")#640#true
RotaryManiplex([ 8, 8 ], "s2^2*s1^4*s2^2, s2^8, (s2*s1^-1)^4*(s2*s1^2*s2)^2")#640#false
RotaryManiplex([ 8, 8 ], "s2^2*s1^4*s2^2, s2^8, s1^2*(s2*s1^-1)^3*s2^2*s1*s2^-1*s1^-2*s2^-2")#640#false
AbstractRotaryPolytope([ 8, 8 ], "(s2*s1^-3)^2, s1^8, s2*s1^2*s2*s1^-1*(s2^-1*s1)^3*s2, s1^2*s2^3*s1^2*s2^-1*s1^-1*s2^2*s1")#640#true
AbstractRotaryPolytope([ 8, 8 ], "(s2*s1^-3)^2, s1^8, s2^4*s1*s2^-3*s1*s2, s2*s1^-1*s2^2*(s1*s2^-1)^2*s1^-1*s2*s1^-2, s1^2*s2^3*s1^2*s2^-1*s1^-1*s2^2*s1")#640#true
AbstractRotaryPolytope([ 8, 8 ], "(s2*s1^-3)^2, s1^8, s2^4*s1*s2^-3*s1*s2, s2*s1^2*s2*s1^-1*(s2^-1*s1)^2*s2^2*s1^-1, s1^2*s2^3*s1^2*s2^-1*s1^-1*s2^2*s1")#640#true
AbstractRotaryPolytope([ 8, 8 ], "(s2*s1^-3)^2, s1^8, s1*s2^2*s1^-1*s2*s1^2*s2^-2*s1^-1*s2*s1")#640#true
RotaryManiplex([ 8, 16 ], "(s2*s1^-3)^2, s1^8, s2*s1^-1*s2^2*(s1*s2^-1)^2*s1^-1*s2*s1^-2, s1^2*s2^3*s1^2*s2^-1*s1^-1*s2^2*s1, s1^2*s2^4*s1*s2^-1*s1^-1*s2^3")#640#false
RotaryManiplex([ 8, 16 ], "(s2*s1^-3)^2, s1^8, s2^2*s1^-1*(s1^-1*s2)^2*s1^-1*s2^-1*s1*s2*s1^-1, s1^2*s2^3*s1^2*s2^-1*s1^-1*s2^2*s1, s1^2*s2^4*s1*s2^-1*s1^-1*s2^3")#640#false
RotaryManiplex([ 16, 8 ], "(s1*s2^-1*s1^2)^2, (s1*s2^-1*(s2^-1*s1)^2)^2, s1^2*s2^2*s1^3*s2^-1*s1^-1*s2*s1^2")#640#false
RotaryManiplex([ 16, 8 ], "(s1*s2^-1*s1^2)^2, s1^2*s2^2*(s1*s2^-1)^2*s1^-2*s2^2, s1^2*s2^2*s1^3*s2^-1*s1^-1*s2*s1^2")#640#false
RotaryManiplex([ 16, 16 ], "s2^-1*s1^4*s2^-3, s1*s2^2*s1^-1*s2*s1^2*s2^-2*s1^-1*s2*s1, s1*(s2^-1*s1*s2^-1)^2*s1^-1*s2*s1^2*s2^-1")#640#false
RotaryManiplex([ 16, 16 ], "s2^2*s1^4*s2^2, s1*(s2*s1^-1)^3*s2^-2*s1^2*s2^-1, s2^16")#640#false
RotaryManiplex([ 16, 16 ], "s2^2*s1^4*s2^2, (s1*s2^-1)^2*s1^2*s2^-2*s1*s2^-1*s1^-1*s2, s2^16")#640#false
RotaryManiplex([ 16, 16 ], "s2^-1*s1^4*s2^-3, s2*s1^-1*s2^-2*s1^2*s2^2*s1^2*s2*s1^-1, s1*s2^2*(s1*s2^-1)^3*s1^2*s2^-1")#640#false
RotaryManiplex([ 32, 32 ], "s2*s1^-1*s2*s1^2*s2^-1*s1*s2, s2^2*s1^4*s2^2, s2^32")#640#false
RotaryManiplex([ 32, 32 ], "s2^2*s1^4*s2^2, s1*(s2*s1^-1)^3*s2^-2*s1^2*s2^-1, s2^7*s1^-3*s2*(s2*s1^-1)^2*s1^-1")#640#false
AbstractRotaryPolytope([ 6, 18 ], "s2*s1^-1*s2*s1^2*s2^-1*s1^2*s2*s1^-1, s1^2*s2^4*s1^-2*s2^2")#648#true
AbstractRotaryPolytope([ 18, 6 ], "s1^4*s2^2*s1^2*s2^-2")#648#true
AbstractRotaryPolytope([ 6, 54 ], "(s1*s2^-2)^2,(s1*s2^-1)^2*s1^-2*(s2^-1*s1)^2, s2^2*s1^-1*s2^-2*s1^-1*s2^4*s1^-1*s2^-9*s1^-1*s2")#648#true
AbstractRotaryPolytope([ 54, 6 ], "(s1*s2^-1*s1)^2, s2^6, (s2^-1*s1*s2^-1)^2*s1*s2^2*s1, s1^-6*s2*s1^9*s2*s1^-1*s2^-1*s1*s2*s1^-1")#648#true
AbstractRotaryPolytope([ 18, 18 ], "s1*s2^3*s1*s2^-1*s1^-1*s2*s1*s2^-1, s2^2*s1^5*s2^2*s1^-1, s1*s2^2*s1^-1*s2*s1^2*s2^-1*s1^2*s2^2, (s2^-2*s1*s2^-2)^3*s1^3")#648#true
AbstractRotaryPolytope([ 18, 18 ], "s1*s2^-1*s1^-1*s2*s1^2*s2^-1*s1^-2*s2, s1^-1*s2*s1*s2^-1*s1^3*s2^2*s1^-1, s1^18")#648#true
AbstractRotaryPolytope([ 4, 4 ], "s1*s2*(s2*s1^-1)^8*s2*s1")#656#true
AbstractRotaryPolytope([ 8, 8 ], "(s1*s2^-2*s1)^2, (s1*s2^-1)^4, s1^8, s1^-1*(s2^-1*s1^3)^2*s2^-1*s1*s2, s1*(s2*s1^-2)^2*s2*s1^2*s2^-1*s1^-1*s2*s1")#656#true
AbstractRotaryPolytope([ 8, 8 ], "(s1*s2^-2*s1)^2, (s1*s2^-1)^4, s1^8, s2^-3*s1*(s1^3*s2^-1)^2")#656#true
AbstractRotaryPolytope([ 10, 15 ], "s1*s2^2*s1*(s1*s2^-1)^2*s2^-1, s1^10")#660#true
AbstractRotaryPolytope([ 10, 15 ], "s2*s1^5*s2^-1*s1*s2, s1^10")#660#true
AbstractRotaryPolytope([ 15, 10 ], "s1^-1*s2^-1*s1*s2*s1^-1*(s1^-1*s2)^2")#660#true
AbstractRotaryPolytope([ 15, 10 ], "s2^2*s1^2*s2*s1^-1*s2^3, (s1*s2^-1*s1^3)^2")#660#true
RotaryManiplex([ 15, 30 ], "s2*s1*s2^-1*s1^2*s2*s1^-1*s2, s2*s1^5*s2^-1*s1^-5, s1^15")#660#false
RotaryManiplex([ 15, 30 ], "s1*s2^-1*s1^-1*s2*s1^2*s2^-1*s1^-2*s2, s1^-1*s2^-1*s1^3*s2*s1*s2^-1*s1^-1*s2*s1^-2, s1^15")#660#false
RotaryManiplex([ 30, 15 ], "s2*s1^-1*s2*s1^2*s2^-1*s1*s2, s2*s1*s2^-1*s1^3*s2*s1^-2*s2, s2^-1*(s2^-1*s1*s2^-2*s1)^2*s1^4")#660#false
RotaryManiplex([ 30, 15 ], "s1^-1*s2^-3*s1^-1*s2*s1^-1*s2^-1*s1*s2, s1^-1*s2*s1^5*s2^3, (s2^-1*s1*s2^-3)^2*s2^-5")#660#false
AbstractRotaryPolytope([ 3, 12 ], "(s2^5*s1^-1)^2, s2^-1*s1*s2^-2*(s2^-1*s1)^2*s2^-3*s1^-1*s2*(s2*s1^-1)^2*s2^-1")#672#true
AbstractRotaryPolytope([ 12, 3 ], "(s2*s1^-5)^2,s1^2*s2*(s1^-1*s2*s1^-1)^2*s1^-1*s2*s1^2*s2^-1*s1^-2*s2*s1")#672#true
AbstractRotaryPolytope([ 6, 6 ], "(s1*s2^-2)^2,s1*(s1*s2^-1)^2*s1^-2*s2*s1^-3*s2^-1*s1*s2^-1*s1^-2*s2*s1")#672#true
AbstractRotaryPolytope([ 6, 6 ], "(s2*s1^-2)^2,s2^6, s1^2*s2^2*s1*s2^-1*(s2^-1*s1)^2*s2*s1^-1*s2^-1*s1*s2^-2*s1^-1*s2*s1*s2^-1*s1^-1*s2")#672#true
RotaryManiplex([ 6, 12 ], "(s2*s1^-2)^2,s2^-1*s1^-2*s2*s1*s2^-4, s1^2*s2^2*s1*s2^-2*(s1^-1*s2)^2*s2*(s2*s1*s2^-1*s1^-1)^2*s2")#672#false
RotaryManiplex([ 12, 6 ], "(s1*s2^-2)^2, s1^-1*s2^2*s1^5*s2^-1, s1^-1*s2*s1^-2*(s1^-1*s2)^2*s1^-3*(s2^-1*s1^2)^2*s2")#672#false
AbstractRotaryPolytope([ 6, 24 ], "(s1*s2^-2)^2,s1*s2^-2*s1^-1*s2*(s1^-1*s2^-2*s1^-1)^2*s2, s1^-1*s2*s1*(s1*s2^-1)^2*s1^-1*s2*s1^2*s2^-1*s1^3*s2")#672#true
AbstractRotaryPolytope([ 6, 24 ], "s1*s2^-1*s1*s2^2*s1^2*s2^-3, s1^-1*s2^-1*s1*(s1*s2^-1)^2*s1^-3*s2*s1^-1, s1*s2^4*s1*s2^-1*s1^-1*s2*s1*s2^-2, s1^-2*s2*s1^-1*(s2*s1^-1*s2)^2*s2*s1^-1")#672#true
AbstractRotaryPolytope([ 24, 6 ], "(s1*s2^-1*s1)^2, s2^6, s2*s1^2*s2*s1^-2*s2^-1*s1^2*s2*s1^-1*s2^-1*s1*s2")#672#true
AbstractRotaryPolytope([ 24, 6 ], "(s1^2*s2^-1*s1)^2*s2^2, s1^-2*s2*s1^4*s2*s1^-1*s2^-1*s1*s2")#672#true
AbstractRotaryPolytope([ 12, 12 ], "s2*s1^-1*s2^-1*s1^2*s2^-1*s1*s2*s1^-2, s2*s1^-1*s2^3*s1*s2^-2*s1^2, s2*s1^-1*(s1^-2*s2)^2*s1^-1*s2*s1^-2, s1^12")#672#true
AbstractRotaryPolytope([ 12, 12 ], "s1^-2*s2*s1^-1*s2^-2*s1^3*s2, s2^2*s1^5*s2^2*s1^-1, (s2^-2*s1*s2^-2)^2*s1^2")#672#true
RotaryManiplex([ 12, 24 ], "s1*s2^2*s1*(s1^2*s2^-1)^2, s1^-1*s2*s1^-2*s2*s1^2*s2^2*s1^-1, s1^12")#672#false
RotaryManiplex([ 12, 24 ], "s1^2*s2^2*s1^3*s2^-2*s1, s2*(s1*s2^-1)^3*s2^-1*s1*s2, s2^-1*(s2^-1*s1)^2*s2^2*s1^-3*s2*s1, s1^12")#672#false
RotaryManiplex([ 24, 12 ], "s1*s2^-1*s1^3*s2^2*s1^2*s2^-1, (s2*s1^-2*s2^-2*s1)^2")#672#false
RotaryManiplex([ 24, 12 ], "s2^2*s1^3*s2^-1*s1*s2*s1^-2, s2^3*s1^2*s2^-1*s1^2*s2^2, s1^9*s2*s1^-3*s2^-1, s2*s1^2*s2^2*s1^3*s2*s1^-2*s2^-1*s1*s2")#672#false
AbstractRotaryPolytope([ 14, 21 ], "s2*s1^5*s2^-1*s1^3*s2")#672#true
AbstractRotaryPolytope([ 21, 14 ], "s1^-2*s2^-1*s1^4*s2^3, s2*s1^-1*s2^3*s1^-3*s2^-1*s1*s2")#672#true
RotaryManiplex([ 24, 24 ], "s1*s2^-1*s1^-1*s2*s1^2*s2^-1*s1^-2*s2, s1^-1*s2*s1^2*s2^-1*s1^2*s2^2*s1^-1, s1^24")#672#false
RotaryManiplex([ 24, 24 ], "s2*s1^4*s2*s1^-2, s1^-2*s2^3*s1*s2^-2*s1*s2^-1, (s2^-1*s1^2*s2^-1)^6")#672#false
RotaryManiplex([ 24, 24 ], "s1^-2*s2*s1^-1*s2^-2*s1^3*s2, s2^2*s1^5*s2^2*s1^-1, s2^-2*s1^2*s2^-3*s1^4*s2^-1")#672#false
RotaryManiplex([ 24, 24 ], "s2^2*s1^3*s2^-1*s1*s2*s1^-2, s2^2*s1^-1*s2*s1^2*s2^-2*s1*s2, s1^4*s2^-2*s1*(s1*s2^-1)^2*s1")#672#false
RotaryManiplex([ 21, 42 ], "(s1^-1*s2*s1*s2^-1)^2, s1^-2*s2^-1*s1^4*s2^3, s1^21")#672#false
RotaryManiplex([ 42, 21 ], "s1^2*s2^2*s1*s2^-1*s1^-1*s2, s1^-2*s2^-2*s1^3*s2*s1^-1*s2, s1^2*(s1*s2^-2)^4*(s1*s2^-1)^2*s1^2*s2^-1")#672#false
RotaryManiplex([ 42, 42 ], "s1*s2^-1*s1^-3*s2*s1*s2^-1, s1^42")#672#false
AbstractRotaryPolytope([ 4, 4 ], "s2*s1*(s1*s2*s1^-1*s2^-1)^2*s1*s2^2*s1^-1*(s1^-1*s2^-1*s1*s2)^3")#680#true
AbstractRotaryPolytope([ 4, 4 ], "s2*s1^2*s2*(s2*s1^-1)^7*s1^-1*s2^-1*s1*s2")#680#true
RotaryManiplex([ 20, 20 ], "s2^2*s1^4*s2^2, s1^-1*s2^2*s1^-1*(s1^-1*s2)^3")#680#false
RotaryManiplex([ 68, 68 ], "s1*(s2*s1^-1)^2*s2^-2*s1, s2^2*s1^4*s2^2, s2^-20*s1*s2^-1*s1*(s2^-1*s1*s2^-1)^3*s2^-2")#680#false
AbstractRotaryPolytope([ 3, 6 ], "(s2^2*s1^-1)^3*s2^2*s1*s2^-2*(s1^-1*s2^2)^3*s1^-1")#684#true
AbstractRotaryPolytope([ 6, 3 ], "s2*s1^-1*(s1^-2*s2)^2*s1^-3*(s2^-1*s1^2)^3*s2^-1*s1^-3*s2*s1^-1")#684#true
AbstractRotaryPolytope([ 9, 18 ], "s2^2*s1^-1*(s1^-2*s2)^2, s2^-1*s1^-2*s2*s1^2*s2^-1*s1^-1*s2*s1")#684#true
AbstractRotaryPolytope([ 9, 18 ], "s2*s1*s2^-1*s1^2*s2*s1^-1*s2, (s2*s1^-1*s2)^3, s1^9")#684#true
AbstractRotaryPolytope([ 9, 18 ], "s2*s1^-1*s2*s1^3*s2^-1*s1*s2*s1^-1")#684#true
RotaryManiplex([ 9, 18 ], "s2*s1^4*s2*s1^-2, (s2^-1*s1^2*s2^-1)^2*s1, s2^3*s1^2*s2^-1*s1^2*s2^2, s1*s2^2*s1*(s2^-1*s1^-1*s2^2*s1*s2^-1)^2")#684#false
AbstractRotaryPolytope([ 18, 9 ], "(s1^2*s2^-1)^3, s1^2*s2^3*s1*s2^-2*s1^-1*s2, s2^2*s1^6*(s2*s1^-1)^2")#684#true
AbstractRotaryPolytope([ 18, 9 ], "s2*s1^-1*s2*s1^2*s2^-1*s1*s2, (s2^-1*s1*s2^-1)^2*s1^2*s2^-1")#684#true
AbstractRotaryPolytope([ 18, 9 ], "s1^4*(s1*s2^-1)^2*s2^-1")#684#true
RotaryManiplex([ 18, 9 ], "s2^3*(s2^2*s1^-1)^2, s1^6*s2^-3, s2*s1^3*s2*s1^-2*s2^-1*s1^2*s2*s1^-1*s2^-1*s1*s2*s1^-1")#684#false
RotaryManiplex([ 12, 12 ], "s2^2*s1^4*s2^2, (s2*s1^-1)^3*(s2*s1^2*s2)^2")#696#false
AbstractRotaryPolytope([ 4, 4 ], "s2*s1*(s1*s2*s1^-1*s2^-1)^3*(s2^-1*s1)^3*s1*s2*s1^-1*s2^-1*s1*s2")#712#true
AbstractRotaryPolytope([ 4, 4 ], "s1^2*s2^2*s1^-2*s2*(s2*s1^-1)^7*s1^-1*s2^2")#720#true
AbstractRotaryPolytope([ 4, 36 ], "(s2*s1^-1*s2^2)^2, s1^2*s2*s1^-1*s2^2*s1*s2^-1*s1^-2*s2^2, s2*s1^2*s2^5*s1*s2^-8*s1*s2*s1^-1*s2^-1*s1*s2^2")#720#true
AbstractRotaryPolytope([ 36, 4 ], "(s1*s2^-1*s1^2)^2, s1*s2^2*s1^-1*s2*s1^2*s2^-2*s1^-1*s2*s1, s1^5*s2^-1*s1^-6*s2^-1*s1^5*s2*s1^-2*s2^-1")#720#true
AbstractRotaryPolytope([ 12, 12 ], "s1^2*s2^3*s1*s2^-2*s1^-1*s2, s2*s1^5*s2*s1^-3, (s2^-1*s1^3*s2^-1)^2*s1^2")#720#true
AbstractRotaryPolytope([ 12, 12 ], "s1*s2^-1*s1^-1*s2*s1^2*s2^-1*s1^-2*s2,s1^-1*s2*s1*s2^-1*s1^4*s2^2*s1^-2")#720#true
AbstractRotaryPolytope([ 12, 12 ], "(s1*s2^-1*s1^2)^2, s2*s1^2*s2*s1^-1*s2^-1*s1^2*s2^-2*s1*s2, s1^12")#720#true
RotaryManiplex([ 36, 36 ], "s2*s1^-1*s2*s1^2*s2^-1*s1*s2, s2^2*s1^4*s2^2, s2^36")#720#false
RotaryManiplex([ 40, 40 ], "s2*s1*s2^-1*s1^2*s2*s1^-1*s2, s1^-1*s2*s1^5*s2^3, s1^-3*s2^4*(s2*s1^-1)^2*s1^-3*s2^3*s1^-3")#720#false
RotaryManiplex([ 28, 28 ], "s2^2*s1^4*s2^2, s2^-1*s1^-2*s2*s1^-2*(s2^-1*s1)^2*s2^-1*s1^-2*s2^-1, s1^-1*s2*s1^-3*s2^3*s1^-2*s2^2*s1^-1*s2")#728#false
AbstractRotaryPolytope([ 3, 6 ], "s2*(s2*s1^-1)^2*s2^2*s1^-1*s2^-3*s1*s2^-2*(s1^-1*s2^2)^3*(s1^-1*s2)^2")#732#true
AbstractRotaryPolytope([ 6, 3 ], "s1^-2*s2^-1*s1^2*(s2*s1^-2*s2^-1*s1^2*s2*s1^-2)^2*s2^-1*s1^2*s2")#732#true
AbstractRotaryPolytope([ 6, 6 ], "(s1*s2^-2)^2,s1*(s1*s2^-1)^2*s1^-2*s2*s1^-3*(s2^-1*s1^2)^2*s2^-1")#744#true
AbstractRotaryPolytope([ 6, 6 ], "(s2*s1^-2)^2,s2^6, s2*(s2*s1^-1)^3*s2^-2*s1*s2^-2*(s1^-1*s2)^2*s1^-1*s2^-1*s1*s2")#744#true
AbstractRotaryPolytope([ 3, 6 ], "s2*(s2*s1^-1)^2*s2^2*s1^-1*s2^-3*s1*s2^-2*(s1^-1*s2^2)^4*s1^-1")#756#true
AbstractRotaryPolytope([ 6, 3 ], "(s1^-1*s2*s1^-2)^2*s2^-1*(s1*s2^-1*s1)^2*s1*s2^-1*s1^-3*s2*s1^-2*s2^-1*s1^2*s2")#756#true
