Size,IsPolytopal
AbstractRotaryPolytope([ 8, 16 ], "s2^-2*s1*s2^6*s1*s2^-4*s1^-1*s2^3*s1*s2^-1, s1^-1*s2^-1*s1^3*s2^-2*s1^-4*s2, s1^2*s2^3*s1^2*s2^-1*s1^-1*s2^2*s1, s1*(s2*s1^-1*s2^2*s1*s2^-1*s1^-2)^2*s2^2*s1*s2^-1*s1^-1*s2*s1")#10240#true
AbstractRotaryPolytope([ 8, 16 ], "s1^-1*s2^-4*s1^2*s2^-3*s1*s2, (s1*s2^-1*s1^-1*s2^2*s1)^2, s2*s1^-2*s2^-1*s1*(s2^-1*s1*s2*s1^-1)^2*s2^-1*s1^2*s2*s1^-1*(s1^-1*s2^-1*s1*s2)^2, s2*s1^-4*s2^-1*s1*s2^-1*s1^-4*s2*s1^-1")#10240#true
RotaryManiplex([ 8, 16 ], "(s1^-1*s2)^2*s2*s1^2*s2*s1^-1*s2^-1*s1*(s2*s1^-1)^3*s1^-1*s2^-1*s1^2*(s2*s1^-1)^2*s2^-2*s1^-2*s2^-2*s1^2*s2, s1^2*s2^4*s1*s2^-1*s1^-1*s2^3, (s2*s1^-3)^2, s2^2*s1^2*s2^-4*s1^-2*s2^2")#10240#false
AbstractRotaryPolytope([ 8, 16 ], "s1^-1*s2^-1*s1^2*(s1*s2^-1)^2*s1^-4*s2*s1^-1, s2*s1^-2*s2^2*s1^-1*s2*s1^2*s2^-1*s1^-2*s2*(s1^-1*s2*s1*s2^-1)^2*s1^-1*s2*s1^2*s2, s2*s1^-1*s2^2*s1^3*s2^-1*s1^2*s2^2, s2*(s1*s2^-3*s1)^2*s2")#10240#true
AbstractRotaryPolytope([ 8, 16 ], "(s2^-1*s1^-2*s2^-1)^2*s2^-1*s1*(s1*s2^-1)^3*s2^-1*s1^-1*s2*s1*(s1*s2^-1)^2, (s2*s1^-3)^2, s2*s1^2*s2^4*s1^-2*s2^3, s2^2*s1^-1*s2^-1*s1*s2^-1*s1^-1*(s1^-1*s2)^2*s2*s1^-1*s2^-1*s1^2*(s2*s1^-1)^2")#10240#true
AbstractRotaryPolytope([ 8, 16 ], "s1^-1*s2^-1*s1^3*s2^-2*s1^-4*s2, s1^-1*s2*(s2*s1^-1)^2*s2*s1^2*s2^-1*s1*s2^2*s1^-1*s2^-2*s1*s2, s2^2*s1^6*s2^3*s1^-1*s2^-1*s1*s2^2")#10240#true
AbstractRotaryPolytope([ 8, 16 ], "s2^-1*s1*s2*s1^-2*s2*s1^3*s2^-1*s1^-1*s2^3*s1*s2^-1, s1^-1*(s2^-2*s1*s2^-1)^2*s2^-1*s1^-4*s2*s1^-3, s1*s2^3*s1^-1*s2^3*s1*s2^-1*s1^3*s2^-1, (s2*s1^-1)^2*s2*(s1*s2^-1*s1)^2*s1*s2*s1^-2*s2^-1*s1*s2, s2*s1^2*(s1*s2^-1)^2*s1^2*s2^-1*s1^-1*s2*s1^2*s2^-1*s1^-1, s2^2*s1^-1*s2*s1^3*s2^-1*s1^3*s2*s1^-1*s2")#10240#true
AbstractRotaryPolytope([ 8, 16 ], "s1*(s2^2*s1^-1)^2*s2*s1^2*s2^-2*s1^-1*s2*s1*s2^-2*s1, s1*s2^2*s1*s2^-1*s1^-1*s2^2*s1^3*s2^-4*s1^-1*s2*s1, (s2*s1^-3)^2")#10240#true
AbstractRotaryPolytope([ 8, 16 ], "s1^-1*s2^-1*s1^2*(s1*s2^-1)^2*s1^-4*s2*s1^-1, (s1*s2^-3)^2, s1*s2^-1*s1^2*s2^3*s1^2*s2^-1*s1^3*s2*s1^2, s1*(s1*s2^-1)^2*s2^-1*(s1^-1*s2)^2*(s1^-1*s2*s1*s2^-1)^3*s1^-1*s2, s2*s1^-1*s2^-2*s1^-2*s2^-1*s1^2*s2^-1*s1^-2*s2^-1*s1*s2^2")#10240#true
AbstractRotaryPolytope([ 8, 16 ], "(s2*s1^-3)^2, s2*(s1*s2^-1)^2*s1^2*s2*s1^-1*s2^-1*s1*(s2*s1^-1)^3*s1^-1*s2^-1*s1^2*s2*s1^-1*s2^-1*(s2^-1*s1)^2*s1*s2*s1^-1*s2^-1*s1*s2, s2^2*s1^-1*s2^2*s1^3*(s2^2*s1^-1)^2, s2^4*s1*s2^-3*s1*s2")#10240#true
AbstractRotaryPolytope([ 8, 16 ], "s1^-1*(s1^-1*s2)^3*s1^-1*(s2^-2*s1^2)^2*s2*s1^-1*s2^-2*s1^2*s2^-2, s1*s2^-1*s1^-1*s2^3*s1^2*s2^-4, s2*s1^-4*s2^-2*s1^-4*s2, s2^5*s1^3*s2^-1*s1^3*s2^2")#10240#true
RotaryManiplex([ 8, 16 ], "s2^-4*s1*s2^-1*s1^-1*s2^3*s1^2, s1^2*s2*(s2*s1^-1)^3*s1^-1*s2^-1*s1^2*(s2*s1^-1)^2*s2*s1*s2^-1*s1^-1*s2*s1^2*s2^-2*s1^-1*s2*s1^-2*s2^2*s1^-1*s2, (s2*s1^-3)^2, s2*s1^2*s2^4*s1^-2*s2^3")#10240#false
RotaryManiplex([ 8, 16 ], "s1*s2^2*s1*s2^-1*s1^-1*(s1^-1*s2)^4*s2*(s1*s2^-1)^2*s1^2*(s2*s1^-1)^2*s2*(s2*s1*s2^-1*s1^-1)^5*s2*s1, (s2*s1^-3)^2, s2^3*s1^3*s2^3*s1^-1, s2^4*s1*s2^-3*s1*s2")#10240#false
RotaryManiplex([ 8, 16 ], "s2^-1*s1^-1*s2^2*(s2*s1^-1)^2*s2^-4*s1*s2^-1, s1^-1*(s1^-1*s2^-1*s1*s2)^4*s1^-1*s2^-1*s1*s2^-1*s1^-1*(s1^-1*s2)^2, s2*s1^-1*s2^-1*s1^2*s2^-1*s1^-1*s2^5, (s2*s1^-3)^2, s2*(s2*s1^-1)^2*s2^-1*s1^2*(s2^2*s1^-1)^2")#10240#false
AbstractRotaryPolytope([ 8, 16 ], "s1^-1*(s2^-1*s1^3)^2*s2^-1*s1^-4*s2*s1^-3, (s1*s2^-3)^2, (s1*s2^-1*s1^3*s2^-1*s1^-1*s2)^2, s2*(s1^2*s2^-1)^3*s1*s2^-1*s1^3*s2, s2*s1^2*s2*s1^-1*s2^-2*s1^2*s2^-2*s1*s2^2")#10240#true
AbstractRotaryPolytope([ 8, 16 ], "s1^-1*s2^-4*s1^2*s2^-3*s1*s2, s1*s2^-1*s1^-1*s2*s1*s2^-1*s1^-2*s2^-1*(s2^-1*s1)^2*s2^-1*(s1*s2^-1*s1^-1*s2)^2*s1*s2^-1, (s1*s2^-1*s1^-1*s2^2*s1)^2, s2*s1^-4*s2^-1*s1*s2^-1*s1^-4*s2*s1^-1")#10240#true
AbstractRotaryPolytope([ 8, 16 ], "(s2*s1^-3)^2, s2*s1*(s1*s2*s1^-1*s2^-1)^2*s1*s2*s1^-2*s2^-1*s1^2*s2*s1^-1*s2^-2*s1^2*s2*s1^-1*s2, s2^2*s1^-1*s2^2*s1^3*(s2^2*s1^-1)^2, s2^4*s1^2*s2^-3*s1*s2*s1^-1")#10240#true
AbstractRotaryPolytope([ 8, 16 ], "s2^-1*s1*s2*s1^-2*s2*s1^3*s2^-1*s1^-1*s2^3*s1*s2^-1, s1^-1*(s2^-2*s1*s2^-1)^2*s2^-1*s1^-4*s2*s1^-3, s1*s2*(s2*s1^-1)^2*s2*s1*(s1*s2^-1)^2*s2^-1*s1^-1*s2*s1, s1*s2^3*s1^-1*s2^3*s1*s2^-1*s1^3*s2^-1, s2*s1^2*(s1*s2^-1)^2*s1^2*s2^-1*s1^-1*s2*s1^2*s2^-1*s1^-1, s2^2*s1^-1*s2*s1^3*s2^-1*s1^3*s2*s1^-1*s2")#10240#true
AbstractRotaryPolytope([ 8, 16 ], "s1^-1*s2^-1*s1^2*(s1*s2^-1)^2*s1^-4*s2*s1^-1, s1^-2*s2^-2*s1^-1*s2*(s2*s1^-1*s2^-1*s1)^2*s1*s2^-1, s2*s1^2*s2^2*s1^-2*(s2^-1*s1)^2*s2*s1^-1*s2^-1*s1^2*s2*s1^-1, s2^4*s1^2*s2^-3*s1*s2*s1^-1")#10240#true
AbstractRotaryPolytope([ 8, 16 ], "(s2*s1^-3)^2, s2*s1*(s1*s2*s1^-1*s2^-1)^2*s1*s2*s1^-2*s2^-1*s1^2*s2*s1^-1*s2^-2*s1^2*s2*s1^-1*s2, s2*s1^2*s2^4*s1^-2*s2^3, s2^2*s1^-1*s2^-1*s1*s2^-1*s1^-1*(s1^-1*s2)^2*s2*s1^-1*(s2^-1*s1)^2*s1*s2*s1^-1")#10240#true
AbstractRotaryPolytope([ 8, 16 ], "s1^-1*(s1^-1*s2)^2*s2*s1^3*s2^-1*s1^-2*s2^2*s1^-2, s1*s2^2*s1^-3*s2*s1*s2^-1*s1^-1*s2*s1^4*s2^-1, s1*s2^2*s1^-2*s2*s1^3*s2^-2*s1^-1*s2^2*s1*s2^-1, s2*(s1*s2^-1*s1)^2*s1^2*s2^-1*s1^-3*s2^2*s1^-3, s2^2*s1^2*s2^-1*s1^3*s2*s1^-1*s2^-1*s1^2*s2")#10240#true
RotaryManiplex([ 8, 16 ], "s1^2*s2*(s2^2*s1*s2^-1*s1^-1)^3*s2^2, (s2*s1^-3)^2, s2^2*s1^-1*(s1^-1*s2)^2*s1^-1*s2^-1*s1*s2*s1^-1, s2^2*s1^3*s2^-1*s1^-1*s2^5")#10240#false
AbstractRotaryPolytope([ 8, 16 ], "s1^-1*s2^-1*s1^3*s2^-2*s1^-4*s2, (s1*s2^-3)^2, s1^2*s2*(s2*s1*s2^-1*s1^-1)^2*s2*s1^-1*s2*s1*(s1*s2^-1)^2*s1^-2*s2*s1*s2^-1*s1^-1*s2")#10240#true
RotaryManiplex([ 8, 16 ], "(s2*s1^-3)^2, s2*s1*s2^-1*s1*s2^2*s1^-1*s2^-1*s1*s2^-2*s1*s2^3*s1^-1, s2^2*s1^-1*(s1^-1*s2)^2*s1^-1*s2^-1*s1*s2*s1^-1, s2^2*s1^3*s2^-1*s1^-1*s2^5")#10240#false
AbstractRotaryPolytope([ 8, 16 ], "s1^-1*s2^-1*s1^2*(s1*s2^-1)^2*s1^-4*s2*s1^-1, s1^-2*s2^-2*s1^-1*s2*(s2*s1^-1*s2^-1*s1)^2*s1*s2^-1, (s1*s2^-1)^2*s1*s2^2*s1*(s1*s2^-1)^2*s2^-1*s1^-1*s2*s1, s2^4*s1^2*s2^-3*s1*s2*s1^-1")#10240#true
AbstractRotaryPolytope([ 8, 16 ], "s1^-1*s2^-1*s1^2*(s1*s2^-1)^2*s1^-4*s2*s1^-1, s1^2*s2^3*s1^2*s2^-1*s1^-1*s2^2*s1, s2*s1^2*s2^2*s1^-2*s2^-1*s1^2*s2*s1^-2*(s2^-1*s1)^2*s2, s2^2*(s1^2*s2*s1^-1*s2^-1*s1)^2*s2^2")#10240#true
AbstractRotaryPolytope([ 8, 16 ], "(s1^-2*s2^-2)^4*(s1^-1*s2)^4, s1^2*s2^4*s1^2*s2^-4, (s2*s1^-3)^2, s2^2*s1^-1*s2^2*s1^3*(s2^2*s1^-1)^2")#10240#true
AbstractRotaryPolytope([ 8, 16 ], "s2^-1*s1*s2*s1^-2*s2*s1^2*s2^3*s1^-1*s2^-1*s1^2*s2^-1, s1^-1*s2^-1*s1^3*s2^-2*s1^-4*s2, s1*s2^2*s1*s2^-1*s1^-1*s2*s1*(s2^-1*(s1^-1*s2)^2*s1^2*s2^-1)^2, (s2*s1^-1*s2)^2*s1^3*s2^-1*s1^2*s2*s1^-1*s2^-1*s1^2*s2, s2^4*s1^2*s2^-3*s1*s2*s1^-1")#10240#true
AbstractRotaryPolytope([ 8, 16 ], "(s2*s1^-3)^2, s2*s1^2*(s2*s1^-1)^2*s2^-1*s1*s2*s1^-1*s2^-2*s1^2*s2*s1^-2*s2^-1*s1^2*s2*s1^-1*s2^-1*(s2^-1*s1)^2*s2^-1*s1^-1*(s1^-1*s2)^2, s2^2*s1^-1*s2^2*s1^3*(s2^2*s1^-1)^2, s2^4*s1*s2^-3*s1*s2")#10240#true
AbstractRotaryPolytope([ 8, 16 ], "s1^2*s2*(s2*s1*s2^-1*s1^-1)^2*s2*s1^-1*s2*s1^2*s2^-2*s1^-1*s2*s1^2*s2^-1*s1^-2*s2, s1^2*s2^4*s1^2*s2^-4, (s2*s1^-3)^2, s2^2*s1^-1*s2^2*s1^3*(s2^2*s1^-1)^2")#10240#true
RotaryManiplex([ 8, 16 ], "(s2*s1^-3)^2, s2*s1^2*s2^3*s1^-1*(s2^-1*s1)^2*s2^-3*s1*s2, s2*s1^2*s2^3*s1^-2*s2^-1*s1^2*s2*s1^-1*s2^-1*(s2^-1*s1)^2*s2*s1^-1, s2^2*s1^3*s2^-1*s1^-1*s2^5, s2^3*s1*s2^-2*s1^2*s2^2*s1^-1*s2^-2*s1*s2*s1^-1")#10240#false
AbstractRotaryPolytope([ 8, 16 ], "s1*s2^-1*(s1*s2^-1*(s1*s2^-1*s1^-1*s2)^2)^2*s1*s2^-1, s1^2*s2^4*s1^2*s2^-4, (s2*s1^-3)^2, s2^2*s1^-1*s2^2*s1^3*(s2^2*s1^-1)^2, s2^3*s1*s2^-8*s1^-1*s2^5")#10240#true
AbstractRotaryPolytope([ 8, 16 ], "s1^-1*s2^-1*s1^3*s2^-2*s1^-4*s2, s1^2*(s2*s1^-1)^2*s2^2*s1*s2^-1*s1^-1*s2*(s1*s2^-1)^2*s1^2*s2*s1^-1*s2^-1*s1*s2^2, s1*s2*s1^-1*s2*s1^3*s2^-1*s1^-1*s2^2*s1^-1*s2*s1*s2^-2, s2^2*s1^6*s2^3*s1^-1*s2^-1*s1*s2^2")#10240#true
AbstractRotaryPolytope([ 8, 16 ], "s2^-1*s1*s2*(s2*s1^-1*s2^-2*s1)^3*s2*s1^-1*s2^-1*s1*s2^2*s1*s2^-1, (s2*s1^-3)^2, s2*s1^2*s2^2*s1^-2*s2^-1*s1*s2*(s2*s1^-1)^3*s1^-1*(s2^-1*s1)^4*s2^2*s1^-2*s2^-1*s1*s2, s2^3*s1^3*s2^3*s1^-1")#10240#true
AbstractRotaryPolytope([ 8, 16 ], "s1^2*s2^2*s1*s2^-1*s1^-1*(s1^-1*s2)^2*s2*s1*s2^-1*(s1*s2^-1*s1^-1*s2)^2*s1*s2^-1, s1^2*s2^4*s1^2*s2^-4, (s2*s1^-3)^2, s2^2*s1^-1*s2^2*s1^3*(s2^2*s1^-1)^2, s2^3*s1*s2^-8*s1^-1*s2^5")#10240#true
AbstractRotaryPolytope([ 8, 16 ], "s1^-1*s2^-1*s1^3*s2^-2*s1^-4*s2, s1^2*s2*(s2*s1*s2^-1*s1^-1)^2*s2*s1^-1*s2*s1^2*s2^-2*s1^-1*s2*s1^2*s2^-1*s1^-2*s2, (s2*s1^-1*s2)^2*s1^3*s2^-1*s1^2*s2*s1^-1*s2^-1*s1^2*s2, s2^4*s1*s2^-3*s1*s2")#10240#true
RotaryManiplex([ 8, 16 ], "s1^2*s2^3*s1^2*s2^-1*s1^-1*s2^2*s1, s1^2*s2^4*s1*s2^-1*s1^-1*s2^3, (s2*s1^-3)^2, s2*s1*(s1*s2*s1^-1*s2^-1)^2*s1*s2^2*s1^-2*s2^-1*s1^2*(s2*s1^-1)^4*s1^-1*(s2^-1*s1)^2*(s2^-1*s1*s2*s1^-1)^4*s2^-1*s1*s2")#10240#false
AbstractRotaryPolytope([ 8, 16 ], "s1^-1*(s1^-1*s2)^2*s2*s1*s2^-1*s1^-2*s2^2*(s1*s2^-1)^2*s1^-1*s2*s1*s2^-1*s1^-2*s2^2, (s2*s1^-3)^2, s2*s1^2*s2^4*s1^-2*s2^3, s2^2*s1^-1*s2^-1*s1*s2^-1*s1^-1*(s1^-1*s2)^2*s2*s1^-1*s2^-1*s1^2*(s2*s1^-1)^2")#10240#true
AbstractRotaryPolytope([ 8, 16 ], "s1*s2^-1*s1^-1*(s1^-1*s2)^2*(s2*s1*s2^-1*s1^-1)^2*s1^-1*s2^-2*s1^-2*s2^-2*s1*s2^-1, s1^2*s2^4*s1*s2^-1*s1^-1*s2^3, (s2*s1^-3)^2, s2^2*s1^-1*s2^-1*s1*s2^-1*s1^-1*(s1^-1*s2)^2*s2*s1^-1*s2^-1*s1^2*(s2*s1^-1)^2")#10240#true
RotaryManiplex([ 8, 16 ], "s1*s2^-1*s1*s2^3*(s2*s1^-1)^2*s2^4, (s2*s1^-3)^2, s2*s1^3*(s2*s1^-1)^2*(s2*s1^-1*s2^-1*s1)^4*s2*s1^-1, s2^2*s1^-1*s2^2*s1^3*s2*s1^-1*s2^-1*s1^2*s2^2*s1^-1, s2^2*s1^3*s2^-1*s1^-1*s2^5")#10240#false
AbstractRotaryPolytope([ 8, 16 ], "s2^-1*s1*s2^-1*s1^-2*s2*s1^-1*s2^-2*s1*s2^-1*s1^-2*s2^2*s1, s1^-1*(s2^-1*s1^3)^2*s2^-1*s1^-4*s2*s1^-3, s1^-1*(s1^-1*s2)^2*s2*s1^3*s2^-1*s1^-2*s2^2*s1^-2, s1^-2*s2^2*s1^-1*s2*s1^3*s2^-1*(s1^-1*s2)^2*s1^-2, s2*s1^3*s2*s1^-1*s2^-1*s1*(s1*s2^-1)^2*s1^3*s2, s2^2*s1^2*s2*s1^-1*s2^-1*s1*(s1^2*s2^2)^2")#10240#true
AbstractRotaryPolytope([ 8, 16 ], "(s2*s1^-3)^2, s2*s1^2*(s2*s1^-1)^2*s2^-1*s1*s2*s1^-1*s2^-2*s1^2*s2*s1^-2*s2^-1*s1^2*s2*s1^-1*s2^-2*s1^2*(s2*s1^-1)^3*s2, s2^2*s1^-1*s2^2*s1^3*(s2^2*s1^-1)^2, s2^4*s1*s2^-3*s1*s2")#10240#true
AbstractRotaryPolytope([ 8, 16 ], "s1^-1*s2^-1*s1^3*s2^-2*s1^-4*s2, s1^-1*(s1^-1*s2)^2*s2*s1^-2*s2*s1^-1*s2^-1*(s2^-1*s1)^2*s2^-1*s1^-1*s2*s1*s2^-1*s1^2*s2^-2, s2*s1^-1*s2^-2*s1^-1*s2^2*s1^-1*s2^-2*s1^2*s2^-1*s1^-1, s2^4*s1^2*s2^-3*s1*s2*s1^-1")#10240#true
AbstractRotaryPolytope([ 8, 16 ], "s1^-1*s2^-1*s1^2*(s1*s2^-1)^2*s1^-4*s2*s1^-1, (s1*s2^-3)^2, s1*s2^-1*s1^2*s2^3*s1^2*s2^-1*s1^3*s2*s1^2, s2*s1^-1*s2^-2*s1^-2*s2^-1*s1^2*s2^-1*s1^-2*s2^-1*s1*s2^2, s2*s1*s2^-1*s1^2*s2*s1^-1*s2^-2*s1*(s1*(s2*s1^-1)^2*s2^-1)^2*s1*s2")#10240#true
AbstractRotaryPolytope([ 8, 16 ], "s1^-1*(s2^-1*s1*s2^-2)^2*s2^-1*s1^-4*s2*s1^-3, s1*s2^-1*s1*s2^2*s1^-1*s2*s1^2*s2^-2*(s1^-1*s2)^2*s1, s2^2*s1^2*s2^-1*s1^3*s2^2*s1^-1*s2, s2^2*(s1^2*s2*s1^-1*s2^-1*s1)^2*s2^2")#10240#true
AbstractRotaryPolytope([ 8, 16 ], "s1^-1*s2^-1*s1^2*(s1*s2^-1)^2*s1^-4*s2*s1^-1, s1^-2*s2^-2*s1^-1*s2*(s2*s1^-1*s2^-1*s1)^2*s1*s2^-1, s1^2*(s2^2*s1*s2^-1*s1^-2)^2*s2^-3*s1^-1*s2*s1, s2^4*s1^2*s2^-3*s1*s2*s1^-1")#10240#true
AbstractRotaryPolytope([ 8, 16 ], "s1^-2*(s2*s1^-1*s2)^2*s1*s2^-1*s1^-1*s2*s1^2*s2^-2*(s1^-1*s2)^4, s1^2*s2^4*s1*s2^-1*s1^-1*s2^3, (s2*s1^-3)^2, s2^2*s1^-1*s2^-1*s1*s2^-1*s1^-1*(s1^-1*s2)^2*s2*s1^-1*s2^-1*s1^2*(s2*s1^-1)^2")#10240#true
AbstractRotaryPolytope([ 8, 16 ], "s2^-1*s1*s2*(s2*s1^-1*s2^-2*s1)^3*s2*s1^-1*s2^-1*s1*s2^2*s1*s2^-1, s1^-1*(s1^-1*s2)^2*s2*(s1*s2^-1)^2*s1^2*s2*s1^-1*s2^-1*(s2^-1*s1)^3*s2^-1*s1^-1*s2*s1*s2^-1*s1^-2*s2^-2*s1*s2^-1, (s2*s1^-3)^2, s2^3*s1^3*s2^3*s1^-1")#10240#true
AbstractRotaryPolytope([ 8, 16 ], "s1^-1*s2^-4*s1^2*s2^-3*s1*s2, (s1^-1*s2^2*s1^-1)^2*s1^-2*(s2^-1*s1)^2*s1*s2*s1^-1*s2^-1*s1*(s2*s1^-1)^2*s2^-1*s1*s2, (s1*s2^-1*s1^-1*s2^2*s1)^2, s2*s1^-4*s2^-1*s1*s2^-1*s1^-4*s2*s1^-1")#10240#true
AbstractRotaryPolytope([ 8, 16 ], "s1^-1*s2^-4*s1^2*s2^-3*s1*s2, (s1*s2^-1*s1^-1*s2^2*s1)^2, (s2*s1^-2*s2^-1*s1*s2)^2*(s1^-1*s2^-1*s1*s2)^2*(s2*s1^-1)^2, s2*s1^-4*s2^-1*s1*s2^-1*s1^-4*s2*s1^-1")#10240#true
AbstractRotaryPolytope([ 8, 16 ], "s1^-1*s2^-1*s1^2*(s1*s2^-1)^2*s1^-4*s2*s1^-1, s2*s1^2*s2*s1^-1*s2^-1*s1*s2*s1^-2*(s2^-1*s1)^2*s1*s2*s1^-1*(s2*s1^-1*s2^-1*s1)^2*s2, s2*(s2*s1^-1)^2*s1^-3*s2*s1^-1*s2^-1*s1^2*s2, s2^4*s1*s2^-3*s1*s2")#10240#true
AbstractRotaryPolytope([ 8, 16 ], "s1^-1*s2^-1*s1^3*s2^-2*s1^-4*s2, s1^2*s2^3*s1^2*s2^-1*s1^-1*s2^2*s1, s1*s2^2*s1*s2^-1*s1^-1*s2*s1*(s2^-1*(s1^-1*s2)^2*s1^2*s2^-1)^2")#10240#true
AbstractRotaryPolytope([ 8, 16 ], "s1^-1*s2^-1*s1^3*s2^-2*s1^-4*s2, s2^2*s1^6*s2^3*s1^-1*s2^-1*s1*s2^2, s2^2*s1^2*(s2*s1^-1)^2*s1^-1*s2^-1*s1^2*s2*s1^-1*s2^-1*s1*s2^-2*s1*s2")#10240#true
AbstractRotaryPolytope([ 8, 16 ], "s1^-1*(s1^-1*s2)^2*s2*s1^3*s2^-1*s1^-2*s2^2*s1^-2, s1^-2*s2^4*s1^3*s2^-1*s1^-1*s2^3*s1^-2, (s1*s2^-2)^4, s1*s2^-1*s1*s2^2*s1^2*s2^-2*s1^-1*s2*s1, s1^2*s2*s1^-1*s2*s1*s2^-1*s1^2*s2^-1*s1^-2*s2*s1*s2^-1*s1")#10240#true
RotaryManiplex([ 8, 16 ], "s2^-1*s1^-1*s2^2*(s2*s1^-1)^2*s2^-4*s1*s2^-1, s1^-1*(s1^-1*s2^-1*s1*s2)^4*s1^-1*s2^-1*s1*s2^-1*s1^-1*(s1^-1*s2)^2, s2*s1^-1*s2^-1*s1^2*s2^-1*s1^-1*s2^5, (s2*s1^-3)^2, s2^2*s1^-1*(s2*s1^-1*s2^-1*s1^2)^2*s2^2*s1^-1")#10240#false
AbstractRotaryPolytope([ 8, 16 ], "s1^-1*s2^-2*s1^3*s2^2*s1^-1*s2^-1*s1*s2^3, s1^-1*s2^-1*s1^3*s2^-2*s1^-4*s2, (s1*s2^-3)^2, s2*s1^-2*s2*s1^-1*(s2^-1*s1)^2*s2*(s2*s1^-1)^3*s1^-1*(s2^-1*s1)^3*s2^2*s1^-2*s2^-1*s1*s2^2*s1^-1")#10240#true
AbstractRotaryPolytope([ 8, 16 ], "s1^-1*(s2^-1*s1^3)^2*s2^-1*s1^-4*s2*s1^-3, (s1^-1*s2)^5, s1*s2^-1*s1*s2*s1^-1*s2*s1^3*s2^-1*(s2^-1*s1)^2, s2^2*s1*s2^-1*s1^2*s2*s1^-1*s2^-1*s1*s2*s1^-1")#10240#true
AbstractRotaryPolytope([ 8, 16 ], "s1^-1*s2^-4*s1^2*s2^-3*s1*s2, s1*s2^-1*s1^-1*s2*s1*s2^-1*s1^-2*s2*s1^2*s2^-1*s1^-2*s2*s1^-1*s2^-1*(s2^-1*s1^-1*s2*s1)^2*s2^-1, (s1*s2^-1*s1^-1*s2^2*s1)^2, s2*s1^-4*s2^-1*s1*s2^-1*s1^-4*s2*s1^-1")#10240#true
AbstractRotaryPolytope([ 8, 16 ], "s2^-1*s1^-1*s2*s1*s2^-1*s1^-2*s2^2*(s1*s2^-1)^3*s1^-2*s2^-2*s1^2*s2^-2*s1, s1^-1*s2^-4*s1^2*s2^-3*s1*s2, (s1*s2^-1*s1^-1*s2^2*s1)^2, s2*s1^-4*s2^-1*s1*s2^-1*s1^-4*s2*s1^-1")#10240#true
AbstractRotaryPolytope([ 8, 16 ], "s2^-1*s1*s2^-1*s1^-2*s2^-2*(s1^-1*s2)^3*s1^2*s2^-2*(s1^-1*s2)^2*s1^2*s2^-1, s1^-1*s2^-1*s1^3*s2^-2*s1^-4*s2, s1*s2*s1^-1*s2*s1^3*s2^-1*s1^-1*s2^2*s1^-1*s2*s1*s2^-2, s2^2*s1^6*s2^3*s1^-1*s2^-1*s1*s2^2")#10240#true
AbstractRotaryPolytope([ 8, 16 ], "s1^2*s2^2*s1*s2^-1*s1^-1*s2*(s1^-1*s2*s1*s2^-1)^2*(s1^-1*s2)^4, (s2*s1^-3)^2, s2^2*s1^-1*s2^2*s1^3*(s2^2*s1^-1)^2, s2^3*s1*(s2^-1*s1*s2*s1^-1*s2^-1)^3*s2^-1*s1*s2^3, s2^4*s1^2*s2^-3*s1*s2*s1^-1")#10240#true
AbstractRotaryPolytope([ 8, 16 ], "s1^-1*s2^-1*s1^3*s2^-2*s1^-4*s2, s1^2*s2^3*s1^2*s2^-1*s1^-1*s2^2*s1, s2*s1^-2*s2*s1^-1*(s2^-1*s1)^2*s2*s1^-1*s2^-1*s1^2*(s2*s1^-1)^2*s1^-1*(s2^-1*s1)^3*s2*s1^-1*(s2^-1*s1)^2*s2^2*s1^-1, s2^4*s1*s2^-3*s1*s2")#10240#true
AbstractRotaryPolytope([ 8, 16 ], "s1^2*s2*(s2*s1*s2^-1*s1^-1)^2*s2*s1^-1*s2*s1^2*s2^-2*s1^-1*s2*s1^2*s2^-1*s1^-2*s2, (s2*s1^-3)^2, s2*s1^2*s2^4*s1^-2*s2^3, s2^3*s1*s2^-2*s1^2*s2*s1^-2*(s2^-1*s1)^3*s1*s2*s1^-1")#10240#true
AbstractRotaryPolytope([ 8, 16 ], "s1^-1*s2^-1*s1^2*(s1*s2^-1)^2*s1^-4*s2*s1^-1, s1*(s1*s2^-1)^2*s1*s2^2*s1^-1*s2*(s1^-1*s2*s1*s2^-1)^3*s1^-1*s2, s2*s1^-1*s2^2*s1^3*s2^-1*s1^2*s2^2, s2*(s1*s2^-3*s1)^2*s2")#10240#true
AbstractRotaryPolytope([ 8, 16 ], "s1^-1*(s2^-1*s1*s2^-2)^2*s2^-1*s1^-4*s2*s1^-3, s1^-1*s2*s1^3*(s2*s1^-1)^2*s2^-2*s1^-2*s2^-2*s1^2*s2, s2^2*s1^2*s2^-1*s1^3*s2^2*s1^-1*s2, s2^2*(s1^2*s2*s1^-1*s2^-1*s1)^2*s2^2")#10240#true
AbstractRotaryPolytope([ 8, 16 ], "s1^2*s2^4*s1*s2^-1*s1^-1*s2^3, (s2*s1^-3)^2, s2*s1*(s1*s2*s1^-1*s2^-1)^2*s1*s2*s1^-2*s2^-1*s1^2*s2*s1^-1*s2^-2*s1^2*s2*s1^-1*s2, s2^2*s1^-1*s2^-1*s1*s2^-1*s1^-1*(s1^-1*s2)^2*s2*s1^-1*s2^-1*s1^2*(s2*s1^-1)^2")#10240#true
